ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0009154	purine ribonucleotide catabolic process	4/119	31/18670	4.32164939670364e-05	0.0491479325614609	0.0490444632297526	NUDT16/PDE4A/PDE7A/PDE8B	4
BP	GO:0009261	ribonucleotide catabolic process	4/119	32/18670	4.91479325614609e-05	0.0491479325614609	0.0490444632297526	NUDT16/PDE4A/PDE7A/PDE8B	4
MF	GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	3/121	12/17697	6.55744821301886e-05	0.0204592384246188	0.0194652673270665	PDE4A/PDE7A/PDE8B	3
MF	GO:0008569	ATP-dependent microtubule motor activity, minus-end-directed	3/121	18/17697	0.00023603718898992	0.0368218014824275	0.0350328880500828	DNAH14/DNAH17/DYNC1H1	3
MF	GO:0045503	dynein light chain binding	3/121	25/17697	0.000642473646441846	0.0386589671263642	0.0367807986829781	DNAH14/DNAH17/DYNC1H1	3
MF	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	3/121	28/17697	0.000901535470852788	0.0386589671263642	0.0367807986829781	PDE4A/PDE7A/PDE8B	3
MF	GO:0004521	endoribonuclease activity	4/121	64/17697	0.000962710873436654	0.0386589671263642	0.0367807986829781	ENDOG/NUDT16/RCL1/RNASEH2A	4
MF	GO:0004112	cyclic-nucleotide phosphodiesterase activity	3/121	29/17697	0.00100056643069061	0.0386589671263642	0.0367807986829781	PDE4A/PDE7A/PDE8B	3
MF	GO:0045505	dynein intermediate chain binding	3/121	29/17697	0.00100056643069061	0.0386589671263642	0.0367807986829781	DNAH14/DNAH17/DYNC1H1	3
MF	GO:0051959	dynein light intermediate chain binding	3/121	29/17697	0.00100056643069061	0.0386589671263642	0.0367807986829781	DNAH14/DNAH17/DYNC1H1	3
MF	GO:0004540	ribonuclease activity	5/121	114/17697	0.00111516251326051	0.0386589671263642	0.0367807986829781	ENDOG/NUDT16/RCL1/RNASE6/RNASEH2A	5
