ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0010876	lipid localization	46/1046	400/18670	2.97460322287829e-06	0.00436705639200174	0.00427276097732964	ABCD3/ACACA/APOA1/APOBR/APOD/APOF/ATP11A/ATP11B/ATP8A1/ATP8B1/ATP8B3/CES1/CPT1A/CYP4A11/CYP4F2/DGAT1/GAL/HILPDA/IL1B/LAMTOR1/LCAT/LCN12/LDLRAP1/LIMA1/MTTP/MYB/NUS1/OSBP2/PITPNA/PLA2G12A/PLA2G1B/PLA2G3/PLA2G4F/PNPLA2/PRELID1/PRKAA2/RBP4/REN/SCARB1/SCP2/SGPP1/SLC5A8/SPP1/STARD3/STOML1/TTC39B	46
BP	GO:0006869	lipid transport	43/1046	365/18670	3.34654147480825e-06	0.00436705639200174	0.00427276097732964	ABCD3/ACACA/APOA1/APOBR/APOD/APOF/ATP11A/ATP11B/ATP8A1/ATP8B1/ATP8B3/CES1/CPT1A/CYP4A11/CYP4F2/GAL/IL1B/LAMTOR1/LCAT/LCN12/LDLRAP1/LIMA1/MTTP/MYB/NUS1/OSBP2/PITPNA/PLA2G12A/PLA2G1B/PLA2G3/PLA2G4F/PRELID1/PRKAA2/RBP4/REN/SCARB1/SCP2/SGPP1/SLC5A8/SPP1/STARD3/STOML1/TTC39B	43
BP	GO:0008202	steroid metabolic process	40/1046	331/18670	3.91904558373204e-06	0.00436705639200174	0.00427276097732964	ACACA/AFP/AKR1B1/AKR1B15/AKR1C2/AKR1C3/APOA1/APOBR/APOF/ATP8B1/CES1/CYP2E1/DKKL1/FGFR4/G6PD/GAL/GGPS1/HMGCS2/HSD17B12/IL1B/LAMTOR1/LCAT/LDLRAP1/LIMA1/MBTPS1/MT3/PBX1/PLEKHA1/PRKAA2/SCARB1/SCD/SCP2/SPP1/SRD5A2/SREBF1/STARD3/SULT1A1/TTC39B/UGT2B28/YWHAH	40
BP	GO:0097164	ammonium ion metabolic process	29/1046	205/18670	4.00334012285353e-06	0.00436705639200174	0.00427276097732964	ABHD3/ACER2/AKR1A1/AKR1B1/AKR1B10/AKR1C2/AKR1C3/APOA1/ASAH2B/ATP7A/CDS1/CHPT1/CPT1A/DBH/GDPD3/LCAT/MBOAT2/PAOX/PLA2G12A/PLA2G1B/PLA2G3/PLA2G4D/PLA2G4F/RNF180/SCARB1/SGPP1/SLC6A3/SMS/TPH1	29
BP	GO:0090110	cargo loading into COPII-coated vesicle	7/1046	14/18670	4.1167575339383e-06	0.00436705639200174	0.00427276097732964	MIA3/RAB1A/SAR1A/SEC24A/SEC24B/SEC24D/SEC31A	7
BP	GO:0006066	alcohol metabolic process	41/1046	364/18670	1.66963900709184e-05	0.0147596088226919	0.0144409128157242	ACACA/ACER2/AKR1A1/AKR1B1/AKR1B10/AKR1B15/AKR1C2/AKR1C3/APOA1/APOBR/APOF/ASAH2B/CES1/DBH/DGAT1/G6PD/GGPS1/HMGCS2/IL1B/INPP5A/ISYNA1/ITPKA/LCAT/LDLRAP1/LIMA1/MBTPS1/MT3/MTMR7/NUS1/PCBD1/PNPLA4/PRKAA2/RBP4/RDH14/SCARB1/SCD/SGPP1/SREBF1/STARD3/SULT1A1/TTC39B	41
BP	GO:0035459	cargo loading into vesicle	8/1046	25/18670	4.34245829895156e-05	0.0329034268823415	0.0321929615245582	MIA3/RAB1A/SAR1A/SEC24A/SEC24B/SEC24D/SEC31A/TMED10	8
CC	GO:0030140	trans-Golgi network transport vesicle	10/1083	31/19717	3.68672418479426e-06	0.0021056202829096	0.00196526822568656	AFTPH/AP1S1/ATP7A/CLTB/CLTCL1/RAB14/RAB27B/RAB8A/TMED10/TMED9	10
CC	GO:0030127	COPII vesicle coat	7/1083	15/19717	6.44906671641531e-06	0.0021056202829096	0.00196526822568656	PDCD6/SAR1A/SEC24A/SEC24B/SEC24D/SEC31A/TMED7	7
CC	GO:0030658	transport vesicle membrane	27/1083	208/19717	2.92555873747151e-05	0.00636796618522965	0.00594350354033686	AFTPH/AP1S1/CLTB/CLTCL1/DBH/LMAN1/PDCD6/RAB1A/RAB27B/RAB4A/RAB5B/SAR1A/SCAMP1/SEC23IP/SEC24A/SEC24B/SEC24D/SEC31A/SH3GL2/SPRED2/SREBF1/SVOP/SYN3/SYNGR4/TMED10/TMED7/USO1	27
