ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0071248	cellular response to metal ion	29/1198	190/18670	1.18604493913104e-05	0.0316600246288445	0.0290655730176381	ADCY7/ADD1/ALAD/APP/AQP1/AQP2/ATF4/ATP13A2/BNIP3/CHUK/CYBB/CYP1A2/DAXX/HSF1/HSPA5/IQGAP1/MAPK8/MCOLN1/MMP9/MT1M/NCF1/NFATC4/P2RX4/RASA4/RASA4B/RYR3/SMPD3/SYT1/TSPO	29
BP	GO:0032800	receptor biosynthetic process	9/1198	26/18670	2.06299624549869e-05	0.0316600246288445	0.0290655730176381	ACE2/ADIPOQ/HNRNPK/HOXA5/IFNG/ITGAV/NR1D1/SEC24A/TNF	9
BP	GO:0008380	RNA splicing	54/1198	469/18670	2.17155772575544e-05	0.0316600246288445	0.0290655730176381	ARL6IP4/BUD31/CDK12/CLNS1A/CTNNBL1/DDX17/DDX42/DHX16/GEMIN4/GPKOW/HNRNPA1/HNRNPA3/HNRNPK/HNRNPR/HNRNPUL1/IVNS1ABP/KHDRBS3/LSM8/NCBP2/PABPN1/PCBP1/PPIE/PPP2R1A/PRPF18/PRPF31/PRPF4B/RALY/RBM15B/RBM28/RBM38/RBM5/REST/RTCB/SART1/SCAF11/SCAF8/SFSWAP/SMN1/SMN2/SMNDC1/SNRNP35/SNRPN/SON/SREK1IP1/SRSF11/SRSF3/SRSF5/SRSF6/SUGP1/TFIP11/THOC1/USP39/WT1/YTHDC1	54
BP	GO:0043312	neutrophil degranulation	55/1198	485/18670	2.80552423488373e-05	0.0316600246288445	0.0290655730176381	ADAM8/AGA/ALAD/AMPD3/ATAD3B/ATP6V0A1/B4GALT1/C3AR1/CAT/CD44/CD63/CEACAM3/CLEC5A/CMTM6/CYBB/DYNLT1/FCGR3B/FTL/FUCA1/GUSB/HK3/HPSE/HUWE1/ILF2/IMPDH1/IQGAP1/IST1/ITGAM/ITGAV/LCN2/LILRB2/LYZ/MLEC/MMP9/NFASC/PDAP1/PDXK/PIGR/PKM/PKP1/PPIA/PPIE/PSMA5/PTAFR/PTX3/PYGB/QSOX1/RAB4B/RAB6A/SERPINA1/SERPINB1/SLC11A1/SLC2A3/TUBB/VAMP8	55
BP	GO:0002446	neutrophil mediated immunity	56/1198	499/18670	3.1958490715455e-05	0.0316600246288445	0.0290655730176381	ADAM8/AGA/ALAD/AMPD3/ATAD3B/ATP6V0A1/B4GALT1/C3AR1/CAT/CD44/CD63/CEACAM3/CLEC5A/CMTM6/CYBB/DYNLT1/FCGR3B/FTL/FUCA1/GUSB/HK3/HPSE/HUWE1/ILF2/IMPDH1/IQGAP1/IRAK4/IST1/ITGAM/ITGAV/LCN2/LILRB2/LYZ/MLEC/MMP9/NFASC/PDAP1/PDXK/PIGR/PKM/PKP1/PPIA/PPIE/PSMA5/PTAFR/PTX3/PYGB/QSOX1/RAB4B/RAB6A/SERPINA1/SERPINB1/SLC11A1/SLC2A3/TUBB/VAMP8	56
BP	GO:0002283	neutrophil activation involved in immune response	55/1198	488/18670	3.33146523628669e-05	0.0316600246288445	0.0290655730176381	ADAM8/AGA/ALAD/AMPD3/ATAD3B/ATP6V0A1/B4GALT1/C3AR1/CAT/CD44/CD63/CEACAM3/CLEC5A/CMTM6/CYBB/DYNLT1/FCGR3B/FTL/FUCA1/GUSB/HK3/HPSE/HUWE1/ILF2/IMPDH1/IQGAP1/IST1/ITGAM/ITGAV/LCN2/LILRB2/LYZ/MLEC/MMP9/NFASC/PDAP1/PDXK/PIGR/PKM/PKP1/PPIA/PPIE/PSMA5/PTAFR/PTX3/PYGB/QSOX1/RAB4B/RAB6A/SERPINA1/SERPINB1/SLC11A1/SLC2A3/TUBB/VAMP8	55
BP	GO:0010038	response to metal ion	44/1198	364/18670	3.89122794426136e-05	0.0316968310545404	0.0290993632583635	ADCY7/ADD1/ALAD/APP/AQP1/AQP2/AQP9/ATF4/ATP13A2/BNIP3/CAT/CHUK/CYBB/CYP1A2/DAXX/ERCC1/FGG/GCLC/HSF1/HSPA5/IQGAP1/ITPR3/KRT14/MAPK8/MCOLN1/MMP9/MT1M/NCF1/NDRG1/NFATC4/P2RX4/PDCD6/RASA4/RASA4B/RYR3/SLC25A12/SLC30A3/SMPD3/SYT1/TAT/TFF1/TNFRSF11B/TNNT2/TSPO	44
BP	GO:0042119	neutrophil activation	55/1198	498/18670	5.80973872125214e-05	0.0325588816247007	0.029890771164252	ADAM8/AGA/ALAD/AMPD3/ATAD3B/ATP6V0A1/B4GALT1/C3AR1/CAT/CD44/CD63/CEACAM3/CLEC5A/CMTM6/CYBB/DYNLT1/FCGR3B/FTL/FUCA1/GUSB/HK3/HPSE/HUWE1/ILF2/IMPDH1/IQGAP1/IST1/ITGAM/ITGAV/LCN2/LILRB2/LYZ/MLEC/MMP9/NFASC/PDAP1/PDXK/PIGR/PKM/PKP1/PPIA/PPIE/PSMA5/PTAFR/PTX3/PYGB/QSOX1/RAB4B/RAB6A/SERPINA1/SERPINB1/SLC11A1/SLC2A3/TUBB/VAMP8	55
BP	GO:0071241	cellular response to inorganic substance	30/1198	217/18670	5.82949824108076e-05	0.0325588816247007	0.029890771164252	ADCY7/ADD1/ALAD/APP/AQP1/AQP2/ATF4/ATP13A2/BNIP3/CHUK/CYBB/CYP1A2/DAXX/DDX11/HSF1/HSPA5/IQGAP1/MAPK8/MCOLN1/MMP9/MT1M/NCF1/NFATC4/P2RX4/RASA4/RASA4B/RYR3/SMPD3/SYT1/TSPO	30
BP	GO:0015800	acidic amino acid transport	14/1198	66/18670	6.17980111539751e-05	0.0325588816247007	0.029890771164252	APBA1/CLN8/GIPC1/KMO/LRRC8D/NTRK2/PPFIA4/RAB3GAP1/SLC1A2/SLC25A12/SLC38A7/SYT1/TRPV1/UNC13B	14
BP	GO:0007584	response to nutrient	30/1198	219/18670	6.92041586646535e-05	0.0325588816247007	0.029890771164252	ABCA1/ADIPOQ/ALAD/CAT/CXCL10/CYBB/CYP26A1/DNMT3B/ERCC1/GCLC/HLCS/HMGCR/HSF1/MAP1B/MGMT/MTHFR/MTOR/OXCT1/P2RX4/PKM/PTN/RYR3/SETDB1/STC2/TBXA2R/TNFRSF11B/TRIM25/TRPV1/TSPO/UFL1	30
BP	GO:0022406	membrane docking	26/1198	178/18670	7.05682883127622e-05	0.0325588816247007	0.029890771164252	C2CD3/CEP164/CSNK1E/DCTN3/ESYT1/EZR/HAUS3/HAUS4/HAUS7/IQCB1/PEX16/PPP2R1A/SCFD1/SYT1/TCTN3/TTBK2/TUBA4A/TUBB/TUBG1/UNC13B/USO1/VAMP8/VPS11/VPS33A/VPS45/YWHAE	26
BP	GO:0006607	NLS-bearing protein import into nucleus	7/1198	18/18670	7.47500203834944e-05	0.0325588816247007	0.029890771164252	KPNA5/KPNA6/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8	7
BP	GO:0009635	response to herbicide	6/1198	13/18670	7.99411334173641e-05	0.0325588816247007	0.029890771164252	ALAD/DAXX/HNRNPA1/HSF1/LCN2/MAPK13	6
BP	GO:0031667	response to nutrient levels	54/1198	499/18670	0.000115379019257184	0.0399175453509456	0.0366464127139605	ABCA1/ADIPOQ/ALAD/ALB/APPL2/ATF4/ATG9A/CADPS2/CAT/CLPS/CXCL10/CYBB/CYP26A1/DDIT3/DEPDC5/DNAJC15/DNMT3B/ERCC1/FADS1/FBXO22/GAS2L1/GCLC/HLCS/HMGCR/HNRNPA1/HSF1/HSPA5/HTR4/LARP1/LCN2/MAP1B/MAPK8/MGMT/MTHFR/MTOR/MYBBP1A/NAMPT/NENF/NUAK2/OXCT1/P2RX4/PKM/PTN/RYR3/SETDB1/SORL1/STC2/TBXA2R/TNFRSF11B/TRIM25/TRPV1/TRPV4/TSPO/UFL1	54
BP	GO:0031098	stress-activated protein kinase signaling cascade	38/1198	315/18670	0.00013331791866759	0.0399175453509456	0.0366464127139605	ADORA2B/APP/ARHGEF5/BIRC7/BMP2/CHUK/CRKL/DAXX/EMC10/EZR/FZD5/GPS1/HDAC3/HMGCR/IRAK1/IRAK4/KAT7/MAP2K5/MAP3K2/MAP3K4/MAPK13/MAPK8/MAPK8IP3/MAPKAPK2/MINK1/NCF1/PAK2/PRMT1/RASGRP1/RIPK2/RPS3/STK4/STRADA/TAOK2/TNF/TRPV4/XDH/ZNF675	38
BP	GO:0043254	regulation of protein complex assembly	51/1198	467/18670	0.000141196100064723	0.0399175453509456	0.0366464127139605	ABCA1/ADD1/ADD3/ALB/ARHGEF5/ARPC3/ARPC4/ARPC5L/ATAT1/BAX/BCLAF1/CDC42EP2/CTNNB1/CXCL13/DNAJC15/DRG1/EML2/ERCC1/ERCC3/ESR1/FCHSD2/G3BP2/GTF2H2/HJURP/ICE1/IFNG/LCAT/MAP1B/MED25/MTOR/NAV3/PIH1D1/PSMC5/RANGRF/RHOC/RPL13A/RPS3/SENP6/SKAP1/SMAD6/SORL1/TBCD/TFIP11/THRA/TNF/TRIM27/TRIOBP/UNC13B/VPS11/VPS16/VPS41	51
BP	GO:0046686	response to cadmium ion	13/1198	63/18670	0.000150957373896715	0.0399175453509456	0.0366464127139605	ALAD/CAT/CHUK/CYBB/CYP1A2/DAXX/ERCC1/GCLC/HSF1/MAPK8/MMP9/MT1M/NCF1	13
BP	GO:0034114	regulation of heterotypic cell-cell adhesion	8/1198	26/18670	0.000154725515926453	0.0399175453509456	0.0366464127139605	ADIPOQ/CD44/FGG/FLOT1/GCNT2/MAP2K5/SKAP1/TNF	8
BP	GO:0035264	multicellular organism growth	22/1198	146/18670	0.000156536387442147	0.0399175453509456	0.0366464127139605	ADARB1/ADD1/APBA1/APP/AR/ATP8A2/COMP/CSF1/ERCC1/EZR/HOXA5/HSF1/KDM6A/MTOR/NPY1R/RAI1/RARB/SLC1A2/SMPD3/STC2/STIL/TNKS2	22
BP	GO:0032496	response to lipopolysaccharide	39/1198	330/18670	0.000168998898533845	0.0399175453509456	0.0366464127139605	ABCA1/ADH5/ALAD/CD80/CHUK/CX3CL1/CXCL10/CXCL13/CXCL9/CYP1A2/FMO1/GGT1/GGT2/GJA1/HPGD/HSF1/IFNAR1/IRAK1/KMO/LCN2/LILRB2/MAPK8/MAPKAPK2/MAPKAPK3/MTDH/NFKBIA/NR1D1/NR1H2/PABPN1/PTAFR/RIPK2/SBNO2/SHPK/SLC11A1/SMAD6/TAC1/TBXA2R/TNF/TSPO	39
BP	GO:0060135	maternal process involved in female pregnancy	13/1198	64/18670	0.000178454144225507	0.0399175453509456	0.0366464127139605	ADCY7/ANGPT2/AR/ASH1L/EPOR/ESR1/GJA1/KPNA6/MTOR/PRDM1/PTN/RXRA/STC2	13
BP	GO:0008202	steroid metabolic process	39/1198	331/18670	0.000180019564572179	0.0399175453509456	0.0366464127139605	ABCA1/ACADL/ACOX2/APP/BMP2/CAT/CH25H/CLN8/CYP17A1/CYP1A2/CYP26A1/CYP2D6/DHCR24/DHRS2/ESR1/FAXDC2/FGFR4/HMGCR/IFNG/INSIG2/LCAT/LEPR/LIMA1/LIPA/LRP2/NR1D1/PIAS4/RDH5/REST/RXRA/SORL1/SRD5A3/STARD3/SULT1A3/SULT1A4/SULT2B1/TNF/TSPO/UGT2B15	39
BP	GO:0002237	response to molecule of bacterial origin	40/1198	343/18670	0.000186244649659146	0.0399175453509456	0.0366464127139605	ABCA1/ADH5/ALAD/CD80/CHUK/CX3CL1/CXCL10/CXCL13/CXCL9/CYP1A2/FMO1/FZD5/GGT1/GGT2/GJA1/HPGD/HSF1/IFNAR1/IRAK1/KMO/LCN2/LILRB2/MAPK8/MAPKAPK2/MAPKAPK3/MTDH/NFKBIA/NR1D1/NR1H2/PABPN1/PTAFR/RIPK2/SBNO2/SHPK/SLC11A1/SMAD6/TAC1/TBXA2R/TNF/TSPO	40
BP	GO:0006913	nucleocytoplasmic transport	40/1198	343/18670	0.000186244649659146	0.0399175453509456	0.0366464127139605	APPL2/BARD1/DDX19A/EGR2/EIF4ENIF1/FBXO22/GEMIN4/HDAC3/HNRNPA1/IFNG/IPO4/KPNA5/KPNA6/NCBP2/NFKBIA/NOLC1/NUP153/NXT1/PABPN1/POLDIP3/RBM15B/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/SFN/SIX3/SLBP/SMG1/SMN1/SMN2/SRSF11/SRSF3/SRSF5/SRSF6/STRADA/THOC1/YTHDC1/YWHAE	40
