ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042254	ribosome biogenesis	49/1295	297/18670	1.20915000494095e-08	4.58530542254972e-05	3.99558849219761e-05	AATF/BMS1/DDX10/DDX3X/DDX49/DDX54/DROSHA/EBNA1BP2/EIF6/EMG1/ERI3/FRG1/GEMIN4/GTF2H5/GTPBP4/HEATR1/KRR1/LAS1L/MRPL11/MYBBP1A/NOC2L/NOL11/NOL9/NSUN5/PDCD11/PELP1/PWP2/RBFA/RPL12/RPL27/RPL35A/RPS10/RPS16/RPS2/RPS27/RPS8/RPSA/RRP1/RRP7A/SHQ1/TEX10/TFB2M/TSR1/TSR3/UTP3/WBP11/WDR18/WDR55/ZNF593	49
BP	GO:0034470	ncRNA processing	58/1295	384/18670	1.5965548128655e-08	4.58530542254972e-05	3.99558849219761e-05	AGO2/BMS1/CPSF1/CPSF4/DDX10/DDX49/DDX54/DROSHA/EBNA1BP2/EMG1/ERI3/FRG1/GEMIN4/GRSF1/GTF2H5/GTPBP3/GTPBP4/HEATR1/HNRNPA2B1/INTS3/INTS5/KRR1/LAS1L/METTL2B/NOL11/NOL9/NSUN5/OSGEP/PDCD11/PELP1/POP1/PUS7/PWP2/RBFA/RNF113A/RPL27/RPL35A/RPS16/RPS2/RPS27/RPS8/RRP1/RRP7A/SEPHS2/SHQ1/TARBP1/TEX10/TFB2M/THG1L/THUMPD2/TRMT1/TRMT61A/TSR1/TSR3/UTP3/WBP11/WDR18/WDR55	58
BP	GO:0016072	rRNA metabolic process	43/1295	253/18670	3.89864758789536e-08	7.46461058162365e-05	6.50458571243595e-05	BMS1/DDX10/DDX49/DDX54/DROSHA/EBNA1BP2/EMG1/ERI3/FRG1/GEMIN4/GTF2H5/GTF3C2/GTPBP4/HEATR1/KRR1/LAS1L/NOL11/NOL9/NSUN5/PDCD11/PELP1/PWP2/RBFA/RPL27/RPL35A/RPS16/RPS2/RPS27/RPS8/RRP1/RRP7A/SHQ1/SIRT7/TAF1B/TCOF1/TEX10/TFB2M/TSR1/TSR3/UTP3/WBP11/WDR18/WDR55	43
BP	GO:0006364	rRNA processing	38/1295	214/18670	7.34102045580072e-08	0.000105417053745298	9.18593480719275e-05	BMS1/DDX10/DDX49/DDX54/EBNA1BP2/EMG1/ERI3/FRG1/GEMIN4/GTF2H5/GTPBP4/HEATR1/KRR1/LAS1L/NOL11/NOL9/NSUN5/PDCD11/PELP1/PWP2/RBFA/RPL27/RPL35A/RPS16/RPS2/RPS27/RPS8/RRP1/RRP7A/SHQ1/TEX10/TFB2M/TSR1/TSR3/UTP3/WBP11/WDR18/WDR55	38
BP	GO:0019080	viral gene expression	34/1295	191/18670	3.31589855010683e-07	0.000380930425436273	0.000331938896963326	CCNT2/EIF2D/EIF3B/EIF3G/FURIN/NUP160/NUP210/POLR2A/POLR2B/POLR2C/POLR2D/POLR2H/POM121/RANBP2/RPL12/RPL17/RPL18A/RPL27/RPL31/RPL35A/RPL36A/RPL9/RPS10/RPS12/RPS16/RPS2/RPS26/RPS27/RPS29/RPS8/RPSA/TARDBP/USF2/ZFP36	34
BP	GO:0006413	translational initiation	34/1295	193/18670	4.27203512844719e-07	0.000408976162963345	0.000356377667294148	AGO2/DDX3X/EIF1B/EIF2AK2/EIF2B3/EIF2B5/EIF2D/EIF3B/EIF3G/EIF3H/EIF4G1/EIF5/EIF6/KLHL25/NCBP1/POLR2D/RPL12/RPL17/RPL18A/RPL27/RPL31/RPL35A/RPL36A/RPL9/RPS10/RPS12/RPS16/RPS2/RPS26/RPS27/RPS29/RPS6KB2/RPS8/RPSA	34
BP	GO:0046683	response to organophosphorus	26/1295	134/18670	1.48140841098652e-06	0.00108491142288011	0.000945380775508527	AKR1C1/AQP9/BIRC2/CDO1/DMTN/DUSP1/EZR/FOS/FOSB/FOSL1/IL1B/LPAR1/P2RX4/PANX1/PENK/PER1/PTAFR/PTK2B/RAPGEF1/RELA/RYR3/SDC1/SLC26A6/STC1/WNT10B/WT1	26
BP	GO:0006401	RNA catabolic process	54/1295	397/18670	1.5110186948191e-06	0.00108491142288011	0.000945380775508527	AGO2/ANGEL2/CNOT1/CNOT7/DNA2/DROSHA/EDC3/EIF4G1/ERN1/FASTKD3/FXR2/GSPT2/HSPA1A/HSPA1B/KHSRP/MAGOHB/NCBP1/OAS2/PCID2/PKP3/POLR2D/POP1/PPP1R8/PSMA2/PSMB4/PSMD8/PUM2/RBM8A/RC3H1/RNASET2/RNH1/RPL12/RPL17/RPL18A/RPL27/RPL31/RPL35A/RPL36A/RPL9/RPS10/RPS12/RPS16/RPS2/RPS26/RPS27/RPS29/RPS8/RPSA/TARDBP/TBRG4/TNPO1/UBC/YBX3/ZFP36	54
BP	GO:0019083	viral transcription	30/1295	177/18670	4.53811171893475e-06	0.00289632374595124	0.00252382704368827	CCNT2/NUP160/NUP210/POLR2A/POLR2B/POLR2C/POLR2D/POLR2H/POM121/RANBP2/RPL12/RPL17/RPL18A/RPL27/RPL31/RPL35A/RPL36A/RPL9/RPS10/RPS12/RPS16/RPS2/RPS26/RPS27/RPS29/RPS8/RPSA/TARDBP/USF2/ZFP36	30
BP	GO:0032570	response to progesterone	13/1295	45/18670	7.2797587302351e-06	0.00418149341464704	0.00364371081708083	BAD/CATSPER2/DSG2/FOS/FOSB/FOSL1/NCOA1/PTGER2/RELA/TLR2/UBE3A/WBP2/YAP1	13
