ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	35/1377	214/18670	6.90806454851824e-06	0.0349669135370263	0.0317823060634896	ARIH1/ARIH2/CEBPA/CSNK1A1/CSNK2A1/DDA1/DET1/DVL1/EDEM1/EDEM2/EFNA1/FBXO22/GIPC1/LATS1/MAP1A/MDM2/NFE2L2/NUDT15/OGT/PSMF1/PTEN/PYHIN1/RAD23B/RNF40/RNFT1/RPL23/SMURF1/TAF9/UBB/UBE2J1/UBXN1/UCHL5/USP7/WAC/WNT10B	35
BP	GO:0042176	regulation of protein catabolic process	52/1377	381/18670	1.21160476566273e-05	0.0349669135370263	0.0317823060634896	AGAP2/APC2/AREL1/ARIH1/ARIH2/BANP/CEBPA/CSNK1A1/CSNK2A1/DDA1/DET1/DVL1/EDEM1/EDEM2/EFNA1/EGFR/FBXO22/GIPC1/GPC3/HGS/ITCH/LATS1/MAP1A/MDM2/MGAT3/NFE2L2/NUDT15/OAZ1/OAZ3/OGT/PSMF1/PTEN/PYHIN1/RAD23B/RNF40/RNF41/RNFT1/ROCK1/RPL23/SEC22B/SMURF1/SNX1/SOX17/TAF9/UBB/UBE2J1/UBXN1/UCHL5/USP7/USP8/WAC/WNT10B	52
BP	GO:0048863	stem cell differentiation	38/1377	257/18670	3.05734154095238e-05	0.0382893079833137	0.0348021138324462	ALDH1A2/ANXA6/ASCL1/CFL1/CHD2/EDNRB/ELL3/FOXC2/GATA6/HTR2B/ITCH/KDM3A/KLHL12/KMT2A/MEOX1/METTL3/MSX1/NFE2L2/OVOL2/PDCD6/PITX2/PSMA2/PSMA3/PSMB2/PSMB4/PSMD8/PSMF1/SEMA3G/SETD1A/SFRP1/SOX10/SOX17/TACSTD2/TBX2/TCF12/TGFB2/TP63/XRCC5	38
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	26/1377	149/18670	3.25888362154729e-05	0.0382893079833137	0.0348021138324462	ARIH1/ARIH2/CEBPA/CSNK1A1/CSNK2A1/DDA1/DET1/DVL1/FBXO22/GIPC1/LATS1/MAP1A/MDM2/NFE2L2/OGT/PTEN/PYHIN1/RAD23B/RPL23/SMURF1/TAF9/UBXN1/UCHL5/USP7/WAC/WNT10B	26
BP	GO:0042254	ribosome biogenesis	42/1377	297/18670	3.53138486163478e-05	0.0382893079833137	0.0348021138324462	AATF/CUL4A/DDX10/DDX52/DIMT1/DKC1/EIF4A3/ERI3/EXOSC7/FCF1/GNL2/GTPBP10/IMP3/KRR1/LSM6/MDN1/MPHOSPH10/MRPS11/MRPS7/NAT10/NHP2/NOC2L/NOL10/NOP16/PTEN/RBFA/RIOK3/RPL10/RPP40/RPS27L/RPS9/RRN3/RRP1/SENP3/TRMT112/TRMT61B/TSR3/UTP14A/UTP18/WDR12/WDR43/WDR55	42
BP	GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	10/1377	31/18670	4.86275516646494e-05	0.0382893079833137	0.0348021138324462	ELL3/ING2/KDM1A/MDM2/MSX1/MUC1/RRN3/TAF9/TAF9B/UBB	10
BP	GO:0006605	protein targeting	55/1377	432/18670	5.02675024534468e-05	0.0382893079833137	0.0348021138324462	ACOT2/AP4E1/AP4S1/ARIH2/CEMIP/CROT/DMTN/DNAJC15/GIPC1/GNPAT/HGS/HPS4/HSD17B4/HSPA1L/ICMT/LAMP2/LTBP2/MFN2/MLYCD/MYO1C/NUP54/PDCD5/PEX13/PEX26/PHYH/PIK3R4/PITRM1/RABGEF1/RNF31/RPL10/RPL17/RPL21/RPL23/RPL37A/RPL4/RPS15A/RPS9/SAE1/SCARB2/SEC62/SEC63/SMURF1/SNX16/SPCS3/SRP54/TIMM17A/TIMM8B/TOMM34/TRAM1/TRAM2/UBB/VAMP7/VPS37C/VTI1B/ZFYVE16	55
BP	GO:1903829	positive regulation of cellular protein localization	44/1377	324/18670	6.22616476401149e-05	0.0382893079833137	0.0348021138324462	ARHGEF16/ARIH2/BBC3/BCAS3/CCT2/CEMIP/CEP250/CEP290/DKC1/EDEM1/EDEM2/EGFR/EIF2AK3/GAS8/GTSE1/HPS4/HSPA1L/JUP/MAP1A/MAPK8/MDM2/MGAT3/MYO1C/NECAB2/NUTF2/OAZ1/PARD6A/PCNT/PDCD5/PDPK1/PPP3R1/PRKCE/PYHIN1/RAB29/RER1/RNF31/SAE1/SORBS1/SQSTM1/STAC/STX3/TERT/TP63/TRIM8	44
BP	GO:0010498	proteasomal protein catabolic process	59/1377	477/18670	6.25099952574555e-05	0.0382893079833137	0.0348021138324462	AMFR/AREL1/ARIH1/ARIH2/CDC23/CEBPA/CSNK1A1/CUL2/CUL4A/DDA1/DET1/DNAJB12/DNAJC10/DVL1/EDEM1/EDEM2/FBXL6/FBXO2/FBXO22/FBXO38/FBXW11/GIPC1/HERC2/ITCH/KCTD13/MAP1A/MDM2/NFE2L2/NPLOC4/NUDT15/OGT/PCNP/POMT2/PSMA2/PSMA3/PSMB2/PSMB4/PSMD8/PSMF1/RAD23B/RMND5A/RNF103/RNF121/RNF40/RNF41/RNFT1/SIAH1/SMURF1/SOCS6/TAF9/TOR1A/UBB/UBE2J1/UBE2W/UBXN1/UCHL5/USP7/WAC/WNT10B	59
BP	GO:1903362	regulation of cellular protein catabolic process	36/1377	247/18670	6.63362924173834e-05	0.0382893079833137	0.0348021138324462	ARIH1/ARIH2/CEBPA/CSNK1A1/CSNK2A1/DDA1/DET1/DVL1/EDEM1/EDEM2/EFNA1/FBXO22/GIPC1/LATS1/MAP1A/MDM2/MGAT3/NFE2L2/NUDT15/OGT/PSMF1/PTEN/PYHIN1/RAD23B/RNF40/RNFT1/RPL23/SMURF1/TAF9/UBB/UBE2J1/UBXN1/UCHL5/USP7/WAC/WNT10B	36
