ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0050821	protein stabilization	31/1260	178/18670	9.85578544422389e-07	0.0056739756802397	0.00491025605342228	BAG3/CDK7/CHEK2/CSN3/DNLZ/DSG1/EFNA1/EP300/EPHA4/FBXW7/FKBPL/FLOT1/GNAQ/GTSE1/HSPA1A/HSPA1B/LAMP2/MSX1/NAPG/PARK7/PEX19/PFN2/PIM2/RPL23/RPL5/SEL1L/TAF9/TAF9B/TCP1/USP36/WNT10B	31
BP	GO:0071383	cellular response to steroid hormone stimulus	37/1260	250/18670	5.37569206680762e-06	0.0114477114860372	0.00990684447554269	AKR1C3/AQP1/ARRB2/ATP1A1/ATP1A2/BMP4/CDK7/CLOCK/CNOT2/DDIT4/DDX54/EGFR/EP300/FKBP4/FOXO3/KAT5/KMT2D/LATS1/NR2C2/NR3C2/PADI2/PARK7/RB1/RBM14/RORA/SFRP1/SKP2/SMARCA4/SMYD3/SOX10/SRC/STC1/TP63/UBR5/URI1/WBP2/ZBTB7A	37
BP	GO:0031647	regulation of protein stability	40/1260	284/18670	7.78270775538431e-06	0.0114477114860372	0.00990684447554269	BAG3/CDK7/CDKN2AIP/CHEK2/CMTM6/CSN3/DNLZ/DSG1/EFNA1/EP300/EPHA4/FBXO7/FBXW7/FKBPL/FLOT1/GIPC1/GNAQ/GTSE1/HSPA1A/HSPA1B/LAMP2/MSX1/NAPG/PARK7/PEX19/PEX2/PFN2/PIM2/RNF5/RPL23/RPL5/SEL1L/SIAH1/SRC/TAF9/TAF9B/TCP1/USP34/USP36/WNT10B	40
BP	GO:1904951	positive regulation of establishment of protein localization	56/1260	456/18670	9.93306815727716e-06	0.0114477114860372	0.00990684447554269	ADAM8/ADORA2A/BAG3/BBC3/BCAS3/C5/CASR/CCL3/CD58/CENPJ/ECT2/EGFR/EXPH5/EZR/FBXW7/GJA1/GOLPH3/GPLD1/GSK3B/GTSE1/HK1/HYAL2/IL17RC/IL1RAP/IL33/IRF3/JUP/LEPROT/LPL/MAPK11/MICALL2/MYH10/MYRIP/NMU/NUTF2/ORM1/PARD6A/PDZK1/PPIA/PPID/PRKCE/RAC1/RNF31/SAA1/SERP1/SPTBN1/SRC/TCP1/TFDP2/TNFRSF14/TP63/TRPM4/TRPV4/UBR5/USP36/VAMP2	56
BP	GO:0072331	signal transduction by p53 class mediator	38/1260	267/18670	1.02125061538989e-05	0.0114477114860372	0.00990684447554269	ATRX/BRCA2/BTG2/CCNB1/CDKN1B/CHEK2/CNOT2/CNOT6/CNOT7/DDIT4/ELL3/EP300/FOXO3/GTSE1/KAT5/MAGEA2/MAGEA2B/MAPK11/MEAF6/MSX1/MUC1/MYBBP1A/NOC2L/PRKAB1/PTTG1IP/RAD1/RPA2/RPL23/RPL5/RRN3/TAF13/TAF4B/TAF9/TAF9B/TFDP2/TP63/WRN/ZMPSTE24	38
BP	GO:0060249	anatomical structure homeostasis	54/1260	437/18670	1.19309134820607e-05	0.0114477114860372	0.00990684447554269	ACACA/ACP5/ADAM8/ADRB2/ATRX/BAG3/BBS4/BRCA2/CA2/CCR2/CDH3/CLCN3/CNGB1/CSK/CXADR/DCTN1/DMD/EGFR/ERCC6/FGGY/FLT3LG/GAA/GCNT2/HNRNPD/HOMER2/IL20RA/IL7/LAMP2/LIPA/LPCAT1/MAP1A/NAT10/NOP10/P2RX4/PLEKHM1/POLD3/POLD4/POT1/RAC1/RB1/RFC1/RPA2/RTEL1/SLX1A/SLX1B/SMG1/SOX9/SPP1/SRC/STK39/TCP1/TEN1/VPS54/WRN	54
BP	GO:0031110	regulation of microtubule polymerization or depolymerization	17/1260	79/18670	1.64320549251745e-05	0.0131612402544763	0.0113897315166775	APC/CDKN1B/CKAP2/CLIP1/DCTN1/EML2/FGF13/FKBP4/HSPA1A/HSPA1B/MAP1A/MET/PSRC1/RAC1/SKA1/STMN1/TRPV4	17
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	12/1260	43/18670	1.82890258877559e-05	0.0131612402544763	0.0113897315166775	ATP1A2/CACNG1/CALM1/CALM2/CALM3/CCL3/DMD/FKBP1B/NOL3/RYR1/TMEM38B/ZMPSTE24	12
BP	GO:0045930	negative regulation of mitotic cell cycle	44/1260	338/18670	2.12172026162443e-05	0.0135719372735243	0.0117451485359865	ANAPC15/APC/ATF2/ATRX/AURKAIP1/BMP4/BRINP3/BTG2/BUB1/CCNB1/CDK2AP2/CDK6/CDKN1B/CDKN2B/CHEK2/CNOT2/CNOT6/CNOT7/DLG1/DUSP1/EGFR/EP300/FBXO7/FZD3/GTSE1/HECA/IK/JADE1/MCPH1/MUC1/MUS81/NAA10/NLE1/PSMA2/PSMB1/PSME2/PSME4/PSMG2/RB1/RPA2/SLC9A3R1/TAOK2/TFDP2/TOP2B	44
BP	GO:0048545	response to steroid hormone	48/1260	385/18670	2.85160041399972e-05	0.0141448253488977	0.0122409256239695	AKR1C3/AQP1/ARRB2/ATP1A1/ATP1A2/BMP4/CA2/CAD/CALM3/CDK7/CLOCK/CNOT2/DDIT4/DDX54/DSG1/DUSP1/EGFR/EP300/FKBP4/FOS/FOXO3/GOT1/KAT5/KMT2D/LATS1/NR2C2/NR3C2/PADI2/PAPPA/PARK7/PTGER2/RB1/RBM14/RORA/SFRP1/SKP2/SMARCA4/SMYD3/SOX10/SPP1/SRC/STC1/TP63/TXNIP/UBR5/URI1/WBP2/ZBTB7A	48
