ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0008380	RNA splicing	65/1351	469/18670	3.03398285838712e-07	0.00105787065516395	0.000955161288549137	ARL6IP4/BCAS2/C1QBP/CDC40/CDK12/CLK1/CLK4/DDX17/DDX42/DHX35/FRG1/GEMIN4/GEMIN7/GEMIN8/HNRNPA1/HNRNPA1L2/HNRNPA3/HNRNPH3/HNRNPK/HNRNPR/HNRNPUL1/IK/LSM4/LSM5/LSM8/LUC7L2/MBNL2/NCBP2/PABPN1/PCBP1/PNN/POLR2B/POLR2J/PPIG/PPIH/PRPF18/PRPF31/PRPF4/PRPF4B/RBM15/RBM25/RBM5/RTCB/SART1/SCAF11/SCAF8/SETX/SF3B1/SF3B5/SFSWAP/SMN1/SMN2/SNRNP35/SNRPC/SNRPN/SON/SREK1/SRSF11/SRSF3/SRSF4/SYNCRIP/TIA1/TTF2/U2AF2/ZNF638	65
BP	GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	55/1351	379/18670	5.70556388163584e-07	0.00105787065516395	0.000955161288549137	BCAS2/C1QBP/CDC40/DDX17/DDX42/DHX35/FRG1/GEMIN4/GEMIN7/GEMIN8/HNRNPA1/HNRNPA3/HNRNPH3/HNRNPK/HNRNPR/HNRNPUL1/IK/LSM4/LSM5/LSM8/LUC7L2/MBNL2/NCBP2/PABPN1/PCBP1/PNN/POLR2B/POLR2J/PPIH/PRPF18/PRPF31/PRPF4/PRPF4B/RBM15/RBM25/RBM5/SART1/SCAF11/SETX/SF3B1/SF3B5/SFSWAP/SMN1/SMN2/SNRNP35/SNRPC/SNRPN/SON/SREK1/SRSF11/SRSF3/SRSF4/SYNCRIP/TIA1/U2AF2	55
BP	GO:0000398	mRNA splicing, via spliceosome	55/1351	379/18670	5.70556388163584e-07	0.00105787065516395	0.000955161288549137	BCAS2/C1QBP/CDC40/DDX17/DDX42/DHX35/FRG1/GEMIN4/GEMIN7/GEMIN8/HNRNPA1/HNRNPA3/HNRNPH3/HNRNPK/HNRNPR/HNRNPUL1/IK/LSM4/LSM5/LSM8/LUC7L2/MBNL2/NCBP2/PABPN1/PCBP1/PNN/POLR2B/POLR2J/PPIH/PRPF18/PRPF31/PRPF4/PRPF4B/RBM15/RBM25/RBM5/SART1/SCAF11/SETX/SF3B1/SF3B5/SFSWAP/SMN1/SMN2/SNRNP35/SNRPC/SNRPN/SON/SREK1/SRSF11/SRSF3/SRSF4/SYNCRIP/TIA1/U2AF2	55
BP	GO:0000375	RNA splicing, via transesterification reactions	55/1351	382/18670	7.35782058886422e-07	0.00105787065516395	0.000955161288549137	BCAS2/C1QBP/CDC40/DDX17/DDX42/DHX35/FRG1/GEMIN4/GEMIN7/GEMIN8/HNRNPA1/HNRNPA3/HNRNPH3/HNRNPK/HNRNPR/HNRNPUL1/IK/LSM4/LSM5/LSM8/LUC7L2/MBNL2/NCBP2/PABPN1/PCBP1/PNN/POLR2B/POLR2J/PPIH/PRPF18/PRPF31/PRPF4/PRPF4B/RBM15/RBM25/RBM5/SART1/SCAF11/SETX/SF3B1/SF3B5/SFSWAP/SMN1/SMN2/SNRNP35/SNRPC/SNRPN/SON/SREK1/SRSF11/SRSF3/SRSF4/SYNCRIP/TIA1/U2AF2	55
BP	GO:1903955	positive regulation of protein targeting to mitochondrion	12/1351	32/18670	1.13521957243037e-06	0.00110619507977034	0.000998793862578968	ABLIM3/GSK3A/HSPA1L/HTRA2/HUWE1/LEPROT/PRKAA1/RNF31/SAE1/SREBF2/UBE2L3/VPS11	12
BP	GO:0005996	monosaccharide metabolic process	45/1351	292/18670	1.15408980675048e-06	0.00110619507977034	0.000998793862578968	AKT2/APOD/ATF4/B4GALT1/CRY1/CYB5A/DUSP12/ENO2/EPM2AIP1/FABP5/FUCA1/FUT5/FUT8/G6PC3/GAA/GCLC/GOT1/GPD2/GSK3A/IGF2/INS/INSR/KAT2B/LEPR/MAEA/MAN2A2/MDH1/MST1/NR1D1/PDHA1/PFKP/PKM/POFUT2/PPP1CA/PRKAA1/PRKCE/RANBP2/RPE/RPIA/SERP1/SLC25A12/SRC/TFAP2B/TNF/UGT2B15	45
BP	GO:0006352	DNA-templated transcription, initiation	40/1351	249/18670	1.55389896423447e-06	0.00111360952750637	0.00100548843664514	AR/CDK1/CREBBP/CTNNB1/E2F2/E2F3/ESR1/FOSL1/GTF2E1/GTF2H2/KAT2B/MED1/MED23/MED27/MED8/NOTCH2/NR1D1/NR1H2/NR2C1/NR2C2/NRBF2/PIH1D1/POLR2B/POLR2J/PSMC5/RARB/RRN3/RSF1/RXRA/RXRB/SETX/SOX9/SUB1/TAF1/TAF11/TAF12/TAF1A/TAF5/THRA/TRIM28	40
BP	GO:0006605	protein targeting	59/1351	432/18670	1.72164908159164e-06	0.00111360952750637	0.00100548843664514	ABLIM3/ACOX2/AGPS/AKAP12/AKT2/CAT/DHRS4/DNAJC15/DNLZ/EHHADH/GCC2/GRPEL1/GSK3A/HSPA1L/HSPD1/HTRA2/HUWE1/LEPROT/M6PR/MPV17/PAOX/PARD3/PEX14/PEX16/PITRM1/PRKAA1/RHOD/RNF31/RPL13A/RPL17/RPL18/RPL9/RPLP1/RPS11/RPS12/RPS24/RPS27/RPS3/RPS6/SAE1/SCARB2/SEC61B/SMURF1/SPCS1/SREBF2/SRP72/TAOK2/TIMM23B/TOMM22/TOMM40/TRAK2/TSPO/UBC/UBE2L3/VPS11/VPS13D/VPS37B/VPS4A/ZDHHC24	59
BP	GO:0006367	transcription initiation from RNA polymerase II promoter	33/1351	188/18670	1.74273791472045e-06	0.00111360952750637	0.00100548843664514	AR/CDK1/CREBBP/E2F2/E2F3/ESR1/GTF2E1/GTF2H2/KAT2B/MED1/MED23/MED27/MED8/NOTCH2/NR1D1/NR1H2/NR2C1/NR2C2/NRBF2/POLR2B/POLR2J/PSMC5/RARB/RXRA/RXRB/SOX9/SUB1/TAF1/TAF11/TAF12/TAF5/THRA/TRIM28	33
BP	GO:0002237	response to molecule of bacterial origin	49/1351	343/18670	3.6563392600383e-06	0.00205591678117608	0.00185630645133416	ACP5/ADH5/ADM/AKAP12/AKAP8/ASS1/C4B/CCL3/CD68/CITED1/CNP/COMT/CX3CL1/CXCL10/CXCL11/CXCL5/CXCL9/CYP1A2/FCGR2B/FMO1/FOS/GGT1/GGT2/HPGD/HSF1/IFNAR1/IL37/IRAK1/IRF5/JAK2/KMO/LILRB1/MAPKAPK3/NFKBIA/NR1D1/NR1H2/PABPN1/PAF1/PENK/PRKCE/S100A14/SLC11A1/SMAD6/SRC/TAC1/TBXA2R/TLR6/TNF/TSPO	49
