ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006364	rRNA processing	45/1537	214/18670	3.75580166400221e-09	1.39917303752685e-05	1.20172989251251e-05	BMS1/BOP1/BYSL/C1D/DCAF13/DDX10/DDX27/DDX47/DDX52/DDX54/DIMT1/EBNA1BP2/EXOSC10/EXOSC4/EXOSC7/IMP4/ISG20L2/MDN1/MRTO4/NAT10/NOC4L/NOL11/NOP10/NSA2/PDCD11/POP4/POP5/POP7/PWP2/RPL35A/RPP25/RPP38/RPP40/RPS7/RPS8/RRP1/RRP15/RRP9/SENP3/TRMT112/TSR3/USP36/UTP14C/UTP20/WDR74	45
BP	GO:0016072	rRNA metabolic process	50/1537	253/18670	4.75585668771874e-09	1.39917303752685e-05	1.20172989251251e-05	BMS1/BOP1/BYSL/C1D/DCAF13/DDX10/DDX11/DDX27/DDX47/DDX52/DDX54/DIMT1/EBNA1BP2/EXOSC10/EXOSC4/EXOSC7/IMP4/ISG20L2/MDN1/MRTO4/NAT10/NCL/NOC4L/NOL11/NOP10/NSA2/PDCD11/PELO/POLR1E/POP4/POP5/POP7/PWP2/RPL35A/RPP25/RPP38/RPP40/RPS7/RPS8/RRP1/RRP15/RRP9/SENP3/TCOF1/TRMT112/TSR3/USP36/UTP14C/UTP20/WDR74	50
BP	GO:0042254	ribosome biogenesis	55/1537	297/18670	9.31149977237447e-09	1.82629548868838e-05	1.56857931253227e-05	BMS1/BOP1/BRIX1/BYSL/C1D/DCAF13/DDX10/DDX27/DDX28/DDX47/DDX52/DDX54/DIMT1/EBNA1BP2/EXOSC10/EXOSC4/EXOSC7/GTPBP10/IMP4/ISG20L2/MDN1/MRTO4/MTERF3/NAT10/NOC4L/NOL11/NOP10/NSA2/PAK1IP1/PDCD11/POP4/POP5/POP7/PWP2/RPL10/RPL35A/RPL38/RPL6/RPP25/RPP38/RPP40/RPS10/RPS7/RPS8/RPSA/RRP1/RRP15/RRP9/SENP3/TRMT112/TSR3/USP36/UTP14C/UTP20/WDR74	55
BP	GO:0046677	response to antibiotic	56/1537	327/18670	1.13216820484082e-07	0.000166541942932085	0.0001430405145116	ABL1/AQP1/ATP7A/BIRC2/CCL7/CDKN1B/CDO1/CIITA/CYBB/CYP1B1/DAXX/DDX11/ECT2/EEF2/EHMT1/FKBP1B/FOXO3/GLRX2/HBA1/HBA2/HBB/HMGCR/HNRNPA1/HNRNPD/HP/HPGD/HSF1/HSP90AA1/IL6/IMPACT/JAK1/JUN/KDM6B/LARP1/LDHA/MAPK7/MB/MDM2/PDGFRB/POLB/PPIF/PRKCD/PSMD14/RELA/RGS2/RHOB/RPL23/RSRC1/SDF4/SMPD3/SRC/SRD5A1/TBXA2R/TRPM2/TXN/ZC3H12A	56
BP	GO:0070482	response to oxygen levels	63/1537	394/18670	2.44946055437062e-07	0.000288252518038335	0.000247576002558597	ANGPTL4/APOLD1/AQP1/ATP1B1/ATP6V0D1/ATP7A/BIRC2/BMP2/BRIP1/CASR/CAV1/CCNB1/CDK4/CDKN1B/CXCR4/CYBB/DDIT4/EDNRA/EGLN2/EPAS1/F7/FOXO3/HK2/HSF1/KCND2/KCNMA1/LDHA/LIMD1/LMNA/MB/MDM2/MT3/MTHFR/NAMPT/NDNF/OXTR/PCK1/PDGFRB/PDLIM1/PGK1/PLK3/PLOD2/POLB/PPARA/PPARD/PSMA6/PSMA7/PSMB1/PSMB2/PSMB8/PSMD13/PSMD14/PSMD6/PSMD9/PTGS2/RORA/SFRP1/SMAD4/SRC/TBL2/TWIST1/UBB/VEGFB	63
BP	GO:0000302	response to reactive oxygen species	43/1537	232/18670	3.67706259326325e-07	0.000360597271646016	0.000309711886144858	ABL1/AQP1/ATP7A/CYP1B1/DHFR/ECT2/EEF2/EGFR/FKBP1B/FOS/FOXO3/GLRX2/HBA1/HBA2/HBB/HNRNPD/HP/HSF1/IL6/IMPACT/JUN/KDM6B/LDHA/MAPK7/MB/MDM2/MT3/NCF1/PDGFRB/PKD2/PLK3/PPIF/PRDX1/PRKCD/RELA/RHOB/S100A7/SMPD3/SOD2/SRC/SZT2/TRPM2/TXN	43
BP	GO:0031647	regulation of protein stability	49/1537	284/18670	5.51541556030846e-07	0.000463610073669357	0.000398188121880314	ATP1B1/ATP1B3/BAG5/BAG6/BMP2/CCT3/CCT5/COG7/CREBL2/CUL3/DACT1/DERL1/DNLZ/FKBPL/GAPDH/GNAQ/GRN/GTSE1/HDAC3/HSP90AA1/HSPA1A/HSPA1B/LAMP1/LMNA/MDM2/MT3/NEDD4L/NF2/PEX6/PFN2/PLK1/PRKCD/PRKD1/PYHIN1/RPL23/RPS7/SEL1L/SH3GLB1/SIAH1/SRC/STK4/STX12/STXBP1/TAF9/USP18/USP25/USP36/USP4/VPS11	49
BP	GO:0036293	response to decreased oxygen levels	59/1537	370/18670	6.43764670879436e-07	0.000473488915431825	0.00040667291906476	ANGPTL4/APOLD1/AQP1/ATP1B1/ATP7A/BIRC2/BMP2/BRIP1/CASR/CAV1/CCNB1/CDKN1B/CXCR4/CYBB/DDIT4/EDNRA/EGLN2/EPAS1/F7/FOXO3/HK2/HSF1/KCND2/KCNMA1/LDHA/LIMD1/LMNA/MB/MDM2/MT3/MTHFR/NAMPT/NDNF/OXTR/PCK1/PDLIM1/PGK1/PLK3/PLOD2/PPARA/PPARD/PSMA6/PSMA7/PSMB1/PSMB2/PSMB8/PSMD13/PSMD14/PSMD6/PSMD9/PTGS2/RORA/SFRP1/SMAD4/SRC/TBL2/TWIST1/UBB/VEGFB	59
BP	GO:0034470	ncRNA processing	60/1537	384/18670	1.03879344185268e-06	0.000611319623467266	0.000525053760826209	ADAR/AGO2/BMS1/BOP1/BYSL/C1D/DCAF13/DDX10/DDX27/DDX47/DDX52/DDX54/DIMT1/EBNA1BP2/ELAC1/ELP4/EXOSC10/EXOSC4/EXOSC7/HSD17B10/IMP4/INTS3/INTS7/INTS8/INTS9/ISG20L2/MDN1/METTL2B/MRTO4/NAT10/NOC4L/NOL11/NOP10/NSA2/PDCD11/POP4/POP5/POP7/PWP2/RPL35A/RPP25/RPP38/RPP40/RPS7/RPS8/RRP1/RRP15/RRP9/SENP3/SMAD1/TRIT1/TRMT11/TRMT112/TRMT12/TRMT61A/TSR3/USP36/UTP14C/UTP20/WDR74	60
BP	GO:0055119	relaxation of cardiac muscle	9/1537	16/18670	1.13941063490095e-06	0.000611319623467266	0.000525053760826209	ATP1A1/ATP1A2/ATP1B1/ATP2A2/KCNJ2/P2RX4/PDE4D/PLN/RGS2	9
