ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0036293	response to decreased oxygen levels	54/1360	370/18670	7.39248780868684e-07	0.00221510255925597	0.0020655410833872	ACTN4/ADAM8/ALAD/APAF1/APOLD1/BACH1/BMP2/BMP7/BNIP3/CAPN2/CAT/CD24/CREB1/DNMT3A/E2F1/EDNRA/EIF4EBP1/ERCC3/HIGD1A/HK2/IRAK1/KCND2/KCNMB1/MTOR/NAMPT/NDRG1/NFE2L2/NOX4/OXTR/PKM/PMAIP1/PRKCE/PSMA2/PSMA5/PSMA7/PSMB1/PSMB10/PSMB2/PSMB8/PSMC5/PSMD11/PSMD5/PSMD8/PSMD9/REST/RWDD3/SLC6A4/STC2/TGFB2/TGFB3/TXN2/UCP3/VEGFC/XRCC1	54
BP	GO:0070482	response to oxygen levels	56/1360	394/18670	1.09490407303807e-06	0.00221510255925597	0.0020655410833872	ACTN4/ADAM8/ALAD/APAF1/APOLD1/BACH1/BMP2/BMP7/BNIP3/CAPN2/CAT/CD24/COL1A1/CREB1/DNMT3A/E2F1/EDNRA/EIF4EBP1/ERCC3/HIGD1A/HK2/IRAK1/KCND2/KCNMB1/LPAR1/MTOR/NAMPT/NDRG1/NFE2L2/NOX4/OXTR/PKM/PMAIP1/PRKCE/PSMA2/PSMA5/PSMA7/PSMB1/PSMB10/PSMB2/PSMB8/PSMC5/PSMD11/PSMD5/PSMD8/PSMD9/REST/RWDD3/SLC6A4/STC2/TGFB2/TGFB3/TXN2/UCP3/VEGFC/XRCC1	56
BP	GO:0001666	response to hypoxia	52/1360	359/18670	1.48705936299797e-06	0.00221510255925597	0.0020655410833872	ACTN4/ADAM8/ALAD/APAF1/APOLD1/BACH1/BMP2/BMP7/BNIP3/CAPN2/CAT/CD24/CREB1/DNMT3A/E2F1/EDNRA/EIF4EBP1/ERCC3/HIGD1A/HK2/IRAK1/KCND2/KCNMB1/MTOR/NDRG1/NFE2L2/NOX4/PKM/PMAIP1/PRKCE/PSMA2/PSMA5/PSMA7/PSMB1/PSMB10/PSMB2/PSMB8/PSMC5/PSMD11/PSMD5/PSMD8/PSMD9/REST/RWDD3/SLC6A4/STC2/TGFB2/TGFB3/TXN2/UCP3/VEGFC/XRCC1	52
BP	GO:0010256	endomembrane system organization	60/1360	438/18670	1.58024081273834e-06	0.00221510255925597	0.0020655410833872	ABCA7/ABCD1/AKT2/ALS2CL/ANKLE2/ANXA8/ANXA8L1/ARL1/ATP8B2/BIN2/BNIP1/COG4/COL5A1/CREB1/CUL7/FLOT1/GBF1/GOLGA8A/GOLGA8B/GOLGA8G/HGS/HOOK2/KIFC3/LMAN2/MYOF/NDEL1/NDRG1/NPLOC4/OSBPL2/P2RX7/PDCD6IP/PI4K2A/PPP2R1A/RAB38/RAB3GAP1/RAB3GAP2/REEP1/RTN3/SCARB2/SNX3/SPAST/SQSTM1/STX5/SUN1/SYNE1/TGFB2/TMED1/TMED3/TMEM127/TMEM38B/TMEM43/TOR1B/TRAM2/TRAPPC11/USP6NL/VCPIP1/VPS11/VPS33B/VPS37B/VPS4A	60
BP	GO:0006732	coenzyme metabolic process	56/1360	403/18670	2.24156199911251e-06	0.00251368762580477	0.00234396598938775	AASS/ABCD1/ACAT1/ACOT11/AMD1/BST1/COQ10B/COQ3/COQ9/CYB5A/DERA/ELOVL5/ENO2/FBP1/FLAD1/GPD1L/HK2/HMGCR/LIAS/MAT2A/MDH1/ME1/MLYCD/MOCOS/MOCS2/MOCS3/MPC1/MTHFD2L/NAMPT/NNT/NUP43/NUP62/OGDH/P2RX7/PANK4/PCCA/PDHX/PDPR/PDSS2/PDXK/PKM/PPCS/PPT1/QDPR/QPRT/RANBP2/SEC13/SHPK/SLC19A1/SLC25A1/SLC25A12/SLC25A16/SLC2A3/SLC2A6/TKT/UBIAD1	56
BP	GO:0006403	RNA localization	37/1360	230/18670	4.26141202463246e-06	0.00355589276356013	0.00331580249436385	ATXN2/CCT5/CPSF1/DDX19A/DDX19B/DHX38/EIF5A2/EXOSC10/FLOT1/HNRNPA1/HNRNPA3/IGF2BP2/MAGOHB/MEX3D/MRPL18/NOP10/NUP43/NUP62/NXT1/PABPN1/PCID2/RANBP2/RBM15B/SEC13/SETD2/SLBP/SMG1/SMG6/SRSF1/SRSF11/SRSF4/SRSF5/SYMPK/TCP1/TERF2/UPF3A/XPOT	37
BP	GO:0006605	protein targeting	58/1360	432/18670	4.43931680843962e-06	0.00355589276356013	0.00331580249436385	ACOX2/AGPS/AKAP5/AKT2/AMACR/AP4E1/AP4S1/CAT/CEMIP/CHM/DHRS4/DNLZ/EHHADH/HAX1/HGS/HSPD1/HUWE1/ICMT/ITGB1BP1/LEPROT/MLYCD/PAOX/PDZK1/PEX14/RABGEF1/RPL10/RPL13A/RPL14/RPL17/RPL36A/RPL9/RPS11/RPS19/RPS2/RPS24/SCARB2/SEC61B/SEC62/SPCS1/SREBF2/TAOK2/TIMM17A/TIMM23/TIMM23B/TIMM44/TOMM40/TOMM7/TRAK2/TRAM2/TSPO/UBE2L3/USP9X/VPS11/VPS13D/VPS37B/VPS4A/ZDHHC14/ZDHHC18	58
BP	GO:0044273	sulfur compound catabolic process	15/1360	55/18670	5.90173091453793e-06	0.00413637565472677	0.0038570917700671	ABCD1/ACAT1/CSPG5/GGT1/GGT2/GGTLC1/GGTLC2/HEXA/KERA/MLYCD/NCAN/OGN/OMD/TXN2/VCAN	15
BP	GO:0006790	sulfur compound metabolic process	51/1360	372/18670	9.21385611045636e-06	0.00501635208874711	0.00467765308867804	AASS/ABCD1/ACAT1/ACOT11/AMD1/B4GALT1/B4GALT4/BOLA2/CHPF2/CHST15/CHST8/CSPG5/CTNS/ELOVL5/FXN/GGT1/GGT2/GGTLC1/GGTLC2/GSTM4/HEXA/ISCA1/KERA/LIAS/MAT2A/MLYCD/MPC1/MTHFD2L/NCAN/NDOR1/NFE2L2/NOX4/NUBPL/OGDH/OGN/OMD/PCCA/PDHX/PDPR/PPCS/PPT1/SLC25A1/ST3GAL2/STAT5A/SULT1A3/SULT1A4/SULT2B1/SULT4A1/TXN2/UGDH/VCAN	51
BP	GO:0050657	nucleic acid transport	32/1360	193/18670	9.84124718676979e-06	0.00501635208874711	0.00467765308867804	ATXN2/CPSF1/DDX19A/DDX19B/DHX38/EIF5A2/FLOT1/HNRNPA1/HNRNPA3/IGF2BP2/MAGOHB/MRPL18/NUP43/NUP62/NXT1/PABPN1/PCID2/RANBP2/RBM15B/SEC13/SETD2/SLBP/SMG1/SMG6/SRSF1/SRSF11/SRSF4/SRSF5/SYMPK/TERF2/UPF3A/XPOT	32
