ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0018205	peptidyl-lysine modification	64/1509	397/18670	7.45323534608913e-08	0.000432362182426631	0.000389215795283665	AAAS/ATAT1/ATF2/ATG5/AUTS2/BRD1/BRPF1/CBX4/CTCF/DOHH/DOT1L/DPF1/EHMT2/EID1/GLRX5/GNL3/HDAC2/HDAC6/HDAC9/IRF4/KANSL2/KANSL3/KAT6A/KAT6B/KDM3A/KDM6A/KMT2B/LOX/MDM2/METTL22/MSL3/NCOA1/NOC2L/NSD1/NUP153/NUP205/NUP93/OGT/PCGF2/PHF20/PLOD3/POM121C/POR/PPARGC1A/RANBP2/RUVBL1/SEH1L/SENP7/SETD1A/SETD3/SETD5/SIRT2/SIRT5/SRCAP/SUMO3/SUPT3H/SUV39H2/TADA2A/TAF9B/UBE2I/VIPAS39/WDR61/ZMIZ1/ZNF335	64
BP	GO:0071897	DNA biosynthetic process	36/1509	196/18670	2.61096223193534e-06	0.00757309595372844	0.006817359806648	AURKB/CCT2/CCT5/CCT7/CDKN2D/DDX39B/DKC1/DNAJC2/DSCC1/GDF2/HNRNPA1/HNRNPC/HNRNPU/LIG1/LOX/MAP2K7/NHP2/PARM1/PARN/PARP3/PHB/POLG/POLG2/POT1/PPIA/RFC4/RGCC/RPS27A/TEN1/TEP1/TERT/TNKS2/USP10/VCP/WRNIP1/XRCC5	36
BP	GO:0032204	regulation of telomere maintenance	20/1509	81/18670	4.87256656890537e-06	0.00908504003192491	0.00817842361088006	AURKB/CCT2/CCT5/CCT7/DKC1/ERCC4/GNL3/HNRNPA1/HNRNPC/HNRNPU/MAP2K7/PARN/POT1/RTEL1/SMG1/TEN1/TNKS2/USP7/XRCC5/YLPM1	20
BP	GO:0016570	histone modification	64/1509	454/18670	8.46427764170125e-06	0.00908504003192491	0.00817842361088006	AKAP8/AKAP8L/ATF2/ATG5/AURKB/AUTS2/BCL6/BRD1/BRPF1/CDC73/CDK1/CDK2/CTCF/DOT1L/DPF1/EHMT2/EID1/EYA3/HDAC2/HDAC6/HDAC9/HUWE1/IRF4/JAK2/KANSL2/KANSL3/KAT6A/KAT6B/KDM3A/KDM6A/KMT2B/MSL3/NCOA1/NOC2L/NSD1/OGT/PADI2/PCGF2/PHB/PHF20/PHF8/PPARGC1A/PRKCA/RUVBL1/SAP30/SETD1A/SETD3/SETD5/SIN3B/SIRT2/SIRT7/SRCAP/SUPT3H/SUV39H2/TADA2A/TAF9B/UBE2E1/USP36/USP49/USP7/WAC/WDR61/ZBTB7B/ZNF335	64
BP	GO:0019318	hexose metabolic process	41/1509	249/18670	9.4263981041596e-06	0.00908504003192491	0.00817842361088006	AKT2/BPGM/CPT1A/CREM/DYRK2/ENO1/EPM2AIP1/FAM3C/FBP1/FUCA1/FUT4/FUT5/FUT6/FUT7/GAA/GOT1/HK1/HK2/INPPL1/INSR/MLYCD/MTOR/OGT/PDHA1/PDHB/PDK1/PGAM1/PGK1/PHKG2/POFUT1/POFUT2/PPARD/PPARGC1A/PTPN2/RANBP2/RORA/SERP1/SLC25A12/SLC25A13/SOGA1/TFAP2B	41
BP	GO:0006732	coenzyme metabolic process	58/1509	403/18670	1.18801823188229e-05	0.00908504003192491	0.00817842361088006	AAAS/ACOT1/ACOT2/ACOT7/ACOT9/ACSL4/AHCYL2/AMD1/BPGM/CROT/DCAKD/DERA/DLST/ELOVL2/ENO1/FBP1/FDXR/GART/GSTO1/HK1/HK2/HMGCR/HSD17B4/INSR/MLYCD/MOCS2/MOCS3/MTHFS/MVD/NADSYN1/NAMPT/NUP153/NUP205/NUP93/NUPR1/OGT/PANK2/PARP16/PDHA1/PDHB/PDHX/PDK1/PDPR/PDXK/PGAM1/PGK1/PGLS/POM121C/PPARGC1A/PPT2/RANBP2/SEH1L/SLC19A1/SLC25A12/SLC25A16/SUCLG1/UBIAD1/VCP	58
BP	GO:0051168	nuclear export	34/1509	194/18670	1.39691899525933e-05	0.00908504003192491	0.00817842361088006	AAAS/AKAP8L/ATXN1/CCHCR1/CDC40/CPSF4/DDX39B/EIF4A3/GTSE1/HNRNPA1/HSPA9/MALT1/MDM2/NOL6/NUP153/NUP205/NUP93/NXT1/POLDIP3/POM121C/PPM1A/RANBP2/RANBP3/RITA1/SEH1L/SFN/SLBP/SMG1/SMURF1/SRSF4/SRSF6/THOC1/U2AF1/U2AF2	34
BP	GO:0033044	regulation of chromosome organization	51/1509	342/18670	1.48619403097331e-05	0.00908504003192491	0.00817842361088006	AKAP8/AKAP8L/ANAPC1/APC/ASF1A/ATF7IP/ATG5/AURKB/AUTS2/BCL6/CCT2/CCT5/CCT7/CDK5RAP2/CTCF/DDX11/DKC1/EID1/ERCC4/GNL3/HNRNPA1/HNRNPC/HNRNPU/KDM3A/KMT2B/MAP2K7/NDC80/NOC2L/NSD1/OGT/PADI2/PARN/PHF8/POT1/PPARGC1A/RTEL1/SETD1A/SETD5/SMG1/TADA2A/TAL1/TEN1/TLK1/TNKS2/USP7/WDR61/XRCC5/YLPM1/ZBTB7B/ZNF207/ZNF335	51
BP	GO:0051188	cofactor biosynthetic process	49/1509	326/18670	1.75375459347278e-05	0.00908504003192491	0.00817842361088006	AAAS/ACOT7/ACSL4/BPGM/CYP1A2/DCAKD/DUOX1/ELOVL2/ENO1/FBP1/FDXR/FXN/GART/GGT1/HK1/HK2/INSR/MLYCD/MOCS2/MOCS3/MTHFS/NADSYN1/NAMPT/NFE2L2/NUP153/NUP205/NUP93/NUPR1/OGT/PANK2/PARP16/PDHA1/PDHB/PDHX/PDK1/PDPR/PDXK/PGAM1/PGK1/POM121C/PPARGC1A/PPT2/RANBP2/RSAD1/SEH1L/SLC11A2/SLC25A16/SOD1/UBIAD1	49
BP	GO:0016569	covalent chromatin modification	65/1509	474/18670	1.76875332224294e-05	0.00908504003192491	0.00817842361088006	AKAP8/AKAP8L/ATF2/ATF7IP/ATG5/AURKB/AUTS2/BCL6/BRD1/BRPF1/CDC73/CDK1/CDK2/CTCF/DOT1L/DPF1/EHMT2/EID1/EYA3/HDAC2/HDAC6/HDAC9/HUWE1/IRF4/JAK2/KANSL2/KANSL3/KAT6A/KAT6B/KDM3A/KDM6A/KMT2B/MSL3/NCOA1/NOC2L/NSD1/OGT/PADI2/PCGF2/PHB/PHF20/PHF8/PPARGC1A/PRKCA/RUVBL1/SAP30/SETD1A/SETD3/SETD5/SIN3B/SIRT2/SIRT7/SRCAP/SUPT3H/SUV39H2/TADA2A/TAF9B/UBE2E1/USP36/USP49/USP7/WAC/WDR61/ZBTB7B/ZNF335	65
