ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	38/1523	168/18670	5.85161824760815e-09	3.449528956965e-05	2.99849238203752e-05	CDH1/CDH13/DSC3/FAT4/IGSF9B/L1CAM/PCDH11X/PCDH11Y/PCDH17/PCDHA1/PCDHA10/PCDHA11/PCDHA12/PCDHA13/PCDHA2/PCDHA3/PCDHA4/PCDHA5/PCDHA6/PCDHA7/PCDHA8/PCDHA9/PCDHAC1/PCDHAC2/PCDHB13/PCDHB6/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA3/PCDHGA4/PCDHGA8/PCDHGA9/PCDHGB5/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5	38
BP	GO:0031330	negative regulation of cellular catabolic process	47/1523	264/18670	2.82113300258604e-07	0.000559276875535453	0.000486149695121929	ANXA2/BCL2/CPTP/CSNK2A1/DFFA/DHX9/DKC1/EFNA1/EIF4G2/FBP1/FEZ1/GIPC1/GPLD1/HERC1/HP/HTRA2/LEPR/MAP1A/MCL1/MGAT3/MTMR2/MTOR/NAMPT/OGT/PABPC1/PARN/PDCL3/PINK1/PKP1/PKP3/PPARGC1A/RASIP1/RNF5/RPL23/RPS7/RRAGA/RYBP/SCFD1/SEC22B/SIRT6/SLC11A1/TAF9/UBQLN4/UBXN1/UCHL5/WAC/ZFP36	47
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	48/1523	273/18670	3.10516367593789e-07	0.000559276875535453	0.000486149695121929	ARVCF/CD209/CDH1/CDH13/CLDN15/CLDN4/CLDN5/DAB1/DSC3/FAT4/IGSF9B/IL1RAP/L1CAM/LRFN4/MAP2K5/PCDH11X/PCDH11Y/PCDH17/PCDHA1/PCDHA10/PCDHA11/PCDHA12/PCDHA13/PCDHA2/PCDHA3/PCDHA4/PCDHA5/PCDHA6/PCDHA7/PCDHA8/PCDHA9/PCDHAC1/PCDHAC2/PCDHB13/PCDHB6/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA3/PCDHGA4/PCDHGA8/PCDHGA9/PCDHGB5/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5/SELP	48
BP	GO:0009895	negative regulation of catabolic process	52/1523	308/18670	3.79492366775541e-07	0.000559276875535453	0.000486149695121929	ADRA2A/AGAP2/ANXA2/BCL2/CIDEA/CPTP/CSNK2A1/DFFA/DHX9/DKC1/EFNA1/EGFR/EIF4G2/FBP1/FEZ1/GIPC1/GPLD1/HERC1/HMGCR/HP/HTRA2/LEPR/MAP1A/MCL1/MGAT3/MTMR2/MTOR/NAMPT/OGT/PABPC1/PARN/PDCL3/PINK1/PKP1/PKP3/PPARGC1A/RASIP1/RNF5/RPL23/RPS7/RRAGA/RYBP/SCFD1/SEC22B/SIRT6/SLC11A1/TAF9/UBQLN4/UBXN1/UCHL5/WAC/ZFP36	52
BP	GO:0034250	positive regulation of cellular amide metabolic process	31/1523	153/18670	1.84258459247559e-06	0.00166949953338236	0.0014512073083354	ABCG1/CDK4/CDK5RAP1/DHX9/EFNA1/EIF2B5/EIF3C/EIF4A3/EIF6/ERBB2/FASTKD3/FXR2/IL6/METTL3/MTOR/NAT10/NCK1/NFE2L2/PABPC1/PCIF1/PICALM/PINK1/POLDIP3/PRKCD/RBM3/ROCK2/RPS27L/RPS6KB1/SERP1/UCN/UPF3B	31
BP	GO:0033044	regulation of chromosome organization	54/1523	342/18670	1.95995498396452e-06	0.00166949953338236	0.0014512073083354	AKAP8L/ANAPC5/APC/ATR/AURKB/BUB1/CCNB1/CCT2/CCT5/CCT8/CDC23/CDK5RAP2/CENPF/CHTOP/DKC1/DLGAP5/DUSP1/EID1/ERCC4/ESPL1/FBXO4/GNL3L/HIRA/KMT2A/MTHFR/NAT10/OGT/PADI2/PARN/PCID2/PHF1/PHF8/PINK1/POT1/PPARGC1A/RAD21/RNF40/RTEL1/SART3/SETD1A/SIRT6/SLX1A/SLX1B/SMG1/SNW1/TADA2A/TAF7/TLK1/TRAPPC12/TRIP13/UBE2N/UCN/VEGFA/WDR70	54
BP	GO:0000075	cell cycle checkpoint	39/1523	216/18670	1.98244219400789e-06	0.00166949953338236	0.0014512073083354	APC/ATF2/ATR/AURKA/AURKB/BABAM1/BRIP1/BUB1/CCNB1/CDC5L/CDK2/CDK5RAP2/CENPF/CNOT2/CRY1/DONSON/DUSP1/FBXO4/GTSE1/HUS1/KNTC1/MDC1/NAE1/PCBP4/PCID2/PTPN11/RAD17/RINT1/RPS27L/TAOK2/TFDP2/TOPBP1/TP53BP1/TRIAP1/TRIP13/WAC/WEE1/XPC/ZWINT	39
BP	GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	25/1523	112/18670	2.92650289257004e-06	0.00215646681896255	0.00187450211592513	ANXA2/CALM1/CALM2/CALM3/CAMP/CCL3/CCNK/CD209/CFL1/DAG1/F2RL1/HYAL2/KPNA1/KPNA2/KPNA4/NTRK3/PABPN1/PPIB/RAB9A/RRAGA/SCRIB/SNW1/SP1/TUSC2/ZC3H12A	25
BP	GO:1902115	regulation of organelle assembly	35/1523	194/18670	6.6441716603032e-06	0.0043519324374986	0.00378290381781941	ATXN2/ATXN2L/BBS4/CDK5RAP2/CEP135/CHMP1B/CNOT2/DYNC2LI1/DYNLL1/FEZ1/G3BP1/HAP1/IL1RAP/LRFN4/MAK/NPRL3/NTRK3/PAN2/PINK1/PIP4K2B/PIP4K2C/PLK4/RAB3GAP1/RABEP2/RNF5/SCFD1/SEC22B/SPAG5/SPICE1/STAM/SYNE2/TRAPPC12/UBQLN2/ULK1/VPS11	35
BP	GO:0002183	cytoplasmic translational initiation	12/1523	34/18670	8.35264043018097e-06	0.00492388153359168	0.00428006880148642	EIF2D/EIF3B/EIF3C/EIF3CL/EIF3K/EIF4A1/EIF5/MCTS1/METTL3/MTOR/NCK1/RBM4	12
