ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042119	neutrophil activation	105/1993	498/18670	4.61166619659436e-12	1.42736822266572e-08	1.11435292630938e-08	ACLY/ACTR1B/ALAD/ALDOA/ALOX5/AMPD3/ANXA2/APEH/ATG7/ATP6V0A1/BIN2/C3AR1/C5AR1/CAT/CD14/CD300A/CD36/CD47/CD58/CD63/CD68/CEP290/CHI3L1/CLEC5A/CRISPLD2/CSNK2B/CST3/CTSB/CTSC/CTSD/CXCL8/DIAPH1/DNAJC13/DNAJC3/DNASE1L1/DOCK2/DOK3/DSP/DYNLT1/EEF2/FCER1G/FCGR2A/FCGR2B/FTL/FUCA1/GCA/GLIPR1/GMFG/GPI/GRN/GUSB/HBB/HK3/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA6/IST1/ITGAM/ITGAV/ITGAX/ITGB2/JUP/LAIR1/LAMTOR3/LCN2/LTA4H/MAGT1/MAPK1/MNDA/NDUFC2/NIT2/NPC2/OLR1/ORM1/PDAP1/PGM1/PIGR/PKM/PKP1/PRKCD/PRSS2/PSMA2/QPCT/RAB14/RAB31/RAB4B/RAB6A/RAP1A/RAP1B/RAP2B/RNASET2/ROCK1/SERPINB1/SERPINB3/SLC11A1/SLC2A3/SLC2A5/STXBP3/TCN1/TLR2/TNFAIP6/TRPM2/VAMP8	105
BP	GO:0043312	neutrophil degranulation	103/1993	485/18670	4.69240344857625e-12	1.42736822266572e-08	1.11435292630938e-08	ACLY/ACTR1B/ALAD/ALDOA/ALOX5/AMPD3/ANXA2/APEH/ATG7/ATP6V0A1/BIN2/C3AR1/C5AR1/CAT/CD14/CD300A/CD36/CD47/CD58/CD63/CD68/CEP290/CHI3L1/CLEC5A/CRISPLD2/CSNK2B/CST3/CTSB/CTSC/CTSD/DIAPH1/DNAJC13/DNAJC3/DNASE1L1/DOCK2/DOK3/DSP/DYNLT1/EEF2/FCER1G/FCGR2A/FTL/FUCA1/GCA/GLIPR1/GMFG/GPI/GRN/GUSB/HBB/HK3/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA6/IST1/ITGAM/ITGAV/ITGAX/ITGB2/JUP/LAIR1/LAMTOR3/LCN2/LTA4H/MAGT1/MAPK1/MNDA/NDUFC2/NIT2/NPC2/OLR1/ORM1/PDAP1/PGM1/PIGR/PKM/PKP1/PRKCD/PRSS2/PSMA2/QPCT/RAB14/RAB31/RAB4B/RAB6A/RAP1A/RAP1B/RAP2B/RNASET2/ROCK1/SERPINB1/SERPINB3/SLC11A1/SLC2A3/SLC2A5/STXBP3/TCN1/TLR2/TNFAIP6/TRPM2/VAMP8	103
BP	GO:0002283	neutrophil activation involved in immune response	103/1993	488/18670	6.92673029439853e-12	1.42736822266572e-08	1.11435292630938e-08	ACLY/ACTR1B/ALAD/ALDOA/ALOX5/AMPD3/ANXA2/APEH/ATG7/ATP6V0A1/BIN2/C3AR1/C5AR1/CAT/CD14/CD300A/CD36/CD47/CD58/CD63/CD68/CEP290/CHI3L1/CLEC5A/CRISPLD2/CSNK2B/CST3/CTSB/CTSC/CTSD/DIAPH1/DNAJC13/DNAJC3/DNASE1L1/DOCK2/DOK3/DSP/DYNLT1/EEF2/FCER1G/FCGR2A/FTL/FUCA1/GCA/GLIPR1/GMFG/GPI/GRN/GUSB/HBB/HK3/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA6/IST1/ITGAM/ITGAV/ITGAX/ITGB2/JUP/LAIR1/LAMTOR3/LCN2/LTA4H/MAGT1/MAPK1/MNDA/NDUFC2/NIT2/NPC2/OLR1/ORM1/PDAP1/PGM1/PIGR/PKM/PKP1/PRKCD/PRSS2/PSMA2/QPCT/RAB14/RAB31/RAB4B/RAB6A/RAP1A/RAP1B/RAP2B/RNASET2/ROCK1/SERPINB1/SERPINB3/SLC11A1/SLC2A3/SLC2A5/STXBP3/TCN1/TLR2/TNFAIP6/TRPM2/VAMP8	103
BP	GO:0002446	neutrophil mediated immunity	104/1993	499/18670	1.21279486306878e-11	1.8743744608728e-08	1.46333274925536e-08	ACE/ACLY/ACTR1B/ALAD/ALDOA/ALOX5/AMPD3/ANXA2/APEH/ATG7/ATP6V0A1/BIN2/C3AR1/C5AR1/CAT/CD14/CD300A/CD36/CD47/CD58/CD63/CD68/CEP290/CHI3L1/CLEC5A/CRISPLD2/CSNK2B/CST3/CTSB/CTSC/CTSD/DIAPH1/DNAJC13/DNAJC3/DNASE1L1/DOCK2/DOK3/DSP/DYNLT1/EEF2/FCER1G/FCGR2A/FTL/FUCA1/GCA/GLIPR1/GMFG/GPI/GRN/GUSB/HBB/HK3/HMGB1/HSP90AA1/HSPA1A/HSPA1B/HSPA6/IST1/ITGAM/ITGAV/ITGAX/ITGB2/JUP/LAIR1/LAMTOR3/LCN2/LTA4H/MAGT1/MAPK1/MNDA/NDUFC2/NIT2/NPC2/OLR1/ORM1/PDAP1/PGM1/PIGR/PKM/PKP1/PRKCD/PRSS2/PSMA2/QPCT/RAB14/RAB31/RAB4B/RAB6A/RAP1A/RAP1B/RAP2B/RNASET2/ROCK1/SERPINB1/SERPINB3/SLC11A1/SLC2A3/SLC2A5/STXBP3/TCN1/TLR2/TNFAIP6/TRPM2/VAMP8	104
BP	GO:0001101	response to acid chemical	70/1993	343/18670	6.73959605611563e-08	7.1983075246184e-05	5.61975174111178e-05	ABCA1/ABCB4/ADNP2/AKR1B1/AKR1C1/ALAD/AQP2/AQP3/ASS1/ASXL1/ATG7/BAD/CASP3/CAT/CD36/CDO1/CEBPB/CHUK/COL1A2/COL3A1/E2F1/EEF2/F7/FGFR2/FOXO1/FYN/FZD4/GDAP2/GJA1/GJB3/GNPAT/HAMP/HDAC2/HNRNPD/KLF4/LAMTOR3/MMP2/MTHFR/NDUFA13/NQO1/NTRK3/PDGFC/PIK3C3/PKD2/PPARGC1A/PTGES/PTGS2/PTK6/RARA/RRAGD/SERPINF1/SETX/SFRP1/SHMT2/SIX1/SNW1/SOCS1/SRC/TLR2/TMBIM6/TNF/TOMM20/UFL1/WNT10B/WNT11/WNT2/WNT5A/YES1/ZC3H12A/ZEB1	70
BP	GO:0042254	ribosome biogenesis	63/1993	297/18670	6.98638711544976e-08	7.1983075246184e-05	5.61975174111178e-05	BMS1/BOP1/BRIX1/DCAF13/DDX10/DDX18/DDX27/DDX51/EMG1/ESF1/EXOSC10/EXOSC5/EXOSC7/EXOSC9/FCF1/FRG1/GNL3L/GTPBP10/IMP3/KRI1/MPHOSPH10/MRPL11/MRPS7/MTERF3/NAT10/NLE1/NOL11/NOP16/PIH1D1/POP7/PTEN/RAN/RCL1/RNASEL/RPL10/RPL11/RPL12/RPL24/RPL35A/RPL7A/RPP40/RPS10/RPS2/RPS24/RPS27L/RPS5/RRN3/RRNAD1/RRP15/RRP1B/RRP9/SENP3/SHQ1/SIRT1/TBL3/TRMT112/TSR3/URB2/UTP14C/WDR18/WDR55/WDR74/ZNF593	63
BP	GO:0097191	extrinsic apoptotic signaling pathway	51/1993	224/18670	1.20433256894783e-07	0.000106359770589079	8.3035561332719e-05	AGT/ARHGEF2/BAD/BAK1/BAX/BCL10/BCL2L11/BCL2L2/CASP3/CASP8AP2/CASP9/CD27/CRADD/CYLD/DAXX/EYA3/FADD/FGB/FYN/GPER1/HMOX1/HSPA1A/HSPA1B/IFNG/INHBA/ITGAV/JAK2/LCN2/MCL1/NDUFA13/NRP1/P2RX7/PEA15/PPP1CA/PPP2R1A/PPP2R1B/PTEN/RNF34/RNF41/SCG2/SFRP1/SRC/STX4/TGFB1/THBS1/TNF/TNFAIP3/TNFRSF10C/TNFSF12/TRAF2/ZMYND11	51
BP	GO:0051098	regulation of binding	73/1993	373/18670	2.0482697394841e-07	0.000158280044118634	0.000123569957309666	ACD/ACE/ACTB/AMFR/ANGPT1/ANXA2/ARRB1/ARRB2/AURKA/BAG2/BAK1/BAX/BTAF1/CALM3/CCPG1/CD36/CDON/CDT1/CFHR1/CLN5/CSNK2B/CYLD/DACT1/DERL1/E2F1/EPB41/GNL3L/HABP4/HDAC2/HJURP/HMGB1/HMOX1/HSPA5/IFNG/ITGB1BP1/JAK2/KDM1A/KLF4/LHX2/LIF/MAPK3/MARK3/MBD2/MEF2C/MFNG/MSX2/NRP1/PARP1/PAX6/PLCL1/PLK1/PLN/PPP1CA/PRKCD/RAN/RAPGEF2/RARA/RFNG/ROCK1/RPL11/S100A10/SMARCD3/SRC/SUMO3/SYMPK/TAF1/TGFB1/TMBIM6/TMSB4X/TRAF2/WNT5A/ZNF593/ZNF675	73
BP	GO:0009266	response to temperature stimulus	53/1993	243/18670	2.97963394705958e-07	0.000204667745119137	0.00015978504850606	ADM/ARRB2/ATP2A2/BAG2/CD14/CDKN1A/CXCL12/CXCR4/DAXX/DNAJA3/DNAJB1/DNAJC3/DNAJC7/EIF2B1/EIF2B3/FOS/FOXO1/HDAC2/HMOX1/HSBP1/HSP90AA1/HSPA14/HSPA1A/HSPA1B/HSPA1L/HSPA5/HSPA6/MAPK1/MAPK3/MICA/MLST8/NDC1/NR2F6/NUP160/NUP43/NUP62/POM121/POM121C/PPARGC1A/PTGES3/PTGS2/RBM3/RNF34/SIRT1/TFEC/TGFB1I1/THBS1/THRA/TMEM135/TRPM2/TRPM8/TRPV2/UCP3	53
BP	GO:0032496	response to lipopolysaccharide	66/1993	330/18670	3.44436483734907e-07	0.00021293063424492	0.000166235923992058	ABCA1/ACP5/ADM/ALAD/ASS1/ATP2A2/BCL10/C5AR1/CASP1/CASP3/CASP9/CCL3/CD14/CD36/CD68/CD86/CEBPB/CHUK/CXCL8/CYP1A2/DCN/FGFR2/FOS/GJA1/HAMP/HDAC2/HMGB1/IFNAR1/IRAK3/JAK2/JUND/KLRK1/LBP/LCN2/LILRB1/LOXL1/LY86/LY96/MAPK1/MAPK3/MEF2C/MRC1/NR1H2/P2RX7/PABPN1/PELI1/PPARGC1A/PRPF8/PTGES/PTGS2/RARA/SCARB1/SELE/SLC11A1/SNCA/SPON2/SRC/TAC1/TGFB1/TLR2/TLR4/TNF/TNFAIP3/TRIM5/WNT5A/ZC3H12A	66
