ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042119	neutrophil activation	86/1582	498/18670	1.29140112171624e-10	7.61280961251723e-07	6.69217654969373e-07	ACTR10/AGL/AMPD3/ANXA2/ANXA3/ATP11A/ATP6V1D/BCR/BIN2/C1orf35/C5AR1/C6orf120/CAB39/CAND1/CCT2/CCT8/CD44/CEACAM1/CHI3L1/CMTM6/COMMD9/CXCL1/CYBA/CYBB/DGAT1/DNAJC3/DNASE1L3/DOCK2/DSN1/ERP44/F2RL1/FAF2/FCER1G/FCGR2A/FCGR2B/FCGR3B/FGL2/GAA/GLIPR1/GM2A/GRN/GSDMD/GSTP1/HGSNAT/HPSE/HSP90AB1/HSPA6/IL18/IQGAP1/ITGAL/JUP/KCNAB2/LAMTOR3/LTF/LYZ/OLR1/PA2G4/PADI2/PFKL/PGRMC1/PIGR/PLAC8/PLD1/PPIA/PRCP/PSAP/PSMA2/PSMB1/PSMD1/PSMD11/PTAFR/PTPN6/PTPRN2/RAB14/RAB3D/RAB6A/S100P/SELL/SERPINA1/SLC2A3/SLPI/STXBP3/TMC6/TUBB/TYROBP/YPEL5	86
BP	GO:0002283	neutrophil activation involved in immune response	83/1582	488/18670	5.86103122725241e-10	1.47054998705689e-06	1.29271328713559e-06	ACTR10/AGL/AMPD3/ANXA2/ANXA3/ATP11A/ATP6V1D/BCR/BIN2/C1orf35/C5AR1/C6orf120/CAB39/CAND1/CCT2/CCT8/CD44/CEACAM1/CHI3L1/CMTM6/COMMD9/CXCL1/CYBA/CYBB/DGAT1/DNAJC3/DNASE1L3/DOCK2/DSN1/ERP44/FAF2/FCER1G/FCGR2A/FCGR3B/FGL2/GAA/GLIPR1/GM2A/GRN/GSDMD/GSTP1/HGSNAT/HPSE/HSP90AB1/HSPA6/IQGAP1/ITGAL/JUP/KCNAB2/LAMTOR3/LTF/LYZ/OLR1/PA2G4/PADI2/PFKL/PGRMC1/PIGR/PLAC8/PLD1/PPIA/PRCP/PSAP/PSMA2/PSMB1/PSMD1/PSMD11/PTAFR/PTPN6/PTPRN2/RAB14/RAB3D/RAB6A/S100P/SELL/SERPINA1/SLC2A3/SLPI/STXBP3/TMC6/TUBB/TYROBP/YPEL5	83
BP	GO:0002446	neutrophil mediated immunity	84/1582	499/18670	7.73173838723424e-10	1.47054998705689e-06	1.29271328713559e-06	ACTR10/AGL/AMPD3/ANXA2/ANXA3/ATP11A/ATP6V1D/BCR/BIN2/C1orf35/C5AR1/C6orf120/CAB39/CAND1/CCT2/CCT8/CD44/CEACAM1/CHI3L1/CMTM6/COMMD9/CXCL1/CYBA/CYBB/DGAT1/DNAJC3/DNASE1L3/DOCK2/DSN1/ERP44/F2RL1/FAF2/FCER1G/FCGR2A/FCGR3B/FGL2/GAA/GLIPR1/GM2A/GRN/GSDMD/GSTP1/HGSNAT/HPSE/HSP90AB1/HSPA6/IQGAP1/ITGAL/JUP/KCNAB2/LAMTOR3/LTF/LYZ/OLR1/PA2G4/PADI2/PFKL/PGRMC1/PIGR/PLAC8/PLD1/PPIA/PRCP/PSAP/PSMA2/PSMB1/PSMD1/PSMD11/PTAFR/PTPN6/PTPRN2/RAB14/RAB3D/RAB6A/S100P/SELL/SERPINA1/SLC2A3/SLPI/STXBP3/TMC6/TUBB/TYROBP/YPEL5	84
BP	GO:0043312	neutrophil degranulation	82/1582	485/18670	9.97828659580586e-10	1.47054998705689e-06	1.29271328713559e-06	ACTR10/AGL/AMPD3/ANXA2/ANXA3/ATP11A/ATP6V1D/BCR/BIN2/C1orf35/C5AR1/C6orf120/CAB39/CAND1/CCT2/CCT8/CD44/CEACAM1/CHI3L1/CMTM6/COMMD9/CXCL1/CYBA/CYBB/DGAT1/DNAJC3/DOCK2/DSN1/ERP44/FAF2/FCER1G/FCGR2A/FCGR3B/FGL2/GAA/GLIPR1/GM2A/GRN/GSDMD/GSTP1/HGSNAT/HPSE/HSP90AB1/HSPA6/IQGAP1/ITGAL/JUP/KCNAB2/LAMTOR3/LTF/LYZ/OLR1/PA2G4/PADI2/PFKL/PGRMC1/PIGR/PLAC8/PLD1/PPIA/PRCP/PSAP/PSMA2/PSMB1/PSMD1/PSMD11/PTAFR/PTPN6/PTPRN2/RAB14/RAB3D/RAB6A/S100P/SELL/SERPINA1/SLC2A3/SLPI/STXBP3/TMC6/TUBB/TYROBP/YPEL5	82
BP	GO:0060218	hematopoietic stem cell differentiation	23/1582	83/18670	2.38216516167146e-07	0.000280857272561065	0.000246892612440181	EIF2AK2/ERCC2/FOXC1/KMT2A/LDB1/MEOX1/N4BP2L2/NFE2L2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RUNX1/SFRP1/TP53/YTHDF2	23
BP	GO:0000086	G2/M transition of mitotic cell cycle	45/1582	247/18670	7.36847995880894e-07	0.000723953155952978	0.000636403979600288	AKAP9/BACH1/BLM/BORA/BTRC/CCNB1/CCNB2/CDC25B/CDK1/CDK14/CDKN1A/CENPF/CEP152/CEP57/CEP70/CIT/CKAP5/CSNK1E/DBF4B/FBXL12/FBXO5/KHDRBS1/KIF14/MAPRE1/MELK/NBN/OPTN/PLK4/PPME1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RAB11A/TPX2/TUBA1A/TUBB/VPS4A	45
BP	GO:0044839	cell cycle G2/M phase transition	47/1582	266/18670	1.04524891811988e-06	0.000880248910330952	0.000773798559985586	AKAP9/BACH1/BLM/BORA/BTRC/CCNB1/CCNB2/CDC25B/CDK1/CDK14/CDKN1A/CENPF/CEP152/CEP57/CEP70/CIT/CKAP5/CSNK1E/DBF4B/FBXL12/FBXO5/GTSE1/KHDRBS1/KIF14/MAPRE1/MELK/NBN/OPTN/PLK4/PPME1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RAB11A/TP53/TPX2/TUBA1A/TUBB/VPS4A	47
BP	GO:0006354	DNA-templated transcription, elongation	26/1582	112/18670	1.72479782801902e-06	0.00127096039952152	0.00111726048780759	ELP4/ERCC2/ERCC6/GTF2F1/GTF2H5/HMGN1/LDB1/MLLT1/NCBP1/NELFCD/PAF1/POLR1C/POLR1E/POLR2H/POLR2J/POLR2K/SCAF8/SETD2/SOX10/SSRP1/TAF1B/TAF1D/TBP/THOC5/WDR61/ZMYND11	26
BP	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	24/1582	104/18670	4.76414941124496e-06	0.00309611992363536	0.00272169963556214	ACKR3/AEN/BCL2/BCL2L2/CD44/CDKN1A/CLU/DDIT4/E2F1/ERCC6/HMOX1/KDM1A/MUC1/PHLDA3/PIAS4/PIK3R1/RAD9A/RPS27L/SFN/SKIL/SNW1/TAF9/TP53/TP63	24
BP	GO:0048863	stem cell differentiation	44/1582	257/18670	5.35601681890235e-06	0.00309611992363536	0.00272169963556214	ALDH1A2/ANXA6/EDNRB/EIF2AK2/ERCC2/FGFR2/FOXC1/FRZB/KDM4C/KITLG/KMT2A/LDB1/MEOX1/MSX1/N4BP2L2/NFE2L2/NRTN/PDCD6/PHACTR4/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PUM1/PWP1/RBPJ/RUNX1/SEMA3G/SEMA4A/SETD2/SFRP1/SOX10/TACSTD2/TGFB2/TP53/TP63/YTHDF2	44
BP	GO:1902036	regulation of hematopoietic stem cell differentiation	19/1582	72/18670	5.77732301272077e-06	0.00309611992363536	0.00272169963556214	EIF2AK2/FOXC1/KMT2A/LDB1/N4BP2L2/NFE2L2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RUNX1/YTHDF2	19
BP	GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I	20/1582	79/18670	6.58068599218654e-06	0.00323276199366164	0.00284181729294161	CLEC4A/CYBA/CYBB/FCER1G/FCGR1A/FCGR1B/NCF1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/SEC22B/VAMP3	20
BP	GO:0043434	response to peptide hormone	64/1582	436/18670	1.01722473057011e-05	0.00413377695200464	0.00363387061911858	ADCY2/AHCYL1/AKT2/ATP6V0E2/ATP6V1D/CAPN10/CAV2/CCND3/CDKN1B/CDO1/CEACAM1/CFLAR/CYBA/CYBB/EDNRB/EGR1/EIF2B1/EIF2B4/EIF4EBP2/EIF6/EPM2AIP1/FOXO3/FYN/GAB1/GCNT1/GPLD1/GSTP1/INHBB/INPPL1/IQGAP1/JAK3/LEP/LEPROT/LPIN2/MBD5/MZB1/NFE2L2/PCK1/PCK2/PDE3B/PIK3R1/PIK3R2/POR/PPARG/PRKAR1A/PRKCB/PRKCZ/PTPN1/PTPN2/PTPRE/RAB8B/RHOQ/SLC9A1/SMARCC1/SOGA1/SORBS1/SP1/SREBF1/STAT4/STXBP3/TGFBR3/TRPV4/ZBTB7B/ZNF106	64
BP	GO:0002683	negative regulation of immune system process	67/1582	463/18670	1.02660179063679e-05	0.00413377695200464	0.00363387061911858	ADAR/APOD/BCR/BMP5/CCL21/CCR2/CD84/CEACAM1/CX3CL1/DUSP1/DUSP22/F2RL1/FAM3A/FCER1G/FCGR2B/FGL2/GBP1/GPR171/GPR18/GRN/HMOX1/IL33/INHBA/IRF1/IRF4/ITPKB/JAK3/KITLG/LDB1/LILRA4/LRCH1/LRRC17/LST1/LTF/MEIS2/N4BP2L2/NFE2L2/NPLOC4/PADI2/PAF1/PCBP2/PIK3R1/PPARG/PRKAR1A/PRMT1/PSMA1/PTK2B/PTPN2/PTPN6/RHBDD3/RUNX1/SAMSN1/SCRIB/SERPINB4/SFRP1/SOCS5/STAP1/TCTA/TGFB2/TGFB3/TRAF3IP1/TYROBP/WDR61/XCL1/YTHDF2/YTHDF3/ZBTB7B	67
BP	GO:0032868	response to insulin	45/1582	272/18670	1.05185164173146e-05	0.00413377695200464	0.00363387061911858	AKT2/ATP6V0E2/ATP6V1D/CAPN10/CAV2/CCND3/CEACAM1/CFLAR/EGR1/EIF4EBP2/EIF6/EPM2AIP1/FOXO3/GAB1/GCNT1/GPLD1/GSTP1/INHBB/INPPL1/LEP/LPIN2/MZB1/PCK1/PCK2/PDE3B/PIK3R1/PIK3R2/PPARG/PRKCB/PRKCZ/PTPN1/PTPN2/PTPRE/RAB8B/RHOQ/SLC9A1/SMARCC1/SOGA1/SORBS1/SP1/SREBF1/STXBP3/TRPV4/ZBTB7B/ZNF106	45
BP	GO:0032869	cellular response to insulin stimulus	38/1582	216/18670	1.2107508658905e-05	0.00446086022151532	0.0039213990215651	AKT2/ATP6V0E2/ATP6V1D/CAPN10/CAV2/CCND3/CEACAM1/CFLAR/EIF4EBP2/FOXO3/GAB1/GPLD1/GSTP1/INHBB/LEP/LPIN2/MZB1/PCK1/PCK2/PDE3B/PIK3R1/PIK3R2/PPARG/PRKCB/PRKCZ/PTPN1/PTPN2/PTPRE/RAB8B/RHOQ/SLC9A1/SMARCC1/SOGA1/SORBS1/SP1/SREBF1/ZBTB7B/ZNF106	38
BP	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	22/1582	96/18670	1.31723035966102e-05	0.00456768998247159	0.00401530963505337	CLEC4A/CYBA/CYBB/FCER1G/FCGR1A/FCGR1B/NCF1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/SEC22B/SEC23A/SEC24B/VAMP3	22
BP	GO:0062012	regulation of small molecule metabolic process	66/1582	459/18670	1.46824374483724e-05	0.00462808155617931	0.00406839792885509	ABCG1/AKR1C3/AKT2/APOA4/ARNT/BMP2/BMP5/CCNB1/CDK1/CEACAM1/COQ3/COX7A2/DDB1/DDIT4/DHCR7/DNAJC15/DUSP12/EGR1/EIF6/ELOVL6/EPM2AIP1/FAM3A/GPD1/GPLD1/GUCA1B/HMGCS1/LDLRAP1/LEP/ME1/MST1/NFYC/NUP205/NUP43/NUP62/NUP85/ODC1/PDK3/POR/PPARG/PRKAG2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTAFR/PTK2B/PTPN2/SEH1L/SHMT2/SIRT5/SLC7A7/SNCA/SOGA1/SORBS1/SP1/SREBF1/TP53/WNT4/ZMPSTE24	66
BP	GO:0022900	electron transport chain	34/1582	186/18670	1.49166326662268e-05	0.00462808155617931	0.00406839792885509	CCNB1/CDK1/COX5A/COX6A1/COX7A2/COX8A/CYB5A/CYBA/CYBB/DNAJC15/ETFDH/GLDC/GLRX2/GPD1/ME1/MYBBP1A/NCF1/NDUFA1/NDUFA3/NDUFA4/NDUFB1/NDUFB2/NDUFB3/NDUFB5/NDUFS5/NQO2/POR/SNCA/TXNRD1/UQCRB/UQCRC1/UQCRFS1/UQCRH/UQCRHL	34
BP	GO:1901532	regulation of hematopoietic progenitor cell differentiation	20/1582	85/18670	2.12963711887384e-05	0.00627710540788063	0.00551800186116626	EIF2AK2/FOXC1/KITLG/KMT2A/LDB1/N4BP2L2/NFE2L2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RUNX1/YTHDF2	20
BP	GO:0002244	hematopoietic progenitor cell differentiation	31/1582	166/18670	2.26350044938327e-05	0.00633694506024772	0.0055706049786348	ADAR/ARMC6/BCL2/EIF2AK2/EML1/ERCC2/FOXC1/INHBA/KCNAB2/KITLG/KMT2A/LDB1/MEOX1/N4BP2L2/NFE2L2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTPN6/RUNX1/SFRP1/TP53/YTHDF2	31
BP	GO:0006361	transcription initiation from RNA polymerase I promoter	12/1582	36/18670	2.39784665345801e-05	0.00633694506024772	0.0055706049786348	BAZ2A/ERCC2/GTF2H5/PIH1D1/POLR1C/POLR1E/POLR2H/POLR2K/RRN3/TAF1B/TAF1D/TBP	12
BP	GO:0001666	response to hypoxia	54/1582	359/18670	2.47242979449869e-05	0.00633694506024772	0.0055706049786348	ACTN4/APOLD1/ARNT/ARNT2/BACH1/BCL2/BMP2/CCNB1/CDKN1B/CFLAR/CRYAB/CYBA/CYBB/DDIT4/E2F1/EGLN1/EGR1/ERCC2/FOXO3/HMOX1/HP1BP3/ITGA2/ITPR1/LEP/LONP1/NFE2L2/PCK1/PDK3/PDLIM1/PENK/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTK2B/RAF1/RBPJ/SCFD1/SFRP1/SLC11A2/SLC6A4/SLC9A1/TGFB2/TGFB3/TGFBR3/TM9SF4/TP53	54
BP	GO:0036293	response to decreased oxygen levels	55/1582	370/18670	2.92785266496289e-05	0.0069867434647787	0.00614182189671988	ACTN4/AIFM1/APOLD1/ARNT/ARNT2/BACH1/BCL2/BMP2/CCNB1/CDKN1B/CFLAR/CRYAB/CYBA/CYBB/DDIT4/E2F1/EGLN1/EGR1/ERCC2/FOXO3/HMOX1/HP1BP3/ITGA2/ITPR1/LEP/LONP1/NFE2L2/PCK1/PDK3/PDLIM1/PENK/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTK2B/RAF1/RBPJ/SCFD1/SFRP1/SLC11A2/SLC6A4/SLC9A1/TGFB2/TGFB3/TGFBR3/TM9SF4/TP53	55
BP	GO:0044272	sulfur compound biosynthetic process	34/1582	192/18670	2.96388940206872e-05	0.0069867434647787	0.00614182189671988	ACSL3/APIP/B3GNT4/B4GALT4/BGN/CDO1/CHST12/CHST15/CHST2/CSGALNACT2/CSPG4/ELOVL1/ELOVL4/ELOVL6/ESD/GCDH/GGT1/GGT2/GGTLC1/GGTLC2/GSTO1/GSTP1/HAGH/HPGDS/MPC2/MPST/NFE2L2/OGN/PAPSS1/PDK3/PPCS/SNCA/SP1/UST	34
BP	GO:0030098	lymphocyte differentiation	53/1582	353/18670	3.08151535342233e-05	0.0069867434647787	0.00614182189671988	BCL2/CCR2/CCR6/CD27/CD3E/CD79A/CD83/CLEC4E/DOCK2/EGR1/EGR3/FCER1G/FCGR2B/FGL2/FUT7/FZD7/GON4L/GPR18/IL18/IL23A/INHBA/IRF1/IRF4/ITGA4/ITK/ITM2A/ITPKB/JAK3/KDELR1/LEP/LY9/NOTCH2/PIK3R1/PKNOX1/POU2F2/PRKCZ/PTK2B/PTPN2/PTPN6/RBPJ/RUNX1/SASH3/SEMA4A/SFRP1/SOCS5/TNFSF8/TOX/TP53/TPD52/VAV1/WNT4/ZBTB7B/ZEB1	53
BP	GO:1901990	regulation of mitotic cell cycle phase transition	63/1582	444/18670	3.43418453916172e-05	0.00748740294849117	0.00658193557705853	AKAP9/ANAPC5/BCL2/BLM/BTRC/BUB1B/CCNB1/CCND3/CCNE1/CDC20/CDC25B/CDK1/CDKN1A/CDKN1B/CENPF/CEP152/CEP57/CEP70/CKAP5/CSNK1E/DACT1/DBF4B/DDB1/DUSP1/E2F1/ERCC2/ESPL1/FBXO31/FBXO5/GTSE1/KIF14/MAPRE1/MEPCE/MUC1/NBN/NEK11/PLAGL1/PLK4/PRMT1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTPN6/RAB11A/RPS27L/SENP2/SFN/TP53/TPX2/TRIP13/TTK/TUBA1A/TUBB/UBE2C/VPS4A	63
BP	GO:0031145	anaphase-promoting complex-dependent catabolic process	19/1582	81/18670	3.55635763456748e-05	0.00748740294849117	0.00658193557705853	ANAPC5/BUB1B/CCNB1/CDC20/CDK1/FBXO31/FBXO5/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/UBE2C	19
BP	GO:0042110	T cell activation	65/1582	464/18670	3.86809919770521e-05	0.00753598768197671	0.00662464485663522	BCL2/BTN3A1/CCL21/CCND3/CCR2/CCR6/CD1C/CD27/CD3E/CD44/CD83/CD8B/CEACAM1/CLEC4A/CLEC4E/CORO1A/CTPS1/DOCK2/DUSP22/EGR1/EGR3/F2RL1/FCER1G/FCGR2B/FGL2/FKBP1B/FUT7/FYN/FZD7/GPR18/ICOS/ICOSLG/IL18/IL23A/IRF1/IRF4/ITGAL/ITK/ITPKB/JAK3/KDELR1/KIF13B/LEP/LY9/MAPK8IP1/MYH9/PAK3/PIK3R1/PKNOX1/PRKAR1A/PRKCZ/PSMB10/PTPN2/PTPN6/RUNX1/SASH3/SEMA4A/SOCS5/TNFSF8/TP53/VAV1/WNT4/XCL1/ZBTB7B/ZEB1	65
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	60/1582	419/18670	4.00017924698894e-05	0.00753598768197671	0.00662464485663522	ANAPC5/BTRC/BUB1B/CCNB1/CDC20/CDK1/CEBPA/CLU/CSNK1E/DDA1/DDB1/DET1/DNAJB14/EDEM1/EDEM2/FAF1/FAF2/FBXL12/FBXL4/FBXL6/FBXO31/FBXO38/FBXO5/GIPC1/HERC2/HSP90AB1/HSPA13/HSPBP1/IL33/KIF14/KLHL20/NEDD4/NFE2L2/NPLOC4/PCBP2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RAD23B/RNF121/RNF187/SHARPIN/SMARCC1/SOCS5/TAF9/TBL1XR1/TNFAIP1/TRIM3/UBE2C/UBE2D3/UBE3A/UCHL5	60
BP	GO:0002479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	18/1582	75/18670	4.09078211744283e-05	0.00753598768197671	0.00662464485663522	CYBA/CYBB/FCGR1A/FCGR1B/NCF1/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/SEC22B/VAMP3	18
BP	GO:0006353	DNA-templated transcription, termination	18/1582	75/18670	4.09078211744283e-05	0.00753598768197671	0.00662464485663522	CPSF7/ERCC2/GTF2H5/NCBP1/PABPN1/POLR1C/POLR1E/POLR2H/POLR2K/SCAF8/SETX/SMN1/SMN2/TAF1B/TAF1D/TBP/ZMPSTE24/ZNF473	18
BP	GO:0070482	response to oxygen levels	57/1582	394/18670	4.62702817180835e-05	0.00826555487054856	0.00726598395209331	ACTN4/AIFM1/APOLD1/ARNT/ARNT2/BACH1/BCL2/BMP2/CCNB1/CDKN1A/CDKN1B/CFLAR/CRYAB/CYBA/CYBB/DDIT4/E2F1/EGLN1/EGR1/ERCC2/FOXO3/HMOX1/HP1BP3/ITGA2/ITPR1/LEP/LONP1/NFE2L2/PCK1/PDK3/PDLIM1/PENK/PPARG/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTK2B/RAF1/RBPJ/SCFD1/SFRP1/SLC11A2/SLC6A4/SLC9A1/TGFB2/TGFB3/TGFBR3/TM9SF4/TP53	57
BP	GO:1900426	positive regulation of defense response to bacterium	6/1582	10/18670	5.70988791066241e-05	0.00974337680870743	0.00856508977800396	CYBA/F2RL1/GRN/KLK5/KLK7/UNC13B	6
BP	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	18/1582	77/18670	5.94343773771647e-05	0.00974337680870743	0.00856508977800396	ARNT/BACH1/EGLN1/EGR1/NFE2L2/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/RBPJ/TP53	18
BP	GO:0036037	CD8-positive, alpha-beta T cell activation	9/1582	23/18670	6.00885379444903e-05	0.00974337680870743	0.00856508977800396	BCL2/CLEC4A/GPR18/IRF1/MAPK8IP1/RUNX1/TNFSF8/XCL1/ZBTB7B	9
BP	GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	13/1582	45/18670	6.11543582565182e-05	0.00974337680870743	0.00856508977800396	AEN/BCL2/CD44/CDKN1A/DDIT4/KDM1A/MUC1/PHLDA3/RPS27L/SNW1/TAF9/TP53/TP63	13
BP	GO:0006360	transcription by RNA polymerase I	16/1582	64/18670	6.36982948957229e-05	0.0097875176413626	0.00860389256701542	BAZ2A/EIF2AK3/ERCC2/ERCC6/GTF2H5/PIH1D1/POLR1C/POLR1E/POLR2H/POLR2K/PWP1/RRN3/TAF1B/TAF1D/TBP/ZMPSTE24	16
BP	GO:0033209	tumor necrosis factor-mediated signaling pathway	30/1582	167/18670	6.47520251082513e-05	0.0097875176413626	0.00860389256701542	ACTN4/CD27/F2RL1/FOXO3/GSTP1/KRT8/LIMS1/PIAS4/PLVAP/PSMA1/PSMA2/PSMB1/PSMB10/PSMB3/PSMC4/PSMD1/PSMD11/PSMD4/PSMD5/PSME2/PTK2B/PTPN2/SHARPIN/TNFRSF11B/TNFRSF17/TNFRSF25/TNFRSF9/TNFSF12/TNFSF13/TNFSF8	30
