ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006402	mRNA catabolic process	102/2807	364/18670	1.02199118333508e-10	6.43547848146103e-07	5.40687124993909e-07	AGO2/AGO4/ATM/BTG2/CARHSP1/CASC3/CNOT4/CNOT7/DCP1A/DCPS/DDX5/DHX34/EDC3/EDC4/EIF4A3/ELAVL1/EXOSC7/EXOSC9/FASTKD1/FASTKD3/GTPBP1/HNRNPA0/HNRNPC/HNRNPD/HNRNPR/LSM6/LSM7/MEX3D/MYEF2/NBAS/NCBP2/PABPC1/PAIP1/POLR2D/PPP2CA/PPP2R1A/PPP2R2A/PRPF18/PSMA2/PSMA6/PSMB1/PSMB9/PSMC1/PSMD11/PSMD4/PSMD8/PSME1/PSME2/PSME4/RBM10/RBM38/RC3H1/RNH1/ROCK1/RPL10/RPL12/RPL13/RPL13A/RPL14/RPL17/RPL18/RPL32/RPL34/RPL36/RPL36A/RPL37A/RPL38/RPL7A/RPL9/RPLP2/RPS11/RPS13/RPS14/RPS17/RPS2/RPS26/RPS29/RPS5/RPS6/RPS8/RPSA/SECISBP2/SET/SMG1/SMG5/SMG7/SMG9/SSB/SUPV3L1/SYNCRIP/TARDBP/TBRG4/TNFSF13/TNPO1/TTC37/UBA52/WDR61/XPO1/YBX3/YTHDF2/YTHDF3/ZFP36	102
BP	GO:0006401	RNA catabolic process	107/2807	397/18670	4.26928997773768e-10	1.06066033366553e-06	8.91130920656107e-07	AGO2/AGO4/ATM/BTG2/CARHSP1/CASC3/CNOT4/CNOT7/DCP1A/DCPS/DDX5/DHX34/DNA2/DROSHA/EDC3/EDC4/EIF4A3/ELAVL1/EXOSC7/EXOSC9/FASTKD1/FASTKD3/GTPBP1/HNRNPA0/HNRNPC/HNRNPD/HNRNPR/LSM6/LSM7/MEX3D/MYEF2/NBAS/NCBP2/PABPC1/PAIP1/POLR2D/PPP1R8/PPP2CA/PPP2R1A/PPP2R2A/PRPF18/PSMA2/PSMA6/PSMB1/PSMB9/PSMC1/PSMD11/PSMD4/PSMD8/PSME1/PSME2/PSME4/RBM10/RBM38/RC3H1/RNASEH1/RNH1/ROCK1/RPL10/RPL12/RPL13/RPL13A/RPL14/RPL17/RPL18/RPL32/RPL34/RPL36/RPL36A/RPL37A/RPL38/RPL7A/RPL9/RPLP2/RPS11/RPS13/RPS14/RPS17/RPS2/RPS26/RPS29/RPS5/RPS6/RPS8/RPSA/SECISBP2/SET/SLIRP/SMG1/SMG5/SMG7/SMG9/SSB/SUPV3L1/SYNCRIP/TARDBP/TBRG4/TNFSF13/TNPO1/TTC37/UBA52/WDR61/XPO1/YBX3/YTHDF2/YTHDF3/ZFP36	107
BP	GO:0006732	coenzyme metabolic process	108/2807	403/18670	5.05316976496201e-10	1.06066033366553e-06	8.91130920656107e-07	AASDHPPT/AASS/ABCD1/ACACA/ACLY/ACOT11/ACOT9/ACSL3/ACSL5/ACSL6/ADPGK/AKR1A1/ALDH1L1/ALDOA/AMD1/APIP/BST1/CBFA2T3/COQ10B/COQ3/CROT/CYB5A/CYB5R3/CYP4F2/DDIT4/DERA/DLD/EIF6/ELOVL1/ELOVL2/ELOVL6/ENO1/ENTPD5/FASN/FBP1/FLAD1/FOLR1/FPGS/GART/GCDH/GCH1/GPD2/GSTO1/GSTZ1/H6PD/HDAC4/HK2/HK3/HLCS/HMGCR/HMGCS1/IGF1/KYNU/MBIP/MLXIPL/MMADHC/MOCS1/MOCS2/MOCS3/MTHFD1/MTHFD2L/MTHFR/NAMPT/NCOR1/NNMT/NNT/NT5E/NUDT7/NUP188/NUP43/NUP62/OGDH/PANK2/PANK4/PC/PDHA1/PDHX/PDK3/PDPR/PDSS1/PFKL/PGD/PGK1/PKM/PMVK/POM121C/PPARA/PPARGC1A/PPCS/PPT2/PRKAG2/QPRT/RNLS/RPE/SCD/SEH1L/SHMT1/SIRT6/SLC19A1/SLC23A2/SLC25A1/SLC25A12/SLC2A3/SLC2A6/SUCLG2/TKT/TP53/VNN1	108
BP	GO:0044272	sulfur compound biosynthetic process	61/2807	192/18670	3.59622762811825e-09	5.66136134356516e-06	4.7564842260322e-06	ACACA/ACAN/ACLY/ACSL3/ACSL5/ACSL6/AKR1A1/AMD1/ANGPT1/APIP/B3GNT3/B4GALT4/B4GALT6/CHST12/CHST15/CHST2/CHST7/CSAD/CSGALNACT1/CSPG5/DLD/DSE/ELOVL1/ELOVL2/ELOVL6/FASN/GCDH/GCLM/GGT1/GGT2/GGTLC1/GGTLC2/GSTK1/GSTM4/GSTM5/GSTO1/GSTZ1/HPGDS/KERA/MPST/MTHFD1/MTHFD2L/MTHFR/NCAN/NDST2/NFE2L2/OGN/PAPSS1/PDHA1/PDHX/PDK3/PDPR/PPCS/PPT2/SCD/SLC25A1/SP1/ST3GAL2/ST3GAL6/UGDH/UST	61
BP	GO:0000956	nuclear-transcribed mRNA catabolic process	63/2807	207/18670	1.29986583030223e-08	1.48575128940976e-05	1.24827795701771e-05	AGO2/ATM/BTG2/CASC3/CNOT4/CNOT7/DCP1A/DCPS/DDX5/DHX34/EDC3/EDC4/EIF4A3/EXOSC7/EXOSC9/LSM6/LSM7/NBAS/NCBP2/PABPC1/POLR2D/PPP2CA/PPP2R1A/PPP2R2A/PRPF18/RC3H1/RPL10/RPL12/RPL13/RPL13A/RPL14/RPL17/RPL18/RPL32/RPL34/RPL36/RPL36A/RPL37A/RPL38/RPL7A/RPL9/RPLP2/RPS11/RPS13/RPS14/RPS17/RPS2/RPS26/RPS29/RPS5/RPS6/RPS8/RPSA/SECISBP2/SMG1/SMG5/SMG7/SMG9/SSB/TTC37/UBA52/WDR61/ZFP36	63
BP	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	43/2807	120/18670	1.41567535913269e-08	1.48575128940976e-05	1.24827795701771e-05	CASC3/DCP1A/DHX34/EIF4A3/NBAS/NCBP2/PABPC1/PPP2CA/PPP2R1A/PPP2R2A/RPL10/RPL12/RPL13/RPL13A/RPL14/RPL17/RPL18/RPL32/RPL34/RPL36/RPL36A/RPL37A/RPL38/RPL7A/RPL9/RPLP2/RPS11/RPS13/RPS14/RPS17/RPS2/RPS26/RPS29/RPS5/RPS6/RPS8/RPSA/SECISBP2/SMG1/SMG5/SMG7/SMG9/UBA52	43
BP	GO:0006790	sulfur compound metabolic process	94/2807	372/18670	1.4178717988914e-07	0.000114762708571578	9.64197442860425e-05	AASS/ABCD1/ACACA/ACAN/ACLY/ACOT11/ACOT9/ACSL3/ACSL5/ACSL6/ADO/AKR1A1/AMD1/ANGPT1/APIP/B3GNT3/B4GALT4/B4GALT6/BOLA2/BPNT1/CHST12/CHST15/CHST2/CHST7/CHST8/CIAPIN1/COMT/CSAD/CSGALNACT1/CSPG5/DLD/DSE/ELOVL1/ELOVL2/ELOVL6/FASN/GCDH/GCLM/GGT1/GGT2/GGTLC1/GGTLC2/GLRX2/GPX1/GSTK1/GSTM4/GSTM5/GSTO1/GSTZ1/HEXA/HLCS/HMGCS1/HPGDS/IDS/IDUA/ISCA1/KERA/KYNU/MMACHC/MPST/MTHFD1/MTHFD2L/MTHFR/NCAN/NDST2/NFE2L2/NUDT7/OGDH/OGN/PAPSS1/PC/PDHA1/PDHX/PDK3/PDPR/PMVK/PPCS/PPT2/SCD/SLC25A1/SOD1/SP1/SPOCK2/ST3GAL2/ST3GAL6/STAT5A/SUCLG2/SULT1A1/SULT1A3/SULT1A4/SULT2B1/SULT4A1/UGDH/UST	94
BP	GO:0042254	ribosome biogenesis	79/2807	297/18670	1.46928180423103e-07	0.000114762708571578	9.64197442860425e-05	AATF/BRIX1/CUL4A/CUL4B/DCAF13/DDX17/DDX27/DDX49/DDX52/DROSHA/EBNA1BP2/EIF4A3/EIF6/ERI3/EXOSC7/EXOSC9/FASTKD2/FCF1/FRG1/GAR1/GNL2/GTF2H5/HEATR3/IMP3/KRI1/KRR1/LSM6/MDN1/MRPL11/MRPL20/MTERF3/MYBBP1A/NLE1/NMD3/NOC2L/NOL10/NOLC1/NSA2/NVL/PAK1IP1/PES1/PTEN/RIOK3/RPL10/RPL12/RPL14/RPL26L1/RPL38/RPL7A/RPP40/RPS14/RPS17/RPS2/RPS5/RPS6/RPS8/RPSA/RRN3/RRP1/RRP7A/RRP9/RRS1/RSL24D1/SENP3/SHQ1/SIRT1/SUV39H1/TEX10/TFB2M/TRMT112/URB2/UTP14A/UTP14C/UTP3/WDR12/WDR55/WDR74/XPO1/ZNF593	79
BP	GO:0048193	Golgi vesicle transport	93/2807	368/18670	1.64024833594442e-07	0.000114762708571578	9.64197442860425e-05	ACSL3/ANK2/AP1G1/ARCN1/AREG/ARF3/ARFGAP3/ARFRP1/ATP9A/BCAP29/C16orf70/CAPZB/CCDC22/CCDC91/CCDC93/CD59/CNIH1/CNIH4/COG4/COG7/COL7A1/COPA/COPG1/COPZ2/CSK/CTAGE15/CTAGE4/CTAGE8/CTAGE9/CUL3/DDHD2/DYNC1LI2/DYNLL1/ERGIC2/EXOC1/EXOC5/F8/FOLR1/GAS6/GOLGA2/GOLGA5/GOSR1/KDELR1/KIF3A/KIF3C/KLHL20/LMAN2L/LYPLA1/MYO5A/NAPG/NBAS/PDCD6/PGAP1/PICK1/PPP6C/PPP6R1/PPP6R3/RAB14/RAB1A/RAB30/RAB31/RAB6A/RAB6B/RAB6C/RAB8B/RABIF/RER1/RINT1/RP2/SCAMP1/SCFD1/SEC22B/SEC24C/SEC24D/SORT1/TFG/TGFA/TMED10/TMED5/TMED9/TRAPPC10/TRAPPC11/TRAPPC2/TRAPPC3/TRAPPC4/TRAPPC6A/TRAPPC8/TRAPPC9/VAMP5/VAMP8/VPS54/YIF1B/YKT6	93
BP	GO:0006413	translational initiation	57/2807	193/18670	1.95991526638149e-07	0.000123415864324042	0.000103689832935088	AGO2/EIF2AK2/EIF2AK3/EIF2B1/EIF3A/EIF3C/EIF3D/EIF3F/EIF3H/EIF3I/EIF3K/EIF4A1/EIF4B/EIF4G3/EIF5/EIF6/HABP4/IMPACT/MCTS1/NCBP2/PABPC1/PAIP1/POLR2D/PPP1CA/RPL10/RPL12/RPL13/RPL13A/RPL14/RPL17/RPL18/RPL32/RPL34/RPL36/RPL36A/RPL37A/RPL38/RPL7A/RPL9/RPLP2/RPS11/RPS13/RPS14/RPS17/RPS2/RPS26/RPS29/RPS5/RPS6/RPS6KB1/RPS6KB2/RPS8/RPSA/UBA52/YTHDF1/YTHDF2/YTHDF3	57
