ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	42/1880	168/18670	1.93972783496255e-08	6.58829102973693e-05	5.61648076075071e-05	ANXA3/CEACAM1/DSC2/DSC3/IGSF9B/ITGB1/L1CAM/PCDH11X/PCDH11Y/PCDHA10/PCDHA2/PCDHA3/PCDHA5/PCDHA6/PCDHA9/PCDHB13/PCDHB6/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA12/PCDHGA2/PCDHGA3/PCDHGA4/PCDHGA5/PCDHGA6/PCDHGA7/PCDHGA8/PCDHGA9/PCDHGB1/PCDHGB2/PCDHGB3/PCDHGB4/PCDHGB5/PCDHGB6/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5/PIK3CB/PKD1/TENM3	42
BP	GO:0042176	regulation of protein catabolic process	74/1880	381/18670	2.17471233858291e-08	6.58829102973693e-05	5.61648076075071e-05	ADAM9/AGAP2/AKT1/ANXA2/APC/APC2/AREL1/ARIH1/ARIH2/AXIN1/BANP/CD81/CEBPA/CHEK2/CSNK1E/CSNK2A1/CUL4B/DDA1/EDEM2/EFNA1/EGFR/EGLN2/FBXO22/FBXW7/FZR1/GIPC1/GNA12/GPLD1/GSK3B/HGS/HMGCR/HSP90AB1/IL1B/IRAK3/ITCH/LATS1/MAD2L1/MAPK9/MDM2/MGAT3/NFE2L2/OAZ1/OAZ3/PACSIN3/PARK7/PBK/PDCL3/PKD1/PSEN1/PSMC4/PSMD2/PSME3/PTTG1IP/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RYBP/SEC22B/SMAD7/SMURF1/SNX1/SOX17/TAF9/TNFSF12/TRIB1/UBE2K/UBE3A/UBQLN2/UBXN1/UCHL5/WAC/WNT10B	74
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	37/1880	149/18670	1.60186525377738e-07	0.000323523385754571	0.000275801852641599	AKT1/ARIH1/ARIH2/AXIN1/CEBPA/CSNK1E/CSNK2A1/DDA1/FBXO22/FBXW7/GIPC1/GNA12/GSK3B/HSP90AB1/LATS1/MAPK9/MDM2/NFE2L2/PARK7/PBK/PDCL3/PSEN1/PYHIN1/RAD23B/RPL23/RYBP/SMAD7/SMURF1/TAF9/TRIB1/UBE2K/UBE3A/UBQLN2/UBXN1/UCHL5/WAC/WNT10B	37
BP	GO:0006605	protein targeting	76/1880	432/18670	9.1698522462467e-07	0.00132555315565167	0.00113002655202487	ACOT2/ACOX3/AIP/AMACR/AP1M2/AP4E1/AP4S1/ARIH2/BNIP3L/CIB1/DMTN/FBXW7/GCC2/GDAP1/GIPC1/GRPEL1/GSTK1/HAP1/HGS/HOMER3/HSPA8/HTRA2/HUWE1/ICMT/ITGB1BP1/M6PR/MICALL2/MTERF4/PAK1/PAOX/PDCD5/PEX2/PEX26/PEX3/PEX7/PHYH/PIK3R4/PITRM1/RABGEF1/RPL10A/RPL17/RPL19/RPL21/RPL23/RPL37A/RPL41/RPLP1/RPLP2/RPS2/RPS21/RPS25/RPS27/RPS29/SCARB2/SCP2/SEC61A2/SEC61G/SMURF1/SNX16/SPCS3/SRP19/SRP54/SSR3/TIMM17A/TIMM44/TIMM50/TIMM9/TRAM2/UBC/USP9X/VAMP7/VPS13C/VTI1B/ZDHHC11/ZDHHC11B/ZFAND6	76
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	74/1880	419/18670	1.09387122928839e-06	0.00132555315565167	0.00113002655202487	AKT1/AREL1/ARIH1/ARIH2/AURKB/CCNB1/CCNF/CDC23/CDK1/CEBPA/CSNK1E/CUL4B/DCAF11/DDA1/DNAJB12/EDEM2/FBXO2/FBXO22/FBXO38/FBXO4/FBXW11/FBXW7/FOXRED2/FZR1/GID4/GIPC1/GNA12/GSK3B/HSP90AB1/HSP90B1/ITCH/KLHL20/MAD2L1/MAPK9/MDM2/NEMF/NFE2L2/NPLOC4/PARK7/PBK/PCNP/PSEN1/PSMA1/PSMA3/PSMA4/PSMB3/PSMC4/PSMD2/PSMD5/PSMD8/PSME3/PSME4/RAD23B/RMND5A/RNF103/RNF121/RYBP/SEL1L/SKP2/SMAD7/SMURF1/SPOP/TAF9/TMUB2/TRIB1/UBC/UBE2K/UBE3A/UBE4A/UBQLN2/UBXN1/UCHL5/WAC/WNT10B	74
BP	GO:0009896	positive regulation of catabolic process	74/1880	423/18670	1.57867097156022e-06	0.00144240320758285	0.00122964055899602	ADAM9/AGO2/AKT1/APC/APC2/APOA4/AREL1/ARIH1/ARIH2/ARNT/AXIN1/BCL2L11/BNIP3L/CD81/CEBPA/CNOT1/CNOT7/CPT1A/CSNK1E/CSNK2A1/CUL4B/DDA1/EDEM2/EGLN2/EPM2A/FBXO22/FBXW7/FOXO3/FZR1/GIGYF2/GPLD1/GSK3B/HK2/HNRNPR/HTT/IL1B/ITCH/MAP3K7/MAPK9/MDM2/METTL3/NFE2L2/OAZ1/OAZ3/PACSIN3/PARK7/PIK3CB/PIP4K2B/PRKAA2/PRKD1/PSEN1/PSMC4/PTPN1/PTTG1IP/PYHIN1/RAB3GAP1/RAB3GAP2/RIPK2/RNFT1/SEC22B/SMAD7/SMURF1/SNX1/SOX17/ST20/TBK1/TNFSF12/TPCN1/TRIB1/UBQLN2/VPS13C/WAC/YTHDF3/ZC3H12A	74
BP	GO:0006694	steroid biosynthetic process	42/1880	196/18670	1.77882769433861e-06	0.00144240320758285	0.00122964055899602	ACAT2/ACLY/AMACR/APOA4/BMP2/CACNA1H/CH25H/CYB5R3/CYP17A1/CYP27B1/CYP3A4/DHCR24/DHCR7/EBP/FDPS/FDXR/G6PD/HMGCR/HSD17B1/HSD17B11/HSD17B2/HSD17B7/IDI1/IL1B/MED1/MSMO1/MVD/MVK/NFKB1/NFYA/NFYC/NR1D1/NSDHL/OSBP/OSBPL2/PBX1/POR/PRKAA2/SCD/SCP2/SRD5A1/WNT4	42
BP	GO:1901532	regulation of hematopoietic progenitor cell differentiation	24/1880	85/18670	2.07975767262939e-06	0.00144240320758285	0.00122964055899602	DPF2/EIF2AK2/ITCH/KITLG/KMT2A/METTL3/NFE2L2/NOTCH1/NUDT21/PSMA1/PSMA3/PSMA4/PSMB3/PSMC4/PSMD2/PSMD5/PSMD8/PSME3/PSME4/PUS7/SETD1A/TCF12/TCF3/ZBTB1	24
BP	GO:0007221	positive regulation of transcription of Notch receptor target	10/1880	18/18670	2.14253653544242e-06	0.00144240320758285	0.00122964055899602	DLGAP5/EP300/MAML1/MAML3/NOTCH1/NOTCH3/PBX1/RBM15/SNW1/WWC1	10
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	44/1880	214/18670	3.26047034356655e-06	0.00197551898116697	0.00168411873430327	AKT1/ARIH1/ARIH2/AXIN1/CEBPA/CSNK1E/CSNK2A1/DDA1/EDEM2/EFNA1/FBXO22/FBXW7/GIPC1/GNA12/GSK3B/HSP90AB1/LATS1/MAPK9/MDM2/NFE2L2/PARK7/PBK/PDCL3/PKD1/PSEN1/PSMC4/PSME3/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RYBP/SMAD7/SMURF1/TAF9/TRIB1/UBE2K/UBE3A/UBQLN2/UBXN1/UCHL5/WAC/WNT10B	44
