ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042176	regulation of protein catabolic process	67/1629	381/18670	2.18495085309671e-08	0.000129960876742192	0.000111317496094611	AGAP2/AKT1/ANXA2/APC/APC2/AREL1/ARIH1/ARIH2/BANP/CD81/CDH1/CDKN1B/CEBPA/CHEK2/CSNK2A1/DAB2/DDA1/DISC1/EFNA1/EGFR/EGLN2/FZR1/GIPC1/GNA12/GPC3/GPLD1/GPX1/HMGCR/IL1B/ITCH/LATS1/MAD2L1/MAPK9/MDM2/MGAT3/NFE2L2/OAZ2/OAZ3/OGT/OSBPL7/PBK/PSEN1/PSMC4/PSMD2/PSME2/PSMF1/PTTG1IP/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SEC22B/SMAD7/SMURF1/SNX1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/USP8/WNT10B	67
BP	GO:0033044	regulation of chromosome organization	58/1629	342/18670	6.65568786968305e-07	0.00197940157244374	0.00169544890996137	AKAP8L/ANAPC5/APC/ASF1A/AURKB/AUTS2/BUB1/CCNB1/CCT2/CCT7/CDK5RAP2/DKC1/DLGAP5/DUSP1/DYNC1LI1/EID1/ERCC4/HNRNPU/IL1B/KDM3A/KDM4C/KMT2A/LIF/MAD1L1/MAD2L1/NAT10/NOC2L/OGT/PADI2/PARN/PHF8/POT1/PPP1R10/PRDM12/RAD21/RPS6KA5/RTEL1/RTF1/SART3/SET/SETD1A/SIRT6/SLX1A/SLX1B/SMG1/SNW1/TADA3/TAF7/TEN1/TLK2/TRAPPC12/TTK/UBE2N/UCN/WDR61/WDR70/XRCC5/ZNF451	58
BP	GO:0072331	signal transduction by p53 class mediator	48/1629	267/18670	1.10912284059608e-06	0.00210756846207736	0.00180522977320186	AEN/AKT1/AURKB/BANP/BATF/BDKRB2/BRIP1/CCNB1/CDK2/CDKN1B/CHEK2/CNOT1/CNOT6/CNOT7/CSNK2A1/DYRK2/DYRK3/E2F2/EHMT2/ELL3/GTSE1/HDAC1/MAGEA2/MAGEA2B/MAPK11/MDM2/MSX1/MYO6/NOC2L/PCBP4/PPM1D/PRKAA2/PRKAB2/PTTG1IP/PYHIN1/RBBP7/RFC4/RPL23/RPS27L/RPS7/RRP8/SNW1/TAF7/TAF9/TFAP4/TFDP2/TP63/TRIM24	48
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	32/1629	149/18670	1.41732916077832e-06	0.00210756846207736	0.00180522977320186	AKT1/ARIH1/ARIH2/CEBPA/CSNK2A1/DAB2/DDA1/DISC1/GIPC1/GNA12/LATS1/MAPK9/MDM2/NFE2L2/OGT/PBK/PSEN1/PYHIN1/RAD23B/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	32
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	40/1629	214/18670	3.16668987904178e-06	0.00333474123990727	0.0028563599619777	AKT1/ARIH1/ARIH2/CEBPA/CSNK2A1/DAB2/DDA1/DISC1/EFNA1/GIPC1/GNA12/GPX1/LATS1/MAPK9/MDM2/NFE2L2/OGT/OSBPL7/PBK/PSEN1/PSMC4/PSME2/PSMF1/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	40
BP	GO:0051403	stress-activated MAPK cascade	49/1629	286/18670	3.57218557439722e-06	0.00333474123990727	0.0028563599619777	AGT/AKT1/ARHGEF5/CASR/CUL1/DUSP1/DUSP10/EGFR/EIF2AK2/EPHB1/ERCC6/ERN1/F2RL1/FBXW11/FZD4/FZD7/FZD8/GADD45G/HMGCR/IGF1R/IL1B/IRAK1/ITCH/MAP2K4/MAP3K13/MAP3K2/MAP4K3/MAPK11/MAPK9/MAPKAPK2/MINK1/NBR1/OPRK1/PAFAH1B1/PBK/PHLPP1/PRDX1/PTPN1/RAP2A/RIPK2/RPS27A/SFRP1/SH2D3A/TGFB2/TPD52L1/TRPV4/UBC/UBE2N/ZFP36	49
BP	GO:1903362	regulation of cellular protein catabolic process	44/1629	247/18670	3.92454416263465e-06	0.00333474123990727	0.0028563599619777	AKT1/ANXA2/ARIH1/ARIH2/CD81/CEBPA/CSNK2A1/DAB2/DDA1/DISC1/EFNA1/GIPC1/GNA12/GPX1/LATS1/MAPK9/MDM2/MGAT3/NFE2L2/OGT/OSBPL7/PBK/PSEN1/PSMC4/PSME2/PSMF1/PTTG1IP/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	44
BP	GO:0031098	stress-activated protein kinase signaling cascade	52/1629	315/18670	5.54913910078364e-06	0.00412578492143263	0.00353392542734116	AGT/AKT1/ARHGEF5/CASR/CUL1/DUSP1/DUSP10/EGFR/EIF2AK2/EPHB1/ERCC6/ERN1/F2RL1/FBXW11/FZD4/FZD7/FZD8/GADD45G/HMGCR/IGF1R/IL1B/IRAK1/ITCH/MAP2K4/MAP2K5/MAP3K13/MAP3K2/MAP4K3/MAPK11/MAPK9/MAPKAPK2/MINK1/NBR1/OPRK1/PAFAH1B1/PAK2/PBK/PHLPP1/PRDX1/PTPN1/RAP2A/RIPK2/RPS27A/SFRP1/SH2D3A/STK24/TGFB2/TPD52L1/TRPV4/UBC/UBE2N/ZFP36	52
BP	GO:0006732	coenzyme metabolic process	62/1629	403/18670	7.73584136039071e-06	0.00511253160128933	0.00437911955371825	ACOT1/ACOT2/ACOT9/ACSM5/ARNT/ATIC/BPGM/COQ3/CYB5R3/DCAKD/EIF6/ELOVL2/ENO1/FBP1/FDXR/FOLR2/G6PD/GNMT/GPHN/HK2/HMGCR/MBIP/ME2/MLYCD/MOCS3/MPC1/MTHFS/MTRR/MVD/MVK/NADK/NADSYN1/NAMPT/NUP153/NUP205/OGT/OXSM/PANK3/PANK4/PARP16/PCCB/PDHA1/PDPR/PDXK/PKM/POM121/POM121C/PPT2/PRKAA2/PSEN1/PTGS2/RPE/RPEL1/SEH1L/SHPK/SIRT6/SLC25A1/SLC25A12/SLC2A3/TALDO1/UBIAD1/ZBTB7A	62
BP	GO:0009896	positive regulation of catabolic process	64/1629	423/18670	9.61248988597661e-06	0.00571750898417889	0.00489731063664493	AKT1/APC/APC2/APOA4/AREL1/ARIH1/ARIH2/ARNT/CD81/CDKN1B/CEBPA/CNOT1/CNOT7/CPT1A/CSNK2A1/DAB2/DDA1/DISC1/EGLN2/EPM2A/FBXO7/FZR1/GIGYF2/GNAI3/GPC3/GPLD1/HDAC6/HK2/HMOX1/IL1B/ITCH/MAPK9/MDM2/MFN2/NFE2L2/OAZ2/OAZ3/OSBPL7/PIP4K2B/PRKAA2/PRKCE/PSEN1/PSMC4/PTPN1/PTTG1IP/PYHIN1/RAB3GAP1/RAB3GAP2/RIPK2/RNFT1/SEC22B/SMAD7/SMURF1/SNX1/SPTLC2/ST20/TBK1/TPCN1/TRIB3/TSC2/UBQLN2/VPS13C/YTHDF3/ZFP36	64
