ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042254	ribosome biogenesis	80/2473	297/18670	1.98309592174953e-10	9.15335928095162e-07	6.9412123908443e-07	AATF/BMS1/CUL4B/DDX10/DDX3X/DDX49/DDX52/DDX54/DROSHA/EBNA1BP2/EIF4A3/EIF6/EMG1/ERI3/FRG1/GEMIN4/GTF2H5/GTPBP10/GTPBP4/HEATR1/IMP3/KRI1/KRR1/LAS1L/LSM6/MRPL11/MRTO4/MTERF4/MYBBP1A/NAT10/NLE1/NOC2L/NOL10/NOL11/NOL9/NOP10/NOP14/NPM1/NPM3/NSUN5/PDCD11/PELP1/PTEN/PWP2/RBFA/RPL10/RPL10A/RPL12/RPL26L1/RPL27/RPL35A/RPL5/RPLP0/RPP40/RPS10/RPS16/RPS2/RPS27/RPS8/RPSA/RRN3/RRP1/RRP7A/SENP3/SHQ1/TEX10/TFB2M/TRMT112/TSR1/TSR3/USP36/UTP14C/UTP3/UTP6/WBP11/WDR12/WDR18/WDR3/WDR55/ZNF593	80
BP	GO:0016072	rRNA metabolic process	71/2473	253/18670	2.9164757944724e-10	9.15335928095162e-07	6.9412123908443e-07	BMS1/DDX10/DDX11/DDX49/DDX52/DDX54/DROSHA/EBNA1BP2/EIF4A3/EMG1/ERI3/ERN2/FRG1/GEMIN4/GTF2H5/GTF3C2/GTF3C3/GTPBP4/HEATR1/IMP3/KRI1/KRR1/LAS1L/LSM6/MRTO4/MTERF4/NAT10/NCL/NOL10/NOL11/NOL9/NOP10/NOP14/NPM3/NSUN5/PDCD11/PELP1/POLR1B/PWP2/RBFA/RPL10A/RPL27/RPL35A/RPL5/RPP40/RPS16/RPS2/RPS27/RPS8/RRP1/RRP7A/SENP3/SHQ1/SIRT7/SMARCA4/TAF1B/TCOF1/TEX10/TFB2M/TRMT112/TSR1/TSR3/USP36/UTP14C/UTP3/UTP6/WBP11/WDR12/WDR18/WDR3/WDR55	71
BP	GO:0019080	viral gene expression	58/2473	191/18670	4.66235020268476e-10	9.75519074075074e-07	7.39759565492648e-07	CCL3/CCNT2/CTDP1/EIF2D/EIF3B/EIF3D/EIF3G/EP300/FURIN/GTF2B/GTF2F2/HDAC1/NDC1/NUP160/NUP210/NUP43/NUP54/POLR2A/POLR2B/POLR2C/POLR2D/POLR2G/POLR2H/POLR2J/POM121/RANBP2/RPL10/RPL10A/RPL12/RPL17/RPL18A/RPL23/RPL27/RPL28/RPL31/RPL35A/RPL36A/RPL5/RPL9/RPLP0/RPLP1/RPS10/RPS12/RPS16/RPS2/RPS20/RPS26/RPS27/RPS29/RPS4X/RPS8/RPSA/SEH1L/SMARCA4/TARDBP/TPR/USF2/ZFP36	58
BP	GO:0019083	viral transcription	53/2473	177/18670	4.46479946250906e-09	7.00638655654235e-06	5.31311136038578e-06	CCL3/CCNT2/CTDP1/EP300/GTF2B/GTF2F2/HDAC1/NDC1/NUP160/NUP210/NUP43/NUP54/POLR2A/POLR2B/POLR2C/POLR2D/POLR2G/POLR2H/POLR2J/POM121/RANBP2/RPL10/RPL10A/RPL12/RPL17/RPL18A/RPL23/RPL27/RPL28/RPL31/RPL35A/RPL36A/RPL5/RPL9/RPLP0/RPLP1/RPS10/RPS12/RPS16/RPS2/RPS20/RPS26/RPS27/RPS29/RPS4X/RPS8/RPSA/SEH1L/SMARCA4/TARDBP/TPR/USF2/ZFP36	53
BP	GO:0006364	rRNA processing	60/2473	214/18670	7.09911671273509e-09	8.91223112116764e-06	6.75835911052381e-06	BMS1/DDX10/DDX49/DDX52/DDX54/EBNA1BP2/EIF4A3/EMG1/ERI3/FRG1/GEMIN4/GTF2H5/GTPBP4/HEATR1/IMP3/KRI1/KRR1/LAS1L/LSM6/MRTO4/MTERF4/NAT10/NOL10/NOL11/NOL9/NOP10/NOP14/NPM3/NSUN5/PDCD11/PELP1/PWP2/RBFA/RPL10A/RPL27/RPL35A/RPL5/RPP40/RPS16/RPS2/RPS27/RPS8/RRP1/RRP7A/SENP3/SHQ1/TEX10/TFB2M/TRMT112/TSR1/TSR3/USP36/UTP14C/UTP3/UTP6/WBP11/WDR12/WDR18/WDR3/WDR55	60
BP	GO:0030522	intracellular receptor signaling pathway	72/2473	280/18670	1.342531840658e-08	1.40451206063505e-05	1.06507526025535e-05	AKR1C3/ALDH1A2/ARID1A/ARNT/ARRB2/ASXL2/BIRC2/CDK7/CITED2/CLOCK/CNOT1/CNOT2/CRABP2/CTNNB1/DCBLD2/DDX54/EGLN2/EP300/FKBP4/GRIP1/HDAC1/HSPA1A/HSPA1B/IRF3/IRF7/KAT5/KMT2D/LATS1/LSM14A/MAP3K7/MED1/NCOA1/NFKBIA/NPLOC4/NR1D2/NR1H3/NR4A1/PADI2/PAK1/PARK7/PER1/PUM2/RARG/RB1/RBM14/RELA/RNF34/RNF4/RORA/RUNX1/RWDD1/RXRB/SEC14L1/SFRP1/SKP2/SMARCA4/SRC/STAT3/TAB2/TADA3/TNFAIP3/TP63/TRIM24/TSPAN6/UBC/UBE2V1/UBE3A/UBR5/UFSP2/WBP2/YAP1/ZBTB7A	72
BP	GO:0006413	translational initiation	55/2473	193/18670	1.5994062917008e-08	1.43421047042942e-05	1.08759627835655e-05	AGO2/DDX3X/EIF1/EIF1AX/EIF1B/EIF2AK2/EIF2B2/EIF2B3/EIF2B5/EIF2D/EIF2S1/EIF3B/EIF3D/EIF3G/EIF3H/EIF3I/EIF4G1/EIF4G2/EIF5/EIF6/KLHL25/NCBP1/NPM1/PABPC1/POLR2D/POLR2G/RBM4/RPL10/RPL10A/RPL12/RPL17/RPL18A/RPL23/RPL27/RPL28/RPL31/RPL35A/RPL36A/RPL5/RPL9/RPLP0/RPLP1/RPS10/RPS12/RPS16/RPS2/RPS20/RPS26/RPS27/RPS29/RPS4X/RPS6KB2/RPS8/RPSA/TPR	55
BP	GO:0051169	nuclear transport	83/2473	346/18670	3.35777185776908e-08	2.53267977890365e-05	1.92059196233573e-05	AGFG1/AKAP8L/APOD/BANF1/BARD1/BMP4/CAMK1/CDH1/CHTOP/CPSF1/CPSF4/DDX19A/DDX19B/ECT2/EIF4A3/EIF4ENIF1/EIF6/FERMT1/GEMIN2/GEMIN4/GSK3B/GTSE1/HNRNPA1/HNRNPA2B1/HYAL2/IL1B/IPO13/IPO7/IPO9/JUP/LSG1/MAGOHB/MED1/MMP12/NCBP1/NDC1/NEMF/NF1/NFKBIA/NPM1/NUP160/NUP210/NUP43/NUP54/NUTF2/PARK7/PCID2/PIK3R2/POLR2D/POM121/PPP1CC/PPP3CA/PTPN11/PTTG1IP/RANBP2/RANBP3/RANGAP1/RBM26/RBM4/RBM8A/RPL23/RSRC1/SEH1L/SETD2/SIX3/SMG1/SMG6/SNRPD1/SNRPF/SNUPN/SRSF1/SRSF4/STAT3/TARDBP/THOC2/TNPO1/TNPO3/TPR/TXNIP/U2AF1/UBR5/ZC3H11A/ZNF593	83
BP	GO:0006401	RNA catabolic process	92/2473	397/18670	3.63137135735747e-08	2.53267977890365e-05	1.92059196233573e-05	AGO2/AGO4/ANGEL2/BTG2/CNOT1/CNOT2/CNOT6/CNOT7/DNA2/DND1/DROSHA/EDC3/EDC4/EIF4A3/EIF4G1/ERN1/ERN2/FASTKD1/FASTKD3/FXR2/GSPT2/GTPBP1/HNRNPD/HNRNPM/HSPA1A/HSPA1B/KHSRP/LSM6/MAGOHB/MRTO4/MYD88/NBAS/NCBP1/NPM1/OAS2/PABPC1/PCID2/PKP3/POLR2D/POLR2G/POP1/PPP1R8/PRKCA/PRPF18/PSMA2/PSMB1/PSMB4/PSMD6/PSMD8/PSME2/PSME4/PUM2/RBM8A/RC3H1/RNASET2/RNH1/ROCK2/RPL10/RPL10A/RPL12/RPL17/RPL18A/RPL23/RPL27/RPL28/RPL31/RPL35A/RPL36A/RPL5/RPL9/RPLP0/RPLP1/RPS10/RPS12/RPS16/RPS2/RPS20/RPS26/RPS27/RPS29/RPS4X/RPS8/RPSA/SLC11A1/SMG1/SMG6/TARDBP/TBRG4/TNPO1/UBC/YBX3/ZFP36	92
BP	GO:0071383	cellular response to steroid hormone stimulus	65/2473	250/18670	4.27469653077732e-08	2.68322701236892e-05	2.03475554865e-05	ADTRP/AKR1C3/AQP1/ARID1A/ARRB2/ATP1A1/ATP1A2/ATP2B1/BMP4/BMP7/CASP9/CDK7/CLOCK/CNOT1/CNOT2/CTNNB1/DDIT4/DDX54/EGFR/EGLN2/EP300/FKBP4/FLT3/FOXO3/GRIP1/HDAC1/KAT5/KMT2D/LATS1/MED1/NCOA1/NR1D2/NR1H3/NR2C2/NR3C2/NR4A1/PADI2/PAK1/PARK7/PER1/RARG/RB1/RBM14/RNF4/RORA/RUNX1/RWDD1/RXRB/SFRP1/SKP2/SMARCA4/SMYD3/SOX10/SRC/STC1/TADA3/TP63/UBE3A/UBR5/UFSP2/URI1/WBP2/YAP1/ZBTB7A/ZFP36	65
