ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0071276	cellular response to cadmium ion	15/1555	37/18670	9.68690955155336e-08	0.000569880888917884	0.000510041279756525	CYP1A2/DAXX/EGFR/HMOX1/MAPK9/MT1E/MT1G/MT1H/MT1HL1/MT1M/MT1X/MT2A/NCF1/SOD1/SUMO1	15
BP	GO:0046686	response to cadmium ion	19/1555	63/18670	4.83583129652359e-07	0.00106139546615292	0.000949945001511381	CAT/CYB5A/CYP1A2/DAXX/EGFR/GOT1/HMOX1/MAPK9/MT1E/MT1G/MT1H/MT1HL1/MT1M/MT1X/MT2A/MTF1/NCF1/SOD1/SUMO1	19
BP	GO:0010038	response to metal ion	59/1555	364/18670	5.41252150001487e-07	0.00106139546615292	0.000949945001511381	AQP2/AQP9/ATP7B/CASR/CAT/CLDN1/CPOX/CYB5A/CYP1A2/DAXX/EDN1/EGFR/EIF2AK3/FBP1/FGB/G6PD/GOT1/HMOX1/HOMER1/KCNMB1/KCNMB3/KHK/MAPK9/MDM2/MEF2A/MT1E/MT1G/MT1H/MT1HL1/MT1M/MT1X/MT2A/MTF1/NCF1/NCSTN/NEDD4/P2RX4/PDCD6/PEF1/PENK/PPIF/PPP1CA/QDPR/RASA4/RASA4B/RYR1/RYR3/SLC25A12/SLC25A24/SMPD3/SOD1/SUMO1/SYT12/SYT13/TAT/TRPC1/TSPO/WNT5A/XRCC4	59
BP	GO:0048732	gland development	65/1555	434/18670	2.50911391459978e-06	0.00311953265637523	0.00279197014541255	ACO2/ALDH1A2/ASH1L/ASXL1/ATP7B/BMP2/BMP7/BRCA2/CAD/CDKN1C/CDO1/CIT/CLDN1/COBL/CRKL/CSN3/CSNK2B/CUL3/DEAF1/EAF2/EGFR/FBXW7/FGF7/FGFR2/GATA2/HES1/HK2/HMOX1/HOXA3/HOXA5/HOXA9/INSR/KDM5B/LSR/MAD1L1/MAP2K1/MSX1/MTX1/NCOA1/NOTCH1/NRP1/NTN1/ONECUT2/OXTR/PAX6/PGR/PITX1/PRMT5/PTN/QDPR/RAF1/SEC63/SEMA3C/SOCS2/SOD1/SOX10/TGFB2/TGFBR1/THRA/TNFRSF11A/TP63/TSPO/VEGFA/WNT5A/ZBTB1	65
BP	GO:0021915	neural tube development	32/1555	160/18670	2.65131111369644e-06	0.00311953265637523	0.00279197014541255	ADM/ALDH1A2/ARID1A/BMP7/C2CD3/COBL/DEAF1/DVL2/DVL3/FOLR1/FZD3/GPR161/HES1/IFT122/LIAS/NOTCH1/PAX6/PFN1/PHGDH/PLOD3/PLXNA2/PLXNB2/SEMA3C/SETD2/SPINT2/STIL/TCTN1/TGFB2/TSC1/WDR19/WNT5A/ZNF358	32
BP	GO:0071248	cellular response to metal ion	35/1555	190/18670	6.49068926464232e-06	0.0063641208239818	0.00569586450907735	AQP2/CLDN1/CYP1A2/DAXX/EDN1/EGFR/EIF2AK3/FBP1/HMOX1/MAPK9/MEF2A/MT1E/MT1G/MT1H/MT1HL1/MT1M/MT1X/MT2A/NCF1/NCSTN/P2RX4/PPIF/RASA4/RASA4B/RYR1/RYR3/SLC25A24/SMPD3/SOD1/SUMO1/SYT12/SYT13/TSPO/WNT5A/XRCC4	35
BP	GO:0006402	mRNA catabolic process	55/1555	364/18670	1.1234671702634e-05	0.00805750888193464	0.0072114405338195	AGO2/AGO3/AGO4/BTG2/CASC3/CIRBP/DCP1A/DIS3/ELAVL1/EXOSC5/EXOSC8/FASTKD1/FASTKD3/FTO/HNRNPR/LARP1/MYD88/NCBP2/NPM1/PPP2R1A/PSMA2/PSMA7/PSMD11/PSMD4/PSMD6/PSMD7/PSMD8/PUM2/RBM23/RBM38/RPL10/RPL14/RPL17/RPL27/RPL27A/RPL28/RPL32/RPL37/RPL37A/RPL38/RPS15A/RPS17/RPS27/RPS27A/RPS4X/RPS6/SKIV2L/SMG1/SMG9/TNFSF13/WDR61/XPO1/YBX3/YTHDF2/ZFP36	55
BP	GO:1903311	regulation of mRNA metabolic process	50/1555	324/18670	1.56001249229202e-05	0.00805750888193464	0.0072114405338195	AGO2/BTG2/C1QBP/CIRBP/DCP1A/DIS3/ELAVL1/EXOSC5/EXOSC8/FASTKD1/FASTKD3/FTO/HNRNPA1/HNRNPR/KHDRBS3/LARP1/MBNL2/MYD88/NCBP2/NPM1/PABPN1/PSMA2/PSMA7/PSMD11/PSMD4/PSMD6/PSMD7/PSMD8/PTBP1/PUM2/RBM15B/RBM19/RBM23/RBM38/RBM42/RBM5/RBM7/RPS27A/SF3B4/SNRPA/SON/SRSF1/SRSF3/SRSF4/SRSF7/TNFSF13/XPO1/YBX3/YTHDF2/ZFP36	50
BP	GO:0006605	protein targeting	62/1555	432/18670	1.66619758427259e-05	0.00805750888193464	0.0072114405338195	AKAP5/AP4S1/CAT/CEMIP/CHM/CHP1/DHRS4/DNAJC15/DNLZ/EHHADH/FBXW7/GIPC1/HSPA1L/ICMT/LEPROT/LTBP2/M6PR/MFF/NAGPA/NCF1/NCOA4/NEDD4/PAOX/PARD3/PEX12/PEX13/PEX16/RPL10/RPL14/RPL17/RPL27/RPL27A/RPL28/RPL32/RPL37/RPL37A/RPL38/RPS15A/RPS17/RPS27/RPS27A/RPS4X/RPS6/SAE1/SEC61A1/SEC63/SORL1/SREBF2/SYNJ2BP/TIMM17A/TIMM23B/TIMM8B/TOMM40/TRAK2/TSPO/UBE2L3/VPS11/VPS13D/VPS37B/VPS4A/ZDHHC18/ZFAND6	62
BP	GO:0008380	RNA splicing	66/1555	469/18670	1.71148623855564e-05	0.00805750888193464	0.0072114405338195	AQR/BUD31/C1QBP/CASC3/CIR1/CIRBP/CSTF2T/CWC25/DDX42/ELAVL1/GEMIN4/GEMIN7/HABP4/HNRNPA1/HNRNPA1L2/HNRNPA3/HNRNPH3/HNRNPR/IK/KHDRBS3/LUC7L2/MBNL2/NCBP2/PABPN1/PIK3R1/PNN/POLR2B/POLR2J/PPIG/PPP2R1A/PRMT5/PRPF31/PTBP1/RBM15B/RBM19/RBM22/RBM38/RBM42/RBM5/RBM7/RBMX2/SCAF11/SCAF8/SETX/SF3A3/SF3B1/SF3B3/SF3B4/SF3B5/SMN1/SMN2/SNRNP200/SNRNP35/SNRNP40/SNRPA/SNRPD2/SNRPN/SON/SRSF1/SRSF3/SRSF4/SRSF7/SUGP1/ZNF638/ZPR1/ZRSR2	66
