ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006352	DNA-templated transcription, initiation	40/1286	249/18670	4.4686131423888e-07	0.00256051533058878	0.00231662312908051	BCLAF1/CCNB1/CCNC/CDK7/CDK8/CREB1/GTF2B/GTF3C3/HMGB1/MAML3/MED20/NOTCH2/NR1D2/NR1H3/NR3C2/POLR2B/POLR2C/POLR2D/POLR2G/POLR2H/POLR2J/POLRMT/RRN3/RSF1/SMARCA4/SRF/SUB1/TAF10/TAF12/TAF13/TAF1A/TAF1B/TAF1D/TAF4B/TAF9/TAF9B/TEAD4/TFAM/TFB2M/THRA	40
BP	GO:0090150	establishment of protein localization to membrane	47/1286	332/18670	1.95470816291315e-06	0.00495574843060992	0.00448370736121133	ADORA1/ANK3/BAD/BAG6/BBC3/BRAF/CALM3/CHM/CLIP1/CSK/EGFR/FIS1/GGA2/GOLPH3/GRIP1/PARD3/PDZK1/PEX19/PPP3CC/PRKCI/RAB3GAP2/RABGEF1/RPL10/RPL10A/RPL22/RPL27A/RPL34/RPL5/RPLP2/RPS10/RPS16/RPS2/RPS20/RPS29/RPS7/SEC61A1/SEC62/SEC63/SRP9/SYNE3/TAOK2/TFDP2/VAMP2/ZDHHC11/ZDHHC11B/ZDHHC14/ZDHHC4	47
BP	GO:0072331	signal transduction by p53 class mediator	40/1286	267/18670	2.74726465098287e-06	0.00495574843060992	0.00448370736121133	ATRX/BAG6/BCL3/BOP1/BTG2/CCNB1/CSNK2A1/CSNK2B/DDIT4/ELL3/FOXO3/GADD45A/MAPKAPK5/MSH2/MSX1/MYBBP1A/PDK2/PIN1/PLAGL1/PRKAA2/PRKAB1/RAD1/RBBP8/RFC2/RPA2/RPL5/RPS7/RRN3/TAF10/TAF12/TAF13/TAF4B/TAF9/TAF9B/TFDP2/TMEM109/TOPORS/TPX2/TRIAP1/WRN	40
BP	GO:0097193	intrinsic apoptotic signaling pathway	42/1286	289/18670	3.45951024824428e-06	0.00495574843060992	0.00448370736121133	BAD/BAG6/BBC3/BCL3/BCLAF1/CIDEB/CUL5/DDIT4/ELL3/ERCC6/FBXW7/FIS1/HSPA1A/IL20RA/MAP3K5/MCL1/MSH2/MSX1/MYBBP1A/NDUFS3/NFE2L2/PDK1/PDK2/PRKCD/PTPMT1/PTPN1/RPS7/RRN3/S100A8/S100A9/SERINC3/SGMS1/SIAH1/SLC9A3R1/SRC/TAF9/TAF9B/TMEM109/TOPORS/TRIAP1/UBE2K/URI1	42
BP	GO:0006612	protein targeting to membrane	31/1286	202/18670	2.17477473384055e-05	0.0164074143538371	0.0148445881680256	ADORA1/ANK3/CHM/FIS1/PARD3/PDZK1/PEX19/PRKCI/RABGEF1/RPL10/RPL10A/RPL22/RPL27A/RPL34/RPL5/RPLP2/RPS10/RPS16/RPS2/RPS20/RPS29/RPS7/SEC61A1/SEC62/SEC63/SRP9/TAOK2/ZDHHC11/ZDHHC11B/ZDHHC14/ZDHHC4	31
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	27/1286	165/18670	2.27334847810853e-05	0.0164074143538371	0.0148445881680256	BAD/BBC3/BCLAF1/ELL3/FBXW7/FIS1/HSPA1A/IL20RA/MCL1/MSX1/NDUFS3/NFE2L2/PTPMT1/PTPN1/RPS7/RRN3/S100A8/S100A9/SERINC3/SGMS1/SIAH1/SLC9A3R1/SRC/TAF9/TAF9B/TRIAP1/URI1	27
BP	GO:0006413	translational initiation	30/1286	193/18670	2.28443318231192e-05	0.0164074143538371	0.0148445881680256	CCL5/DDX1/DHX29/EIF1AX/EIF1B/EIF2B3/EIF2S1/EIF3G/EIF3H/EIF3I/EIF4E2/EIF4G2/EIF5/NCBP2/POLR2D/POLR2G/RBM4/RPL10/RPL10A/RPL22/RPL27A/RPL34/RPL5/RPLP2/RPS10/RPS16/RPS2/RPS20/RPS29/RPS7	30
BP	GO:0035307	positive regulation of protein dephosphorylation	12/1286	44/18670	2.89251655742822e-05	0.0164074143538371	0.0148445881680256	ADORA1/CALM1/CALM2/CALM3/CAMTA1/GBA/MAGI2/PIN1/PPP1R16B/PPP1R7/PPP2R5A/PRKCD	12
BP	GO:0035306	positive regulation of dephosphorylation	14/1286	58/18670	2.90023828385675e-05	0.0164074143538371	0.0148445881680256	ADORA1/CALM1/CALM2/CALM3/CAMTA1/GBA/GPLD1/MAGI2/PIN1/PPP1R16B/PPP1R7/PPP2R5A/PRKCD/SRC	14
BP	GO:0006367	transcription initiation from RNA polymerase II promoter	29/1286	188/18670	3.59030572996493e-05	0.0164074143538371	0.0148445881680256	CCNB1/CCNC/CDK7/CDK8/CREB1/GTF2B/HMGB1/MAML3/MED20/NOTCH2/NR1D2/NR1H3/NR3C2/POLR2B/POLR2C/POLR2D/POLR2G/POLR2H/POLR2J/SRF/SUB1/TAF10/TAF12/TAF13/TAF4B/TAF9/TAF9B/TEAD4/THRA	29
