ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0033044	regulation of chromosome organization	61/1631	342/18670	5.73368921551204e-08	0.00033112055219582	0.000305877230991737	ATAD2/ATF7IP/AURKB/BCL6/BRD7/BUB1/CCT7/CCT8/CDC20/CDC45/CDT1/CENPF/DCP2/DKC1/DNMT1/DNMT3B/ESPL1/FMR1/GATA2/GTF2H2/HIRA/KAT2A/KAT7/KDM4C/KLHL22/KMT2A/KMT2B/LCMT1/MKI67/MORC2/MPHOSPH8/MYC/NAA10/NELFE/NSD1/PADI2/PAXBP1/PCID2/PLK1/RAD50/RIOK2/RNF40/RPS6KA5/RUVBL2/SETD1A/SETD5/SETDB1/SKI/SLX1A/SLX1B/SMAD4/SMC5/SMG1/TACC3/TCP1/TERF2IP/TEX14/UBR5/WDR61/ZMPSTE24/ZNF451	61
BP	GO:0006575	cellular modified amino acid metabolic process	41/1631	202/18670	2.61719433615883e-07	0.000755714864565862	0.000698102152402787	AASDHPPT/ACADL/ACADM/ALDH1L1/CGA/CHAC1/CPT1B/CROT/CRTAP/CRYM/DIO2/EGLN2/ETHE1/FOLH1/GART/GGT1/GGT2/GGTLC2/GLO1/GLRX2/GOT2/GSTM3/GSTM4/HPGDS/IDH1/LPCAT3/MTHFD1/NFE2L2/POR/PRDX4/PRODH/PTDSS1/PTDSS2/SARDH/SHMT1/SHMT2/SLC19A1/SLC22A4/SLC25A32/SLC6A8/TMLHE	41
BP	GO:0042254	ribosome biogenesis	52/1631	297/18670	9.64036062299652e-07	0.00185576941992683	0.00171429289955601	ABT1/C1QBP/CEBPZ/CUL4A/CUL4B/DCAF13/DDX31/DHX30/DIMT1/DIS3/DKC1/EMG1/EXOSC7/FCF1/GTF2H5/GTF3A/MTERF3/MYBBP1A/NOP14/NPM3/PA2G4/PDCD11/POP4/POP5/PTEN/RCL1/RIOK2/RNASEL/RPL10A/RPL11/RPP40/RPS16/RPS2/RPS21/RPS8/RPSA/RRN3/RRP1/RRP1B/RRP7A/RRP8/TRMT61B/TSC1/URB1/UTP14A/UTP14C/UTP18/UTP3/WBP11/WDR18/WDR43/XPO1	52
BP	GO:0009437	carnitine metabolic process	8/1631	13/18670	2.87673258442614e-06	0.00299137670262407	0.00276332597473662	ACADL/ACADM/CPT1B/CROT/POR/SHMT1/SLC22A4/TMLHE	8
BP	GO:0034470	ncRNA processing	61/1631	384/18670	3.36802413447613e-06	0.00299137670262407	0.00276332597473662	ABT1/AGO2/CLP1/DCAF13/DGCR8/DIMT1/DIS3/DKC1/ELAC2/ELP6/EMG1/EXOSC7/FCF1/GRSF1/GTF2H5/HSD17B10/INTS8/METTL1/METTL2B/MRPL44/NOP14/NPM3/NSUN6/PA2G4/PDCD11/POP1/POP4/POP5/RCL1/RIOK2/RNASEL/RNF113A/RPL10A/RPL11/RPP40/RPS16/RPS2/RPS21/RPS8/RRP1/RRP1B/RRP7A/RRP8/RTCB/SRRT/TARBP2/TRDMT1/TRMT11/TRMT12/TRMT61B/TRMU/TSEN2/URB1/USP14/UTP14A/UTP14C/UTP18/UTP3/WBP11/WDR18/WDR43	61
BP	GO:0006403	RNA localization	42/1631	230/18670	3.48532175487581e-06	0.00299137670262407	0.00276332597473662	AAAS/CCT7/CCT8/DCP2/DDX19A/DDX19B/DKC1/EIF5A2/FMR1/HNRNPA3/IGF2BP2/MCM3AP/MEX3D/MX2/NPIPA1/NUP155/NUP205/NUP210/NUP85/NUP93/PCID2/PURA/RBM15B/RBM26/RIOK2/RUVBL2/SEC13/SENP2/SETD2/SMG1/SRSF1/SRSF11/SRSF4/TCP1/THOC1/TSC1/TST/UPF2/UPF3A/WRAP53/XPO1/YY1	42
BP	GO:0090305	nucleic acid phosphodiester bond hydrolysis	51/1631	302/18670	3.62591115469584e-06	0.00299137670262407	0.00276332597473662	ABT1/AGO2/AIFM1/AZGP1/C11orf80/CNOT1/CPSF7/CUL4A/CUL4B/DCLRE1B/DCLRE1C/DCP1A/DCP2/DGCR8/DIS3/DXO/ELAC2/ERCC5/EXO5/EXOSC7/FCF1/GTF2H2/GTF2H4/GTF2H5/HMCES/MRPL44/NOP14/NTHL1/PGAP1/POLE/POP1/POP4/POP5/PPP1R8/RAD50/RCL1/RNASEH1/RNASEH2A/RNASEH2B/RNASEL/RPA1/RPA2/RPP40/RPS21/SLX1A/SLX1B/TDP1/TREX2/TSEN2/UBA52/UBC	51
BP	GO:0006401	RNA catabolic process	62/1631	397/18670	4.93653031019202e-06	0.00356355781766987	0.00329188626474384	AGO2/ANP32A/CIRBP/CNOT1/CNOT4/DCP1A/DCP2/DDX5/DIS3/DKC1/DXO/E2F1/EIF3E/EXOSC7/FMR1/IGF2BP2/LSM2/MEX3D/PABPC1/PCID2/POP1/PPP1R8/PSMA2/PSMC1/PSMC4/PSMD1/PSMD12/PSMD8/PUM1/RC3H1/RNASEH1/RNASEH2A/RNASEH2B/RNASEL/RPL10A/RPL11/RPL13A/RPL17/RPL18A/RPL27A/RPL28/RPL29/RPL8/RPS16/RPS2/RPS21/RPS25/RPS8/RPSA/SMG1/SMG8/SYNCRIP/UBA52/UBC/UPF2/UPF3A/WDR61/XPO1/YTHDF2/YWHAZ/ZHX2/ZPR1	62
BP	GO:0006261	DNA-dependent DNA replication	31/1631	153/18670	7.54020110102333e-06	0.00483829570648997	0.00446944317894576	BCL6/CCNE1/CDC45/CDT1/DBF4B/DONSON/DSCC1/LIG1/MCM10/MCM3/MCM4/MCM5/MCMBP/MSH3/ORC5/POLE/PRIM2/PURA/RNASEH1/RNASEH2A/RPA1/RPA2/RPAIN/SENP2/SSBP1/STAG2/THOC1/TIMELESS/WDR18/ZMPSTE24/ZPR1	31
BP	GO:0006294	nucleotide-excision repair, preincision complex assembly	11/1631	29/18670	1.71854361992401e-05	0.00920575186716985	0.00850394175672213	CDK7/CUL4A/CUL4B/ERCC5/GTF2H2/GTF2H4/GTF2H5/RPA1/RPA2/UBA52/UBC	11
