ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006732	coenzyme metabolic process	52/1165	403/18670	5.05417798913631e-07	0.00279344417459564	0.00252815303203955	AASS/ACOT11/ACOT7/ACSF2/ACSL4/ACSL5/ACSL6/BST1/COQ10B/COQ9/CROT/CYB5A/ENO2/FMO1/FOLH1/GART/GCLC/HK2/HK3/HLCS/HMGCR/HSD17B4/KMO/KYNU/LDHA/LIAS/MOCS2/MTHFD1/NAMPT/NMRK1/NUP43/NUP93/NUPR1/PARP16/PDHA1/PDHX/PDXK/PGAM1/POM121/PPT1/PPT2/RANBP2/RPE/SHMT1/SHPK/SLC25A16/SLC2A3/SLC2A6/TALDO1/TP53I3/TPI1/ZBTB7A	52
BP	GO:0019080	viral gene expression	30/1165	191/18670	2.68573066426371e-06	0.00742201669069278	0.00671715374556904	CCNT2/EIF2D/EIF3G/NELFB/NUP43/NUP93/POLR2C/POM121/RANBP2/RPL10A/RPL11/RPL13A/RPL14/RPL22/RPL27A/RPL29/RPL35/RPLP1/RPS11/RPS12/RPS14/RPS21/RPS24/RPS3A/RSF1/SP1/SUPT4H1/TFAP4/TRIM13/TRIM27	30
BP	GO:0019083	viral transcription	28/1165	177/18670	4.97009049239095e-06	0.00915656338381493	0.0082869719367866	CCNT2/NELFB/NUP43/NUP93/POLR2C/POM121/RANBP2/RPL10A/RPL11/RPL13A/RPL14/RPL22/RPL27A/RPL29/RPL35/RPLP1/RPS11/RPS12/RPS14/RPS21/RPS24/RPS3A/RSF1/SP1/SUPT4H1/TFAP4/TRIM13/TRIM27	28
BP	GO:0006413	translational initiation	29/1165	193/18670	9.51847147004031e-06	0.0121296358647478	0.0109776941196388	AGO2/ATF4/EIF2B2/EIF2D/EIF2S1/EIF3E/EIF3G/EIF4G3/EIF5/KLHL25/MTOR/NCBP2/RPL10A/RPL11/RPL13A/RPL14/RPL22/RPL27A/RPL29/RPL35/RPLP1/RPS11/RPS12/RPS14/RPS21/RPS24/RPS3A/TNF/YTHDF1	29
BP	GO:0097193	intrinsic apoptotic signaling pathway	38/1165	289/18670	1.0973073878006e-05	0.0121296358647478	0.0109776941196388	ARL6IP5/ATF4/BAK1/BAX/BCLAF1/BDKRB2/BNIP3/CD44/CUL1/CUL3/DDIT3/E2F1/FLCN/HERPUD1/HNRNPK/HSPA1A/MELK/MUC1/NBN/NFATC4/NFE2L2/NME5/NUPR1/PIAS4/PLAGL2/POLB/RAD9A/RPL11/RRN3/SFN/SIAH1/STYXL1/TMEM161A/TNF/TPT1/TRIAP1/UBB/XBP1	38
BP	GO:0051188	cofactor biosynthetic process	41/1165	326/18670	1.48689963021156e-05	0.0136968237602988	0.0123960474434479	ACOT7/ACSL4/ACSL5/ACSL6/COQ10B/COQ9/CYBB/DUOX1/ENO2/GART/GCLC/GGT5/HK2/HK3/KMO/KYNU/LDHA/LIAS/MOCS2/MTHFD1/NAMPT/NFE2L2/NMRK1/NUP43/NUP93/NUPR1/PARP16/PDHA1/PDHX/PDXK/PGAM1/POM121/PPT1/PPT2/RANBP2/RSAD1/SLC25A16/SLC2A6/SRRD/TPI1/ZBTB7A	41
BP	GO:0048305	immunoglobulin secretion	8/1165	22/18670	3.26182451505971e-05	0.0155397535698683	0.0140639556938692	CD22/LAX1/POU2F2/STX4/TNF/TNFSF4/TRAF6/XBP1	8
BP	GO:2001242	regulation of intrinsic apoptotic signaling pathway	25/1165	165/18670	3.32471568190775e-05	0.0155397535698683	0.0140639556938692	BAX/BCLAF1/BDKRB2/CD44/DDIT3/FLCN/HERPUD1/HNRNPK/HSPA1A/MUC1/NFE2L2/NME5/NUPR1/PIAS4/PLAGL2/RAD9A/RPL11/RRN3/SIAH1/STYXL1/TMEM161A/TPT1/TRIAP1/UBB/XBP1	25
BP	GO:0006790	sulfur compound metabolic process	44/1165	372/18670	3.39726583574963e-05	0.0155397535698683	0.0140639556938692	AASS/ACOT11/ACOT7/ACSF2/ACSL4/ACSL5/ACSL6/B3GNT4/BCAN/BOLA2/CHST1/CHST15/CHST8/CSAD/CSPG4/CSPG5/GCLC/GGT5/GGTLC1/GGTLC2/GSTM1/HEXA/HLCS/HS3ST3B1/HSD17B4/HSPA9/KYNU/LIAS/MSRA/MTHFD1/NFE2L2/NOX4/PAPSS1/PDHA1/PDHX/PPT1/PPT2/SMS/SP1/ST3GAL6/SULT1A3/SULT1A4/SULT4A1/UGDH	44
BP	GO:0051098	regulation of binding	44/1165	373/18670	3.62513826936459e-05	0.0155397535698683	0.0140639556938692	ADD1/ADIPOQ/AKTIP/AURKA/BAK1/BAX/BMP2/CDT1/CLIC2/CLN5/CSNK1E/CYP2D6/DDIT3/DDX11/DERL1/DOT1L/E2F1/EIF2S1/EIF3E/ERCC2/GTPBP4/HJURP/HSPA5/MAU2/NFATC4/PDGFB/PER2/PLK2/PPP3CA/PRKACA/RIPK2/RPL11/RSF1/SKI/SLPI/SMARCD3/SORL1/SRI/STUB1/TAF10/TFAP4/TFIP11/TRAF6/ZBTB7A	44
