ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006413	translational initiation	34/1260	193/18670	2.2606355131952e-07	0.00127997182757112	0.00112484463903934	EIF1/EIF1AX/EIF2AK2/EIF2AK3/EIF2B4/EIF2S1/EIF3C/EIF3CL/EIF3D/EIF3K/EIF4A2/EIF4E/EIF4G1/EIF4G2/EIF5/EIF6/FMR1/KLHL25/NCBP1/NCK2/PABPC1/RPL10A/RPL13A/RPL17/RPL19/RPL23/RPL28/RPL36A/RPL5/RPS10/RPS16/RPS2/RPS29/YTHDF2	34
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	28/1260	168/18670	7.77477920568275e-06	0.0151526806078315	0.0133162396090687	ANXA3/CDH19/CELSR3/DSC3/DSG3/FAT2/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA12/PCDHGA2/PCDHGA3/PCDHGA4/PCDHGA5/PCDHGA6/PCDHGA7/PCDHGA8/PCDHGA9/PCDHGB1/PCDHGB2/PCDHGB3/PCDHGB4/PCDHGB5/PCDHGB6/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5	28
BP	GO:0072331	signal transduction by p53 class mediator	38/1260	267/18670	1.02125061538989e-05	0.0151526806078315	0.0133162396090687	ATM/BANP/BOP1/CCNB1/CDKN1B/CHD4/CHEK2/CNOT6/CSNK2A1/ELL3/EP300/FOXO3/GTSE1/HIPK1/ING2/MAGEA2/MAGEA2B/MAPK11/MEAF6/MUC1/MYBBP1A/MYO6/NOC2L/PERP/PPP1R13L/PRKAG2/RAD1/RPA2/RPL23/RPL5/RPS27L/RRN3/TAF9/TFDP1/TFDP2/TOPBP1/TP63/TWIST1	38
BP	GO:0048857	neural nucleus development	15/1260	62/18670	1.15353168416543e-05	0.0151526806078315	0.0133162396090687	ALDH1A3/CALM1/CALM2/CALM3/CHRNB2/COX6B1/DYNLL1/NDRG2/PADI2/RAD1/S100A1/SEC24B/SYNGR3/YWHAH/ZNF430	15
BP	GO:0070268	cornification	21/1260	112/18670	1.68558730628058e-05	0.0151526806078315	0.0133162396090687	CAPN1/DSC3/DSG3/JUP/KLK5/KRT10/KRT14/KRT15/KRT17/KRT19/KRT4/KRT6A/KRT6B/KRT6C/KRT7/KRT8/PCSK6/PERP/PI3/SPRR1A/ST14	21
BP	GO:0021762	substantia nigra development	12/1260	43/18670	1.82890258877559e-05	0.0151526806078315	0.0133162396090687	CALM1/CALM2/CALM3/COX6B1/DYNLL1/NDRG2/PADI2/RAD1/S100A1/SYNGR3/YWHAH/ZNF430	12
BP	GO:1904951	positive regulation of establishment of protein localization	55/1260	456/18670	1.99675549867521e-05	0.0151526806078315	0.0133162396090687	AACS/ACSL3/AKT2/ANK3/ANP32B/ARF1/ARHGEF5/BBC3/BCAS3/C2CD2L/C5/CCT2/CEP290/DYNLL1/ECT2/EDEM1/EDEM2/EZR/F2RL1/FERMT1/FRMD4A/GATA3/GIPR/GOLPH3/GPLD1/GSK3B/GTSE1/HK1/IL1B/JUP/LEPROT/LILRA2/MAPK11/MICALL2/MYRIP/NUTF2/ORM1/PANX1/PARD6A/PFKFB2/PPIA/PRKCE/RAC1/RNF31/RPH3AL/SERP1/TCP1/TFDP1/TFDP2/TM7SF3/TP63/TRPV4/TWIST1/USP36/YWHAH	55
BP	GO:0006195	purine nucleotide catabolic process	12/1260	44/18670	2.36137916343182e-05	0.0151526806078315	0.0133162396090687	MLYCD/NT5C/NUDT1/NUDT3/NUDT9/PDE10A/PDE1A/PDE2A/PDE4A/PDE7B/PDE9A/PNP	12
BP	GO:0072523	purine-containing compound catabolic process	13/1260	51/18670	2.40858575539533e-05	0.0151526806078315	0.0133162396090687	AOX1/MLYCD/NT5C/NUDT1/NUDT3/NUDT9/PDE10A/PDE1A/PDE2A/PDE4A/PDE7B/PDE9A/PNP	13
BP	GO:1905214	regulation of RNA binding	6/1260	11/18670	3.21143943766864e-05	0.0181831700960798	0.0159794465493259	EIF3C/EIF3D/EIF4A3/EIF4G1/FMR1/NCBP1	6
BP	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	17/1260	86/18670	5.22539811674783e-05	0.0256098000636986	0.0225060002790726	ARCN1/ARF3/COPB2/COPZ1/GOLPH3/KDELR3/KIF2C/KIF3A/KLC1/KLC2/PICK1/RAB33B/RAB6A/RAB6C/SEC22B/TMED7/TMED9	17
BP	GO:0071241	cellular response to inorganic substance	31/1260	217/18670	6.02512066110184e-05	0.0256098000636986	0.0225060002790726	ANK3/AQP1/BRAF/CCNB1/CDKN1B/DDX11/ECT2/EIF2AK3/EIF2S1/EIF4A3/FBP1/FMR1/FOS/GPLD1/HMOX1/ITPKB/LIG4/MAPK9/MEF2A/MT1F/MT1G/MT1HL1/MT1X/MT2A/NFE2L2/P2RX4/RASA4/RASA4B/SYT12/SYT13/TFR2	31
BP	GO:0010038	response to metal ion	45/1260	364/18670	6.14570187895349e-05	0.0256098000636986	0.0225060002790726	ANK3/AQP1/BRAF/CA2/CALM1/CALM2/CALM3/CCNB1/CDKN1B/DUSP1/ECT2/EIF2AK3/EIF2S1/FBP1/FOS/GGH/GIPR/GPHN/GPLD1/HMOX1/ITPKB/ITPR3/KRT14/LIG4/MAPK9/MEF2A/MT1F/MT1G/MT1HL1/MT1X/MT2A/MTF1/NFE2L2/NUDT1/P2RX4/PDCD6/PENK/PTK2B/RASA4/RASA4B/SLC11A2/SYT12/SYT13/TFR2/TRPV6	45
BP	GO:0031110	regulation of microtubule polymerization or depolymerization	16/1260	79/18670	6.3323419443974e-05	0.0256098000636986	0.0225060002790726	APC/ARL2/CDKN1B/CKAP2/CLIP1/EML2/FGF13/FKBP4/MAPRE1/MET/NAV3/PSRC1/RAC1/SKA1/STMN1/TRPV4	16
BP	GO:0071248	cellular response to metal ion	28/1260	190/18670	7.76471200388051e-05	0.0293091995773143	0.0257570481700654	ANK3/AQP1/BRAF/CCNB1/CDKN1B/ECT2/EIF2AK3/EIF2S1/FBP1/FOS/GPLD1/HMOX1/ITPKB/LIG4/MAPK9/MEF2A/MT1F/MT1G/MT1HL1/MT1X/MT2A/NFE2L2/P2RX4/RASA4/RASA4B/SYT12/SYT13/TFR2	28
BP	GO:0048568	embryonic organ development	50/1260	428/18670	0.000105607830021752	0.0353137381248307	0.0310338619636124	AHI1/ALDH1A2/ALDH1A3/ARNT/BMP4/CEP290/CITED2/DLX5/EFEMP1/EFNA1/EIF4A3/FOXC2/FOXI1/GATA3/HIPK1/HOXA5/ID3/IFT122/IFT52/IRX5/KITLG/KMT2A/KRT19/KRT8/MED1/MTHFD1/NES/NTN1/PCGF2/PPP1R13L/PROX1/RAD23B/SEC24B/SENP2/SETD2/SIX2/SLC9A3R1/SMAD2/SOBP/SOX17/SPINT1/ST14/THOC5/TRIOBP/TUBB2B/TULP3/TWIST1/VASH2/WDR19/WNT7B	50
BP	GO:0033127	regulation of histone phosphorylation	6/1260	13/18670	0.000106028531989071	0.0353137381248307	0.0310338619636124	AKAP8/ATM/CCNB1/FMR1/IL1B/TWIST1	6
