ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0006913	nucleocytoplasmic transport	47/1132	343/18670	1.3540702099278e-07	0.000443860607369753	0.000393329978271806	AGFG1/AKAP8L/DDX39A/ECT2/EIF4A3/EIF4ENIF1/EIF6/FERMT1/GEMIN4/GTSE1/HNRNPA1/JUP/KPNA5/LMNA/LSG1/NCBP1/PABPN1/PIK3R2/POM121/PPP1CC/PRKCD/PTPN11/RANBP2/RANGAP1/RBM26/RBM4/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/RPL23/RRS1/RSRC1/SEH1L/SETD2/SMG1/SNRPD3/SRSF4/THOC1/TP53/TXNIP/XPOT/YTHDC1/ZC3H11A/ZNF593/ZPR1	47
BP	GO:0051169	nuclear transport	47/1132	346/18670	1.76059097349433e-07	0.000443860607369753	0.000393329978271806	AGFG1/AKAP8L/DDX39A/ECT2/EIF4A3/EIF4ENIF1/EIF6/FERMT1/GEMIN4/GTSE1/HNRNPA1/JUP/KPNA5/LMNA/LSG1/NCBP1/PABPN1/PIK3R2/POM121/PPP1CC/PRKCD/PTPN11/RANBP2/RANGAP1/RBM26/RBM4/RGPD3/RGPD4/RGPD5/RGPD6/RGPD8/RPL23/RRS1/RSRC1/SEH1L/SETD2/SMG1/SNRPD3/SRSF4/THOC1/TP53/TXNIP/XPOT/YTHDC1/ZC3H11A/ZNF593/ZPR1	47
BP	GO:0006401	RNA catabolic process	51/1132	397/18670	3.13690466130689e-07	0.000443860607369753	0.000393329978271806	BTG2/CNOT4/CNOT7/DIS3/EDC3/EIF4A3/EIF4G1/GTPBP1/HNRNPD/HSPA1A/HSPA1B/ISG20/NCBP1/PABPC1/PKP3/PRKCD/PSMA2/PSMB1/PSMD1/PSMD11/PSMD12/PSMD2/PSME2/PSME4/PUM1/PUM2/RC3H1/RNASET2/ROCK2/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7/SLC11A1/SMG1/THRAP3/UBC/ZPR1	51
BP	GO:0006402	mRNA catabolic process	48/1132	364/18670	3.20534831102909e-07	0.000443860607369753	0.000393329978271806	BTG2/CNOT4/CNOT7/DIS3/EDC3/EIF4A3/EIF4G1/GTPBP1/HNRNPD/HSPA1A/HSPA1B/NCBP1/PABPC1/PKP3/PRKCD/PSMA2/PSMB1/PSMD1/PSMD11/PSMD12/PSMD2/PSME2/PSME4/PUM1/PUM2/RC3H1/ROCK2/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7/SLC11A1/SMG1/THRAP3/UBC	48
BP	GO:0002244	hematopoietic progenitor cell differentiation	28/1132	166/18670	7.74258837527249e-07	0.000759128635832189	0.000672706802270122	AGPAT5/ARMC6/CBFB/CDK6/CEBPD/HOXB3/KIT/KMT2A/LIG4/MLF1/N4BP2L2/NFE2L2/PSMA2/PSMB1/PSMD1/PSMD11/PSMD12/PSMD2/PSME2/PSME4/PTPRZ1/PUS7/RRS1/SIPA1L3/SOS1/TCF3/TP53/ZBTB1	28
BP	GO:0072331	signal transduction by p53 class mediator	38/1132	267/18670	8.223094087368e-07	0.000759128635832189	0.000672706802270122	BAG6/BCL3/BOP1/BTG2/CCNB1/CNOT4/CNOT7/CSNK2A1/ELL3/FOXO3/GTSE1/MAGEA2/MAGEA2B/MYBBP1A/MYO6/NOC2L/PERP/PRKAB1/RAD1/RFC2/RPA2/RPL23/RPL5/RPS7/RRN3/RRS1/TAF10/TAF13/TAF5/TAF9/TAF9B/TFAP4/TFDP1/TFDP2/TP53/TP63/WRN/WWOX	38
BP	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	22/1132	120/18670	2.82753408332465e-06	0.00223738732679075	0.00198267540308915	EIF4A3/EIF4G1/NCBP1/PABPC1/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7/SMG1	22
BP	GO:0010038	response to metal ion	45/1132	364/18670	4.34290210548096e-06	0.00274156697850372	0.002429457496748	ANK3/AQP1/AQP9/ATP7A/CA2/CALM1/CALM2/CALM3/CASR/CCNB1/CPOX/CRIP1/CYP1A2/DUSP1/ECT2/EGFR/EIF2S1/ENTPD6/ERCC1/FOS/GCLC/GPLD1/HNRNPD/ITPKB/ITPR3/KCNMB3/KCNMB4/KIT/KRT14/LIG4/MT1E/MT1HL1/NFE2L2/NUDT1/PENK/RASA4/RASA4B/RYR1/RYR3/SLC11A2/SLC25A24/SYT12/TCIRG1/TFR2/TXNIP	45
BP	GO:0042254	ribosome biogenesis	39/1132	297/18670	4.45461325266897e-06	0.00274156697850372	0.002429457496748	AATF/ABT1/BOP1/CEBPZ/DDX49/DDX52/DIS3/EIF4A3/EIF6/EMG1/ERAL1/GEMIN4/GTPBP10/ISG20/MRPL11/MYBBP1A/NAT10/NOC2L/NOL10/NOP10/NPM3/POP7/PPAN/RPL10A/RPL12/RPL35A/RPL5/RPP40/RPS16/RPS19/RPS2/RPS7/RRN3/RRS1/SART1/SENP3/USP36/ZNF593/ZNHIT6	39
BP	GO:0019083	viral transcription	27/1132	177/18670	8.61826327588939e-06	0.00477365602851513	0.00423020649004971	GTF2F2/POLR2C/POLR2J/POLR2K/POM121/RANBP2/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7/SEH1L/TFAP4/TRIM62/USF2	27
BP	GO:0006403	RNA localization	32/1132	230/18670	9.5851768846006e-06	0.00482657225125479	0.00427709854668829	AGFG1/AKAP8L/ATXN2/CCT5/CCT6A/CCT8/DDX39A/EIF4A3/EIF6/FLOT1/HNRNPA1/NCBP1/NOP10/PABPN1/POM121/PRPF6/RANBP2/RBM26/RRS1/RUVBL1/SEH1L/SETD2/SMG1/SRSF4/TCP1/THOC1/TST/XPOT/YTHDC1/ZC3H11A/ZNF593/ZNHIT6	32
BP	GO:1901532	regulation of hematopoietic progenitor cell differentiation	17/1132	85/18670	1.13340552443343e-05	0.00523161099986399	0.00463602628108167	CBFB/CDK6/KMT2A/N4BP2L2/NFE2L2/PSMA2/PSMB1/PSMD1/PSMD11/PSMD12/PSMD2/PSME2/PSME4/PUS7/SOS1/TCF3/ZBTB1	17
BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	21/1132	122/18670	1.31025611929732e-05	0.00558269895752912	0.00494714516946024	PMM2/RAB3GAP2/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7/SEC62/SPCS1	21
BP	GO:0006413	translational initiation	28/1132	193/18670	1.55191410994411e-05	0.006140037324986	0.00544103420651832	EIF2B3/EIF2S1/EIF3H/EIF4G1/EIF4G2/EIF5/EIF6/KLHL25/NCBP1/PABPC1/RBM4/RPL10A/RPL12/RPL13/RPL13A/RPL17/RPL22/RPL23/RPL34/RPL35A/RPL5/RPLP1/RPLP2/RPS16/RPS19/RPS2/RPS4X/RPS7	28
BP	GO:1904951	positive regulation of establishment of protein localization	51/1132	456/18670	1.78404990727663e-05	0.00658790162427018	0.00583791208254803	ABCG1/ANK3/ARHGEF5/ARIH2/C1QTNF3/CASR/CCT5/CCT6A/CCT8/CEP135/ECT2/EDEM2/EGFR/ERBB2/EXPH5/EZR/FERMT1/GOLPH3/GPLD1/GTSE1/IGF1/IL17RC/IL1RAP/JUP/KCNB1/LEPROT/MDK/MICALL2/ORM1/PANX1/PFKFB2/PIK3R2/PPARD/PPIA/PRKCD/PRKCE/RUFY3/SAA1/SEC24A/SERP1/TCP1/TFDP1/TFDP2/TM7SF3/TNFRSF14/TP53/TP63/UBE2D3/USP36/VAMP2/ZPR1	51
