ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042176	regulation of protein catabolic process	67/1617	381/18670	1.63701630031943e-08	9.72223980759707e-05	8.30570375530488e-05	ADRA2A/AGAP2/AKT1/ANXA2/APC/APC2/AREL1/ARIH1/ARIH2/BANP/CD81/CDH1/CDKN1B/CEBPA/CHEK2/CSNK2A1/DDA1/EFNA1/EGFR/EGLN2/FZR1/GIPC1/GNA12/GPC3/GPLD1/GPX1/GSK3B/HMGCR/HSP90AB1/IL1B/ITCH/LATS1/MAD2L1/MAPK9/MDM2/MGAT3/NFE2L2/OAZ2/OAZ3/OGT/PACSIN3/PSEN1/PSMC4/PSMD2/PSME2/PSMF1/PTTG1IP/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SEC22B/SMAD7/SMURF1/SNX1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/VPS11/WNT10B	67
BP	GO:0072331	signal transduction by p53 class mediator	50/1617	267/18670	1.4709500478348e-07	0.000436798616704542	0.000373156801608616	AEN/AKT1/AURKB/BANP/BATF/BDKRB2/CCNB1/CDC25C/CDK2/CDKN1B/CHEK2/CNOT1/CNOT6/CNOT7/CSNK2A1/DYRK2/DYRK3/E2F2/EHMT2/ELL3/GTSE1/HDAC1/MAGEA2/MAGEA2B/MAPK11/MDM2/MSX1/MYO6/NOC2L/PCBP4/PPM1D/PRKAA2/PRKAB2/PTTG1IP/PYHIN1/RAD1/RAD9A/RBBP7/RFC2/RFC4/RPL23/RPS27L/RPS7/SNW1/TAF7/TAF9/TFAP4/TFDP2/TP63/TRIM24	50
BP	GO:2000058	regulation of ubiquitin-dependent protein catabolic process	31/1617	149/18670	3.56474843566106e-06	0.00569027482822476	0.0048611984424178	AKT1/ARIH1/ARIH2/CEBPA/CSNK2A1/DDA1/GIPC1/GNA12/GSK3B/HSP90AB1/LATS1/MAPK9/MDM2/NFE2L2/OGT/PSEN1/PYHIN1/RAD23B/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	31
BP	GO:0009896	positive regulation of catabolic process	65/1617	423/18670	3.83248009983146e-06	0.00569027482822476	0.0048611984424178	ADRA2A/AKT1/APC/APC2/APOA4/AREL1/ARIH1/ARIH2/CD81/CDKN1B/CEBPA/CNOT1/CNOT7/CPT1A/CSNK2A1/DDA1/EGLN2/EPM2A/FZR1/GIGYF2/GNAI3/GPC3/GPLD1/GSK3B/HK2/HMOX1/IL1B/ITCH/MAPK9/MDM2/MEX3D/MFN2/NFE2L2/OAZ2/OAZ3/PACSIN3/PAFAH1B2/PIK3CB/PIP4K2B/PRKAA2/PRKCE/PSEN1/PSMC4/PTPN1/PTTG1IP/PYHIN1/RAB3GAP1/RAB3GAP2/RIPK2/RNFT1/SEC22B/SMAD7/SMURF1/SNX1/SPTLC2/ST20/TBK1/TPCN1/TRIB3/TSC2/UBQLN2/VPS11/VPS13C/YTHDF3/ZFP36	65
BP	GO:1903362	regulation of cellular protein catabolic process	43/1617	247/18670	7.6278494110237e-06	0.00906035953041395	0.00774025982339668	AKT1/ANXA2/ARIH1/ARIH2/CD81/CEBPA/CSNK2A1/DDA1/EFNA1/GIPC1/GNA12/GPX1/GSK3B/HSP90AB1/LATS1/MAPK9/MDM2/MGAT3/NFE2L2/OGT/PSEN1/PSMC4/PSME2/PSMF1/PTTG1IP/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/VPS11/WNT10B	43
BP	GO:0033044	regulation of chromosome organization	54/1617	342/18670	1.1279536507635e-05	0.0103164598493242	0.00881334558781697	AKAP8L/ANAPC5/APC/ASF1A/AURKB/BUB1/CCNB1/CCT2/CCT7/CCT8/CDK5RAP2/DKC1/DLGAP5/DUSP1/DYNC1LI1/EID1/ERCC4/HNRNPU/IL1B/KMT2A/LIF/LIG4/MAD2L1/NAT10/NOC2L/OGT/PADI2/PARN/PHF8/POT1/PRDM12/RAD21/RTEL1/RTF1/SART3/SETD1A/SIRT6/SLX1A/SLX1B/SMG1/SMG7/SNW1/TADA3/TAF7/TEN1/TLK2/TRAPPC12/TTK/UBE2N/UCN/WDR61/WDR70/XRCC5/ZNF451	54
BP	GO:0006732	coenzyme metabolic process	61/1617	403/18670	1.2159491319291e-05	0.0103164598493242	0.00881334558781697	ACACB/ACOT1/ACOT2/ACOT9/ACSM5/AHCYL2/ATIC/BPGM/COQ3/CYB5R3/DCAKD/DERA/EIF6/ELOVL2/ENO1/FASN/FBP1/FDXR/FOLR2/G6PD/GNMT/GPHN/HK2/HMGCR/MBIP/ME2/MOCS3/MPC1/MTHFS/MTRR/MVD/MVK/NADK/NADSYN1/NAMPT/NUP153/NUP205/OGT/PANK3/PANK4/PCCB/PDHA1/PDPR/PDXK/PKM/POM121/POM121C/PPT2/PRKAA2/PSEN1/PTGS2/RPE/RPEL1/SEH1L/SHPK/SIRT6/SLC25A1/SLC25A12/TALDO1/UBIAD1/ZBTB7A	61
BP	GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	38/1617	214/18670	1.59263907290218e-05	0.0109636505256594	0.0093662402023517	AKT1/ARIH1/ARIH2/CEBPA/CSNK2A1/DDA1/EFNA1/GIPC1/GNA12/GPX1/GSK3B/HSP90AB1/LATS1/MAPK9/MDM2/NFE2L2/OGT/PSEN1/PSMC4/PSME2/PSMF1/PYHIN1/RAD23B/RHBDF1/RNFT1/RPL23/RPS7/RYBP/SMAD7/SMURF1/TAF9/TLK2/TRIB3/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	38
BP	GO:0010833	telomere maintenance via telomere lengthening	20/1617	82/18670	1.66143887406861e-05	0.0109636505256594	0.0093662402023517	AURKB/CCT2/CCT7/CCT8/DKC1/ERCC4/HNRNPU/HSP90AB1/NAT10/NHP2/PARN/POT1/RFC1/RTEL1/SLX1A/SLX1B/SMG7/TEN1/TERT/XRCC5	20
BP	GO:0009895	negative regulation of catabolic process	49/1617	308/18670	2.30790764887133e-05	0.0137066635266468	0.0117095945974314	ACACB/ADRA2A/AGAP2/AKT1/ANXA2/BANP/CIDEA/CPTP/CSNK2A1/DKC1/EFNA1/EGFR/EIF4G2/FBP1/FEZ1/GIPC1/GPLD1/HERC1/HMGCR/HMOX1/HNRNPU/HP/HSP90AB1/HTRA2/IL1B/MAD2L1/MGAT3/MTOR/NAMPT/OGT/PARN/PKP1/PSEN1/PSMF1/RASIP1/RPL23/RPS7/RYBP/SCFD1/SEC22B/SIRT6/SLC11A1/SLC25A12/TAF9/TLK2/TSC2/UBXN1/UCHL5/ZFP36	49
BP	GO:0071897	DNA biosynthetic process	35/1617	196/18670	2.99789977145115e-05	0.0153114135896243	0.0130805316333583	AURKB/CCT2/CCT7/CCT8/DKC1/DUSP1/HNRNPU/HSP90AB1/ISG15/KLF4/LIG1/LIG4/NAT10/NHP2/PARM1/PARN/POLD3/POLG/POLL/POLM/POT1/PPIA/RFC1/RFC2/RFC4/RPS27A/SH2B1/SMG7/TEN1/TERT/UBC/UBE2L6/WRNIP1/XRCC5/ZBTB1	35
BP	GO:0048813	dendrite morphogenesis	28/1617	143/18670	3.36206950233094e-05	0.0153114135896243	0.0130805316333583	ABI1/ABI2/ANKRD27/BHLHB9/CFL1/CHRNB2/CUL7/DBN1/EFNA1/EPHB1/GRIN1/GSK3B/HPRT1/KIDINS220/MEF2A/MINK1/NRP1/PAFAH1B1/PARP6/PREX2/RAP2A/RERE/SHANK2/SLC11A2/SLITRK5/UBE3A/VAMP7/YWHAH	28
BP	GO:0006364	rRNA processing	37/1617	214/18670	3.73481840262439e-05	0.0153114135896243	0.0130805316333583	ABT1/DCAF13/DDX10/DDX52/DKC1/EIF4A3/EMG1/ERI3/FCF1/IMP3/KRR1/MRTO4/MTERF4/NAT10/NHP2/NOL10/NPM3/PA2G4/PWP2/RIOK3/RPF1/RPL10A/RPP25/RPP40/RPS16/RPS2/RPS7/RPS9/RRP1/SENP3/TFB2M/THUMPD1/TRMT112/UTP14A/WDR12/WDR46/WDR55	37
BP	GO:0045732	positive regulation of protein catabolic process	37/1617	214/18670	3.73481840262439e-05	0.0153114135896243	0.0130805316333583	ADRA2A/AKT1/APC/APC2/AREL1/ARIH1/ARIH2/CD81/CDKN1B/CEBPA/CSNK2A1/DDA1/EGLN2/FZR1/GPC3/GPLD1/GSK3B/IL1B/ITCH/MAPK9/MDM2/NFE2L2/OAZ2/OAZ3/PACSIN3/PSEN1/PSMC4/PTTG1IP/PYHIN1/RNFT1/SEC22B/SMAD7/SMURF1/SNX1/TRIB3/UBQLN2/VPS11	37
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	61/1617	419/18670	3.99896932108525e-05	0.0153114135896243	0.0130805316333583	AKT1/ANAPC5/AREL1/ARIH1/ARIH2/AURKB/CCNB1/CCNF/CDK2/CEBPA/CUL1/CUL4A/DDA1/DNAJB12/FBXL6/FBXO2/FBXW11/FOXRED2/FZR1/GIPC1/GNA12/GSK3B/HSP90AB1/ITCH/KCTD13/KLHL20/MAD2L1/MAPK9/MDM2/NEMF/NFE2L2/OGT/PCNP/PSEN1/PSMA4/PSMB3/PSMC4/PSMD2/PSMD8/PSME2/PSMF1/RAD23B/RMND5A/RNF121/RPS27A/RYBP/SEL1L/SIAH1/SKP2/SMAD7/SMURF1/TAF9/TLK2/TMUB2/TRIB3/UBC/UBE3A/UBQLN2/UBXN1/UCHL5/WNT10B	61
BP	GO:0032526	response to retinoic acid	23/1617	108/18670	4.22246894008472e-05	0.0153114135896243	0.0130805316333583	ALDH1A2/AQP1/ASCL1/CYP26B1/DUSP1/FZD4/FZD7/GDAP1/GDAP2/HTRA2/IGFBP2/KLF4/OVCA2/PCK1/PTK6/RARB/RXRB/SNW1/TIE1/WNT10B/WNT6/YES1/ZNF35	23
BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	31/1617	168/18670	4.38279223814807e-05	0.0153114135896243	0.0130805316333583	ANXA3/CDH1/CDH13/DSC3/DSG1/IGSF9B/PCDHA2/PCDHB6/PCDHGA1/PCDHGA10/PCDHGA11/PCDHGA12/PCDHGA2/PCDHGA3/PCDHGA4/PCDHGA5/PCDHGA6/PCDHGA7/PCDHGA8/PCDHGA9/PCDHGB1/PCDHGB2/PCDHGB3/PCDHGB4/PCDHGB5/PCDHGB6/PCDHGB7/PCDHGC3/PCDHGC4/PCDHGC5/PIK3CB	31
