ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0010273	detoxification of copper ion	9/1299	15/18670	1.268394427329e-07	0.000363331583708391	0.000323774366976086	ATP7A/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7	9
BP	GO:1990169	stress response to copper ion	9/1299	15/18670	1.268394427329e-07	0.000363331583708391	0.000323774366976086	ATP7A/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7	9
BP	GO:0061687	detoxification of inorganic compound	9/1299	17/18670	5.42102502560977e-07	0.000776426309292959	0.000691893983531773	ATP7A/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7	9
BP	GO:0097501	stress response to metal ion	9/1299	17/18670	5.42102502560977e-07	0.000776426309292959	0.000691893983531773	ATP7A/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/PARK7	9
BP	GO:0030595	leukocyte chemotaxis	34/1299	224/18670	1.39429031220722e-05	0.0159757783972704	0.0142364379246422	ADAM17/ADAM8/C5/CCL18/CCL3/CCL3L3/CCL7/CCR2/CCR6/CH25H/CSF3R/CXADR/CXCL1/CXCL13/CXCL14/CXCL6/DUSP1/EDN3/EDNRB/FLT1/IL16/IL17RC/IL23A/IL6R/LYST/MMP28/MST1/PDGFB/S100A9/SAA1/SCG2/STK39/TRPM4/VAV3	34
BP	GO:0046686	response to cadmium ion	15/1299	63/18670	2.03754961888897e-05	0.0194552029443582	0.0173370450028272	ATP7A/CDKN1B/EGFR/ERCC1/FOS/GOT1/MAPK9/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A/TERT	15
BP	GO:0070296	sarcoplasmic reticulum calcium ion transport	12/1299	43/18670	2.47973041668249e-05	0.0200996081821485	0.0179112915239034	ATP1A2/CACNG1/CALM1/CALM2/CALM3/CCL3/DMD/FKBP1B/NOL3/RYR1/TMEM38B/ZMPSTE24	12
BP	GO:0071276	cellular response to cadmium ion	11/1299	37/18670	2.80671784704465e-05	0.0200996081821485	0.0179112915239034	ATP7A/EGFR/FOS/MAPK9/MT1E/MT1F/MT1G/MT1H/MT1M/MT1X/MT2A	11
BP	GO:0072331	signal transduction by p53 class mediator	37/1299	267/18670	4.63426190112652e-05	0.0259655102367508	0.0231385517171623	ATRX/BANP/BCL3/BRCA2/CDK2/CDKN1B/CSNK2A1/DDIT4/DNA2/ELL3/FOXO3/GTSE1/KAT5/MAGEA2/MAGEA2B/MAPK11/MSX1/MYBBP1A/PLAGL1/PRKAB1/RAD1/RBBP8/RFC4/RPA2/RPL23/RPL5/RRN3/RRS1/TAF10/TAF12/TAF13/TAF4B/TAF9/TAF9B/TFDP2/TP63/ZMPSTE24	37
BP	GO:0051235	maintenance of location	43/1299	330/18670	5.21786759121156e-05	0.0259655102367508	0.0231385517171623	ATP1A2/BBS4/BCL3/BSCL2/CALM1/CALM2/CALM3/CAPN3/CCL3/CIDEA/DMD/FBXW7/FGF2/FKBP1B/GAA/GOLPH3/HK1/ITPR1/LATS1/LIME1/LPL/MCOLN1/MXI1/NFKBIA/NOL3/PARK7/PLCB1/PLCB3/PLCG2/PRKCE/PTPN6/RYR1/RYR3/S100A9/SOAT1/SORL1/SQLE/SRGN/SYNE3/TMEM38B/TONSL/VPS13A/VPS13D	43
